frame,patient,mother,therapist
3519,1.72875e-05,NA,0.00142507
3520,2.88125e-05,NA,0.00262748
3521,8.64374e-05,NA,0.00271654
3522,0,NA,0.00222668
3523,0,NA,0.00209308
3524,0.000328462,NA,0.00280561
3525,4.60999e-05,NA,0.00271654
3526,1.1525e-05,NA,0.00200401
3527,5.18624e-05,NA,0.00200401
3528,0.000167112,NA,0.00187041
3529,0.00016135,NA,0.0012024
3530,0.000242025,NA,0.00320641
3531,0.00252397,NA,0.00178134
3532,0.00658077,NA,0.00289468
3533,0.00681703,NA,0.00298375
3534,0.00414323,NA,0.00204854
3535,0.00269108,NA,0.00213761
3536,0.00195349,NA,0.00267201
3537,0.000829799,NA,0.00240481
3538,0.000605062,NA,0.00236028
3539,0.000351512,NA,0.00227121
3540,0.000178637,NA,0.00227121
3541,0.000985386,NA,0.00124694
3542,0.00210907,NA,0.00293921
3543,0.00103725,NA,0.00276108
3544,0.000218975,NA,0.00164774
3545,0.000547437,NA,0.00249388
3546,0.000478287,NA,0.000979737
3547,5.76249e-05,NA,0.00231574
3548,9.21999e-05,NA,0.00311735
3549,0.000195925,NA,0.00244934
3550,4.03375e-05,NA,0.00227121
3551,2.305e-05,NA,0.00351815
3552,4.60999e-05,NA,0.00178134
3553,2.88125e-05,NA,0.00129147
3554,5.76249e-06,NA,0.00240481
3555,5.76249e-06,NA,0.00169227
3556,4.03375e-05,NA,0.00285014
3557,0.000259312,NA,0.00329548
3558,7.49124e-05,NA,0.00244934
3559,2.88125e-05,NA,0.00231574
3560,0.000132537,NA,0.00200401
3561,0.000103725,NA,0.00236028
3562,0.000363037,NA,0.00182587
3563,0.000524387,NA,0.00191494
3564,0.00110064,NA,0.00249388
3565,0.00265075,NA,0.00173681
3566,0.00398188,NA,0.00258294
3567,0.00169994,NA,0.00124694
3568,0.000155587,NA,0.00240481
3569,0.000530149,NA,0.00249388
3570,0.000593537,NA,0.00146961
3571,0.00112369,NA,0.00195947
3572,0.000881661,NA,0.00222668
3573,0.000599299,NA,0.00231574
3574,0.000484049,NA,0.00200401
3575,0.000760649,NA,0.00276108
3576,0.000910474,NA,0.00182587
3577,0.00111792,NA,0.00178134
3578,0.0012908,NA,0.00289468
3579,0.000518624,NA,0.00182587
3580,0.000484049,NA,0.00218214
3581,0.00135419,NA,0.00249388
3582,0.00146944,NA,0.00155867
3583,0.0026277,NA,0.00173681
3584,0.00256431,NA,0.00293921
3585,0.00146944,NA,0.00204854
3586,0.000403375,NA,0.00244934
3587,0.000334225,NA,0.00311735
3588,0.000109487,NA,0.00204854
3589,0.000247787,NA,0.00204854
3590,0.00133114,NA,0.00249388
3591,0.00422967,NA,0.00182587
3592,0.00655195,NA,0.00280561
3593,0.00685737,NA,0.00244934
3594,0.00638484,NA,0.00240481
3595,0.00461576,NA,0.00151414
3596,0.00388968,NA,0.00289468
3597,0.00311175,NA,0.00200401
3598,0.00348631,NA,0.00231574
3599,0.00368223,NA,0.00195947
3600,0.00246635,NA,0.00191494
3601,0.0010142,NA,0.00195947
3602,0.000881661,NA,0.00338455
3603,0.00176332,NA,0.00146961
3604,0.00275447,NA,0.00280561
3605,0.00540522,NA,0.00351815
3606,0.00719735,NA,0.00138054
3607,0.00693804,NA,0.00160321
3608,0.00376291,NA,0.00276108
3609,0.00194196,NA,0.00222668
3610,0.00141757,NA,0.00222668
3611,0.00116402,NA,0.00400802
3612,0.00151554,NA,0.00178134
3613,0.00116402,NA,0.00129147
3614,0.00273142,NA,0.00253841
3615,0.00366495,NA,0.00160321
3616,0.00229923,NA,0.00244934
3617,0.000380325,NA,0.00276108
3618,0.000328462,NA,0.00169227
3619,0.000259312,NA,0.00133601
3620,0.000685737,NA,0.00262748
3621,0.000351512,NA,0.00195947
3622,4.03375e-05,NA,0.00173681
3623,1.1525e-05,NA,0.00227121
3624,2.305e-05,NA,0.00249388
3625,0.000103725,NA,0.00115787
3626,0.000501337,NA,0.00262748
3627,0.000870136,NA,0.00160321
3628,0.00259312,NA,0.00146961
3629,0.00528997,NA,0.00195947
3630,0.00858035,NA,0.00169227
3631,0.00985963,NA,0.00160321
3632,0.0107989,NA,0.00280561
3633,0.0118823,NA,0.00173681
3634,0.0104071,NA,0.00227121
3635,0.0067133,NA,0.00307281
3636,0.00411442,NA,0.00182587
3637,0.00340563,NA,0.00142507
3638,0.00384358,NA,0.00334001
3639,0.00477711,NA,0.00155867
3640,0.00515167,NA,0.00209308
3641,0.0068516,NA,0.00236028
3642,0.00647128,NA,0.00249388
3643,0.00610248,NA,0.00236028
3644,0.00627535,NA,0.00236028
3645,0.00587198,NA,0.00244934
3646,0.00594113,NA,0.00133601
3647,0.00637332,NA,0.00195947
3648,0.00771022,NA,0.00200401
3649,0.00863798,NA,0.00151414
3650,0.00747395,NA,0.00293921
3651,0.00707058,NA,0.00236028
3652,0.00592384,NA,0.00133601
3653,0.00705905,NA,0.00320641
3654,0.00482897,NA,0.00138054
3655,0.00183247,NA,0.00209308
3656,0.00229923,NA,0.00262748
3657,0.00312327,NA,0.00231574
3658,0.00334801,NA,0.00195947
3659,0.00387816,NA,0.00262748
3660,0.00463881,NA,0.00187041
3661,0.00354393,NA,0.00182587
3662,0.00440254,NA,0.00320641
3663,0.00393002,NA,0.00182587
3664,0.00482321,NA,0.00271654
3665,0.00765835,NA,0.00276108
3666,0.00961184,NA,0.00231574
3667,0.01247,NA,0.00182587
3668,0.0178522,NA,0.00293921
3669,0.0237703,NA,0.00218214
3670,0.0293138,NA,0.00191494
3671,0.0334513,NA,0.00227121
3672,0.027804,NA,0.00213761
3673,0.0187223,NA,0.00173681
3674,0.00953693,NA,0.00244934
3675,0.0172529,NA,0.00267201
3676,0.0251763,NA,0.00155867
3677,0.0300975,NA,0.00307281
3678,0.0296365,NA,0.00151414
3679,0.0254068,NA,0.00195947
3680,0.0222086,NA,0.00311735
3681,0.0200362,NA,0.00236028
3682,0.0171377,NA,0.00249388
3683,0.0144408,NA,0.00302828
3684,0.0101881,NA,0.00191494
3685,0.00311751,NA,0.00129147
3686,0.00383206,NA,0.00311735
3687,0.00261041,NA,0.00146961
3688,0.00225313,NA,0.00244934
3689,0.00348055,NA,0.00209308
3690,0.00497879,NA,0.00142507
3691,0.00893763,NA,0.00236028
3692,0.0148154,NA,0.00280561
3693,0.0226178,NA,0.00195947
3694,0.0285128,NA,0.00204854
3695,0.0287145,NA,0.00195947
3696,0.0252512,NA,0.00151414
3697,0.0235513,NA,0.00129147
3698,0.0291928,NA,0.00262748
3699,0.0341197,NA,0.00187041
3700,0.035422,NA,0.00191494
3701,0.0341946,NA,0.00249388
3702,0.0295731,NA,0.00129147
3703,0.0247326,NA,0.00182587
3704,0.0228944,NA,0.00240481
3705,0.0192237,NA,0.00253841
3706,0.0183766,NA,0.00249388
3707,0.0221971,NA,0.00289468
3708,0.0311405,NA,0.00146961
3709,0.0370644,NA,0.00124694
3710,0.0384128,NA,0.00244934
3711,0.037727,NA,0.00195947
3712,0.0357505,NA,0.00164774
3713,0.0241276,NA,0.00293921
3714,0.0243062,NA,0.00160321
3715,0.0265939,NA,0.00209308
3716,0.0261329,NA,0.00351815
3717,0.0183708,NA,0.00356268
3718,0.0133344,NA,0.00311735
3719,0.0187857,NA,0.00240481
3720,0.0245309,NA,0.0012024
3721,0.0283688,NA,0.00138054
3722,0.0284494,NA,0.00231574
3723,0.0279654,NA,0.00249388
3724,0.022854,NA,0.00222668
3725,0.0204684,NA,0.00382988
3726,0.019264,NA,0.00124694
3727,0.0188779,NA,0.00209308
3728,0.0155069,NA,0.00293921
3729,0.0150574,NA,0.00209308
3730,0.0132249,NA,0.00200401
3731,0.0119284,NA,0.00302828
3732,0.00890881,NA,0.00129147
3733,0.00841324,NA,0.00129147
3734,0.00862069,NA,0.00311735
3735,0.00796377,NA,0.00204854
3736,0.00779089,NA,0.00187041
3737,0.0068516,NA,0.00342908
3738,0.00701295,NA,0.00164774
3739,0.0083268,NA,0.00146961
3740,0.00893186,NA,0.00329548
3741,0.00858611,NA,0.00262748
3742,0.00844205,NA,0.00240481
3743,0.00725498,NA,0.00325095
3744,0.00673059,NA,0.00102427
3745,0.00822308,NA,0.000801603
3746,0.00886271,NA,0.00262748
3747,0.0063906,NA,0.00280561
3748,0.00642518,NA,0.00222668
3749,0.0065289,NA,0.00342908
3750,0.00568182,NA,0.00173681
3751,0.00484626,NA,0.00191494
3752,0.00500184,NA,0.00240481
3753,0.0123778,NA,0.00191494
3754,0.0158584,NA,0.00218214
3755,0.0202897,NA,0.00262748
3756,0.0212175,NA,0.00160321
3757,0.0189125,NA,0.00227121
3758,0.0168783,NA,0.00222668
3759,0.0117785,NA,0.00195947
3760,0.0117094,NA,0.00236028
3761,0.00835561,NA,0.00298375
3762,0.00859764,NA,0.00195947
3763,0.00705329,NA,0.00138054
3764,0.00923728,NA,0.00293921
3765,0.00743362,NA,0.00258294
3766,0.00287548,NA,0.00195947
3767,0.00753734,NA,0.00218214
3768,0.0100267,NA,0.00164774
3769,0.0104243,NA,0.00187041
3770,0.0092949,NA,0.00285014
3771,0.00609096,NA,0.00191494
3772,0.0123202,NA,0.00267201
3773,0.0135649,NA,0.00249388
3774,0.01912,NA,0.00164774
3775,0.023776,NA,0.00151414
3776,0.0251418,NA,0.00325095
3777,0.0252109,NA,0.00258294
3778,0.0214134,NA,0.00307281
3779,0.0210043,NA,0.00690269
3780,0.0167919,NA,0.00921844
3781,0.016959,NA,0.010599
3782,0.0163136,NA,0.0122022
3783,0.0163597,NA,0.0125585
3784,0.0153801,NA,0.0146515
3785,0.0131961,NA,0.0170118
3786,0.0113521,NA,0.0175462
3787,0.00956574,NA,0.0197729
3788,0.00473101,NA,0.0194611
3789,0.00897796,NA,0.0179025
3790,0.00965218,NA,0.0148742
3791,0.00491541,NA,0.0136273
3792,0.00550894,NA,0.0118014
3793,0.013392,NA,0.0121131
3794,0.0180712,NA,0.0115342
3795,0.0172241,NA,0.0101536
3796,0.0214999,NA,0.0107326
3797,0.0165787,NA,0.00935204
3798,0.00920846,NA,0.00703629
3799,0.013271,NA,0.00387442
3800,0.0163136,NA,0.00391895
3801,0.0140374,NA,0.00231574
3802,0.0164519,NA,0.00369628
3803,0.0187166,NA,0.00681363
3804,0.0136974,NA,0.00668003
3805,0.0137147,NA,0.00610109
3806,0.0179732,NA,0.00774883
3807,0.0181922,NA,0.0074371
3808,0.0120263,NA,0.00632376
3809,0.0119745,NA,0.00587842
3810,0.0122626,NA,0.00293921
3811,0.00618316,NA,0.00253841
3812,0.00307717,NA,0.00249388
3813,0.00748548,NA,0.00307281
3814,0.00764683,NA,0.00182587
3815,0.00492117,NA,0.00342908
3816,0.00141181,NA,0.00178134
3817,0.00125622,NA,0.00169227
3818,0.000973861,NA,0.00329548
3819,0.000558962,NA,0.00293921
3820,0.000305412,NA,0.00240481
3821,7.49124e-05,NA,0.00334001
3822,0.000311175,NA,0.00244934
3823,0.000334225,NA,0.00276108
3824,0.000564724,NA,0.00418615
3825,0.000432187,NA,0.00311735
3826,0.00162502,NA,0.00209308
3827,0.00308293,NA,0.00342908
3828,0.00320395,NA,0.00204854
3829,0.0024433,NA,0.00169227
3830,0.00144639,NA,0.00311735
3831,0.000547437,NA,0.00182587
3832,0.000985386,NA,0.00236028
3833,0.00118131,NA,0.00293921
3834,0.000703024,NA,0.00213761
3835,0.0002305,NA,0.00178134
3836,0.000800987,NA,0.00302828
3837,0.00141757,NA,0.00302828
3838,0.000628112,NA,0.00227121
3839,0.000409137,NA,0.00204854
3840,0.000541674,NA,0.00289468
3841,0.000218975,NA,0.00160321
3842,0.000339987,NA,0.00325095
3843,0.0015213,NA,0.00285014
3844,0.00462152,NA,0.00178134
3845,0.0062523,NA,0.00209308
3846,0.00780818,NA,0.00200401
3847,0.00849968,NA,0.00191494
3848,0.0077736,NA,0.00236028
3849,0.00615434,NA,0.00289468
3850,0.00428153,NA,0.00218214
3851,0.00229923,NA,0.00311735
3852,0.00118131,NA,0.00187041
3853,0.000524387,NA,0.00155867
3854,0.000668449,NA,0.00405255
3855,0.000875899,NA,0.00169227
3856,0.000714549,NA,0.00253841
3857,0.0002766,NA,0.00267201
3858,0.000403375,NA,0.00240481
3859,0.000553199,NA,0.00178134
3860,0.00369952,NA,0.00325095
3861,0.0035497,NA,0.00267201
3862,0.00307717,NA,0.00182587
3863,0.00523811,NA,0.00365175
3864,0.00523811,NA,0.00249388
3865,0.00481168,NA,0.00187041
3866,0.00798105,NA,0.00351815
3867,0.00602181,NA,0.00227121
3868,0.00430458,NA,0.00329548
3869,0.00643094,NA,0.00222668
3870,0.00361308,NA,0.00200401
3871,0.00428729,NA,0.00204854
3872,0.00664415,NA,0.00258294
3873,0.003227,NA,0.00195947
3874,0.00652314,NA,0.00204854
3875,0.010943,NA,0.00400802
3876,0.0106491,NA,0.00204854
3877,0.00765835,NA,0.00146961
3878,0.00841324,NA,0.00347361
3879,0.00729532,NA,0.00227121
3880,0.00430458,NA,0.00334001
3881,0.00463304,NA,0.00236028
3882,0.00485778,NA,0.00249388
3883,0.00572216,NA,0.00146961
3884,0.007958,NA,0.00307281
3885,0.0107182,NA,0.00293921
3886,0.0130232,NA,0.00204854
3887,0.0151669,NA,0.00320641
3888,0.0149249,NA,0.00267201
3889,0.0158411,NA,0.00253841
3890,0.0159102,NA,0.00396348
3891,0.0157604,NA,0.00298375
3892,0.015115,NA,0.00200401
3893,0.0138991,NA,0.00316188
3894,0.0146944,NA,0.00209308
3895,0.0178234,NA,0.00258294
3896,0.0195752,NA,0.00427522
3897,0.0204799,NA,0.00267201
3898,0.0220588,NA,0.00231574
3899,0.0249458,NA,0.00271654
3900,0.0265536,NA,0.00155867
3901,0.0291352,NA,0.00182587
3902,0.0345173,NA,0.00240481
3903,0.0359695,NA,0.00280561
3904,0.0333245,NA,0.00316188
3905,0.0284033,NA,0.00258294
3906,0.0260119,NA,0.00138054
3907,0.0243235,NA,0.00169227
3908,0.0235283,NA,0.00538855
3909,0.0230845,NA,0.00195947
3910,0.0203819,NA,0.00204854
3911,0.0177312,NA,0.00369628
3912,0.0141527,NA,0.00187041
3913,0.0129714,NA,0.00182587
3914,0.0122972,NA,0.00289468
3915,0.00965794,NA,0.00222668
3916,0.00830375,NA,0.00267201
3917,0.00583741,NA,0.00276108
3918,0.00402798,NA,0.00249388
3919,0.00552623,NA,0.00187041
3920,0.00435644,NA,0.00316188
3921,0.00255855,NA,0.00236028
3922,0.00296192,NA,0.00231574
3923,0.00405103,NA,0.00360721
3924,0.00333648,NA,0.00111334
3925,0.00393002,NA,0.00178134
3926,0.00562996,NA,0.00307281
3927,0.00790038,NA,0.00236028
3928,0.00840171,NA,0.00307281
3929,0.00783699,NA,0.00293921
3930,0.00692075,NA,0.00249388
3931,0.00539946,NA,0.00213761
3932,0.00408561,NA,0.00334001
3933,0.00250668,NA,0.00325095
3934,0.0014752,NA,0.00218214
3935,0.00241448,NA,0.00329548
3936,0.00284667,NA,0.00204854
3937,0.00408561,NA,0.00142507
3938,0.00727227,NA,0.00334001
3939,0.00935253,NA,0.00218214
3940,0.0118592,NA,0.00302828
3941,0.0132422,NA,0.00253841
3942,0.011888,NA,0.00258294
3943,0.0097098,NA,0.00142507
3944,0.00738175,NA,0.00338455
3945,0.00532454,NA,0.00293921
3946,0.00338835,NA,0.00195947
3947,0.0019362,NA,0.00342908
3948,0.00102572,NA,0.00231574
3949,0.00100267,NA,0.00169227
3950,0.000743362,NA,0.00325095
3951,0.000501337,NA,0.00236028
3952,0.00029965,NA,0.00316188
3953,0.000501337,NA,0.00293921
3954,0.000265075,NA,0.00191494
3955,0.000121012,NA,0.00187041
3956,0.000357275,NA,0.00293921
3957,0.000478287,NA,0.00249388
3958,0.000679974,NA,0.00204854
3959,0.00127351,NA,0.00267201
3960,0.00236262,NA,0.00209308
3961,0.00370528,NA,0.00138054
3962,0.00580283,NA,0.00293921
3963,0.0065289,NA,0.00155867
3964,0.00679974,NA,0.00298375
3965,0.0063445,NA,0.00204854
3966,0.00530726,NA,0.00209308
3967,0.00372833,NA,0.00209308
3968,0.00229923,NA,0.00316188
3969,0.00114674,NA,0.00289468
3970,0.0003688,NA,0.00213761
3971,0.000409137,NA,0.00302828
3972,0.000218975,NA,0.00155867
3973,0.000656924,NA,0.00142507
3974,0.000991149,NA,0.00360721
3975,0.00106606,NA,0.00222668
3976,0.00171722,NA,0.00164774
3977,0.00240296,NA,0.00351815
3978,0.00195925,NA,0.00160321
3979,0.000679974,NA,0.00160321
3980,0.0002305,NA,0.00293921
3981,2.305e-05,NA,0.00191494
3982,5.76249e-06,NA,0.00227121
3983,4.03375e-05,NA,0.00253841
3984,2.305e-05,NA,0.00169227
3985,2.88125e-05,NA,0.00173681
3986,7.49124e-05,NA,0.00320641
3987,5.76249e-05,NA,0.00164774
3988,0.000121012,NA,0.00258294
3989,0.000242025,NA,0.00293921
3990,2.305e-05,NA,0.00218214
3991,5.76249e-06,NA,0.00187041
3992,0.000132537,NA,0.00276108
3993,2.88125e-05,NA,0.00244934
3994,1.72875e-05,NA,0.00195947
3995,5.18624e-05,NA,0.00342908
3996,4.03375e-05,NA,0.00316188
3997,6.91499e-05,NA,0.00325095
3998,7.49124e-05,NA,0.00418615
3999,2.88125e-05,NA,0.00293921
4000,2.88125e-05,NA,0.00436428
4001,2.305e-05,NA,0.00431975
4002,1.1525e-05,NA,0.00427522
4003,0,NA,0.00289468
4004,0.000103725,NA,0.00400802
4005,4.03375e-05,NA,0.00325095
4006,1.72875e-05,NA,0.00227121
4007,3.4575e-05,NA,0.00374081
4008,2.305e-05,NA,0.00307281
4009,1.1525e-05,NA,0.00129147
4010,2.305e-05,NA,0.00454242
4011,2.88125e-05,NA,0.00356268
4012,1.72875e-05,NA,0.00271654
4013,5.76249e-06,NA,0.00405255
4014,5.76249e-06,NA,0.00222668
4015,1.1525e-05,NA,0.00182587
4016,5.76249e-06,NA,0.00293921
4017,5.76249e-06,NA,0.00236028
4018,1.1525e-05,NA,0.00244934
4019,0,NA,0.00360721
4020,1.72875e-05,NA,0.00231574
4021,1.1525e-05,NA,0.0012024
4022,1.1525e-05,NA,0.00325095
4023,1.1525e-05,NA,0.00218214
4024,5.76249e-06,NA,0.00298375
4025,1.72875e-05,NA,0.00289468
4026,0,NA,0.00187041
4027,2.305e-05,NA,0.00302828
4028,3.4575e-05,NA,0.00293921
4029,2.88125e-05,NA,0.00222668
4030,0,NA,0.00258294
4031,1.1525e-05,NA,0.00267201
4032,5.76249e-06,NA,0.00258294
4033,1.1525e-05,NA,0.00169227
4034,1.1525e-05,NA,0.00293921
4035,1.72875e-05,NA,0.00209308
4036,0,NA,0.00311735
4037,2.88125e-05,NA,0.00329548
4038,1.1525e-05,NA,0.00320641
4039,0.0001383,NA,0.00182587
4040,0.00020745,NA,0.00334001
4041,8.06749e-05,NA,0.00249388
4042,5.18624e-05,NA,0.00213761
4043,0.000109487,NA,0.00356268
4044,5.18624e-05,NA,0.00191494
4045,0.000109487,NA,0.00146961
4046,0.000172875,NA,0.00342908
4047,7.49124e-05,NA,0.00187041
4048,9.21999e-05,NA,0.00351815
4049,0.000213212,NA,0.00351815
4050,5.18624e-05,NA,0.00227121
4051,2.88125e-05,NA,0.00209308
4052,9.21999e-05,NA,0.00329548
4053,5.18624e-05,NA,0.00347361
4054,2.305e-05,NA,0.00285014
4055,2.305e-05,NA,0.00320641
4056,0,NA,0.00209308
4057,4.03375e-05,NA,0.00204854
4058,5.76249e-06,NA,0.00338455
4059,1.1525e-05,NA,0.00258294
4060,1.72875e-05,NA,0.00351815
4061,1.72875e-05,NA,0.00334001
4062,5.76249e-06,NA,0.00209308
4063,2.305e-05,NA,0.00236028
4064,0.000172875,NA,0.00316188
4065,0.000155587,NA,0.00240481
4066,0.000357275,NA,0.00244934
4067,0.000351512,NA,0.00311735
4068,0.000167112,NA,0.00231574
4069,6.33874e-05,NA,0.00146961
4070,0.000126775,NA,0.00293921
4071,5.18624e-05,NA,0.00164774
4072,3.4575e-05,NA,0.00285014
4073,7.49124e-05,NA,0.00329548
4074,2.88125e-05,NA,0.00244934
4075,0.000167112,NA,0.00191494
4076,0.000460999,NA,0.00227121
4077,0.000703024,NA,0.00360721
4078,0.000535912,NA,0.00187041
4079,0.000178637,NA,0.00267201
4080,1.1525e-05,NA,0.00187041
4081,9.79624e-05,NA,0.00124694
4082,0.000167112,NA,0.00267201
4083,4.60999e-05,NA,0.00178134
4084,1.72875e-05,NA,0.00298375
4085,0.000155587,NA,0.00311735
4086,0.000218975,NA,0.00204854
4087,0.000616587,NA,0.00253841
4088,0.000754887,NA,0.00311735
4089,0.000518624,NA,0.00325095
4090,0.00034575,NA,0.00258294
4091,0.000582012,NA,0.00253841
4092,0.00034575,NA,0.00289468
4093,0.0004149,NA,0.00182587
4094,0.0003688,NA,0.00258294
4095,0.000259312,NA,0.00258294
4096,0.000132537,NA,0.00249388
4097,0.000155587,NA,0.00360721
4098,3.4575e-05,NA,0.00178134
4099,4.60999e-05,NA,0.00191494
4100,4.60999e-05,NA,0.00387442
4101,1.72875e-05,NA,0.00258294
4102,5.76249e-05,NA,0.00231574
4103,5.76249e-05,NA,0.00334001
4104,4.03375e-05,NA,0.00173681
4105,8.64374e-05,NA,0.00102427
4106,5.76249e-06,NA,0.00334001
4107,5.76249e-05,NA,0.00276108
4108,2.88125e-05,NA,0.00365175
4109,1.72875e-05,NA,0.00360721
4110,1.72875e-05,NA,0.00222668
4111,2.88125e-05,NA,0.00191494
4112,5.76249e-06,NA,0.00311735
4113,1.72875e-05,NA,0.00267201
4114,5.76249e-06,NA,0.00200401
4115,2.88125e-05,NA,0.00271654
4116,0,NA,0.00244934
4117,6.33874e-05,NA,0.00182587
4118,2.88125e-05,NA,0.00307281
4119,4.60999e-05,NA,0.00209308
4120,5.76249e-06,NA,0.00302828
4121,6.91499e-05,NA,0.00262748
4122,4.60999e-05,NA,0.00187041
4123,3.4575e-05,NA,0.00334001
4124,0.000109487,NA,0.0111779
4125,0.000213212,NA,0.0207081
4126,0.000472524,NA,0.0304164
4127,0.00163655,NA,0.0421287
4128,0.00260465,NA,0.0548208
4129,0.000996911,NA,0.0504119
4130,0.000195925,NA,0.0436428
4131,0.000103725,NA,0.0369628
4132,0.00011525,NA,0.0379871
4133,0.000155587,NA,0.0268537
4134,3.4575e-05,NA,0.021955
4135,1.1525e-05,NA,0.0281897
4136,5.18624e-05,NA,0.0165219
4137,4.60999e-05,NA,0.0138945
4138,1.1525e-05,NA,0.0242262
4139,4.03375e-05,NA,0.0137609
4140,0,NA,0.0262302
4141,3.4575e-05,NA,0.0275217
4142,0,NA,0.024627
4143,1.1525e-05,NA,0.0237809
4144,1.1525e-05,NA,0.0327321
4145,5.76249e-06,NA,0.0436874
4146,5.76249e-06,NA,0.0472055
4147,3.4575e-05,NA,0.0493877
4148,1.1525e-05,NA,0.0478735
4149,5.76249e-06,NA,0.0454687
4150,5.76249e-06,NA,0.042485
4151,1.1525e-05,NA,0.0347361
4152,1.1525e-05,NA,0.023291
4153,1.1525e-05,NA,0.0183033
4154,1.72875e-05,NA,0.0150078
4155,4.03375e-05,NA,0.0100646
4156,1.1525e-05,NA,0.00641283
4157,6.91499e-05,NA,0.00886217
4158,3.4575e-05,NA,0.0077043
4159,0.000270837,NA,0.00975284
4160,0.0010142,NA,0.0157203
4161,0.00140605,NA,0.0171009
4162,0.00171722,NA,0.0233801
4163,0.00200535,NA,0.0315297
4164,0.00229347,NA,0.038477
4165,0.00223585,NA,0.0455132
4166,0.00279481,NA,0.0549989
4167,0.0027199,NA,0.0595413
4168,0.00317513,NA,0.0641728
4169,0.00339411,NA,0.0720107
4170,0.00322123,NA,0.0744155
4171,0.00371105,NA,0.0800267
4172,0.00434492,NA,0.0863505
4173,0.00505947,NA,0.0918726
4174,0.00409137,NA,0.0973503
4175,0.00443712,NA,0.0977956
4176,0.00451203,NA,0.0950345
4177,0.00489812,NA,0.0872857
4178,0.0068977,NA,0.0633267
4179,0.00765835,NA,0.0321087
4180,0.0082807,NA,0.0224894
4181,0.00931219,NA,0.0229348
4182,0.0115192,NA,0.0192385
4183,0.0134093,NA,0.0115787
4184,0.0146137,NA,0.0073035
4185,0.0147001,NA,0.00418615
4186,0.0133575,NA,0.00454242
4187,0.0138357,NA,0.00636829
4188,0.014775,NA,0.00859497
4189,0.0162387,NA,0.00881764
4190,0.0187223,NA,0.0075707
4191,0.0204165,NA,0.00650189
4192,0.0209409,NA,0.00445335
4193,0.0215575,NA,0.00512135
4194,0.0221914,NA,0.00703629
4195,0.0206874,NA,0.00961924
4196,0.0172702,NA,0.0123803
4197,0.0175987,NA,0.0100646
4198,0.0222432,NA,0.00672456
4199,0.0269281,NA,0.00454242
4200,0.0311175,NA,0.00258294
4201,0.0359234,NA,0.00151414
4202,0.0415418,NA,0.00338455
4203,0.0499551,NA,0.00142507
4204,0.0666836,NA,0.00129147
4205,0.0857747,NA,0.00427522
4206,0.0985041,NA,0.00267201
4207,0.112887,NA,0.00102427
4208,0.131512,NA,0.00102427
4209,0.163707,NA,0.00115787
4210,0.183674,NA,0
4211,0.194461,NA,0.00311735
4212,0.193873,NA,0.00307281
4213,0.195602,NA,0.00200401
4214,0.196224,NA,0.00146961
4215,0.203404,NA,0.00240481
4216,0.208631,NA,0.000623469
4217,0.214031,NA,0.000623469
4218,0.212671,NA,0.00075707
4219,0.205531,NA,0.000712536
4220,0.192156,NA,0.00138054
4221,0.172598,NA,0.000979737
4222,0.153265,NA,0.000979737
4223,0.143434,NA,0.00133601
4224,0.125818,NA,0.000668003
4225,0.104733,NA,0.00142507
4226,0.0848758,NA,0.00075707
4227,0.0771367,NA,0.00089067
4228,0.0702563,NA,0.0012024
4229,0.0553372,NA,0.00187041
4230,0.0409483,NA,0.00124694
4231,0.0321489,NA,0.00209308
4232,0.0266054,NA,0.00191494
4233,0.0190796,NA,0.00178134
4234,0.0113982,NA,0.00240481
4235,0.0106721,NA,0.00231574
4236,0.0118304,NA,0.0012024
4237,0.0139222,NA,0.00146961
4238,0.0166075,NA,0.00249388
4239,0.0192986,NA,0.00133601
4240,0.0235744,NA,0.00173681
4241,0.0268705,NA,0.00222668
4242,0.0313883,NA,0.00133601
4243,0.0332784,NA,0.00195947
4244,0.0324544,NA,0.00164774
4245,0.0329211,NA,0.00169227
4246,0.0286281,NA,0.00178134
4247,0.0246462,NA,0.00276108
4248,0.0218571,NA,0.000668003
4249,0.0196732,NA,0.00169227
4250,0.0161062,NA,0.00307281
4251,0.0145503,NA,0.00075707
4252,0.0154377,NA,0.00129147
4253,0.0135822,NA,0.00222668
4254,0.0119226,NA,0.00151414
4255,0.00973285,NA,0.00164774
4256,0.00782547,NA,0.00236028
4257,0.00909898,NA,0.00164774
4258,0.00930643,NA,0.00155867
4259,0.00787733,NA,0.00258294
4260,0.00567029,NA,0.000846137
4261,0.00480592,NA,0.00129147
4262,0.00425272,NA,0.00249388
4263,0.00397612,NA,0.00129147
4264,0.00417781,NA,0.00155867
4265,0.0035958,NA,0.00262748
4266,0.00247787,NA,0.0010688
4267,0.00163655,NA,0.00204854
4268,0.002305,NA,0.00213761
4269,0.000731837,NA,0.00187041
4270,0.000247787,NA,0.00138054
4271,0.000374562,NA,0.00115787
4272,0.000484049,NA,0.00102427
4273,0.00034575,NA,0.00129147
4274,0.00174027,NA,0.00249388
4275,0.00153282,NA,0.00151414
4276,0.000864374,NA,0.00151414
4277,0.00116402,NA,0.00307281
4278,0.0011525,NA,0.00160321
4279,0.00156164,NA,0.00204854
4280,0.00355546,NA,0.00195947
4281,0.00399341,NA,0.00155867
4282,0.0035036,NA,0.00138054
4283,0.00359003,NA,0.00227121
4284,0.00286972,NA,0.000400802
