frame,mother,patient,therapist
10682,0,0.00521702,0.00347021
10683,5.34942e-06,0.00634521,0.00462695
10684,0,0.00762383,0.00413756
10685,4.81448e-05,0.00720674,0.00458246
10686,5.34942e-06,0.00817767,0.00298082
10687,0,0.0102016,0.00324776
10688,5.34942e-06,0.0154391,0.00449348
10689,0,0.019022,0.00431552
10690,0,0.0193844,0.00342572
10691,0,0.01881,0.00556124
10692,0,0.0183792,0.00280287
10693,5.34942e-06,0.0157331,0.0035147
10694,0,0.0144955,0.00404858
10695,1.06988e-05,0.014475,0.00329225
10696,0,0.0115007,0.00404858
10697,0,0.0146733,0.00444899
10698,1.06988e-05,0.0129092,0.00347021
10699,0,0.0137229,0.00418205
10700,5.34942e-06,0.0151724,0.00284736
10701,5.34942e-06,0.0105913,0.00360368
10702,5.34942e-06,0.00834177,0.00298082
10703,0,0.0184271,0.00329225
10704,0,0.020451,0.00311429
10705,0,0.0222971,0.00253593
10706,0,0.0233911,0.00431552
10707,0,0.0221194,0.00378164
10708,5.34942e-06,0.018263,0.00391511
10709,0,0.012287,0.00391511
10710,5.34942e-06,0.00906654,0.00355919
10711,5.34942e-06,0.00559992,0.00329225
10712,0,0.00876569,0.00493838
10713,0,0.00629051,0.00387062
10714,5.34942e-06,0.00296064,0.00364817
10715,5.34942e-06,0.00339141,0.00502736
10716,5.34942e-06,0.00104614,0.00315878
10717,0,0.000512813,0.00271389
10718,0,0.000464951,0.00373715
10719,0,0.000526489,0.00302531
10720,0,9.57252e-05,0.00355919
10721,0,0.0001641,0.00498287
10722,0,0.000396576,0.00347021
10723,5.34942e-06,0.00101879,0.0039596
10724,5.34942e-06,0.000567514,0.00369266
10725,0,0.00486831,0.00342572
10726,0,0.0119109,0.00293633
10727,0,0.0132785,0.00404858
10728,1.06988e-05,0.0113434,0.00315878
10729,1.06988e-05,0.0121161,0.00280287
10730,5.34942e-06,0.0141263,0.00409307
10731,5.34942e-06,0.0123144,0.00329225
10732,5.34942e-06,0.0138255,0.00293633
10733,0,0.0163211,0.00360368
10734,0,0.0171348,0.00293633
10735,0,0.0162049,0.0026694
10736,0,0.0128135,0.00404858
10737,0,0.00642726,0.00378164
10738,0,0.0015863,0.00293633
10739,0,0.00131964,0.00453797
10740,1.06988e-05,0.00152477,0.00302531
10741,5.34942e-06,0.00113503,0.00324776
10742,0,0.00365807,0.00458246
10743,0,0.00884774,0.00458246
10744,0,0.0129092,0.00302531
10745,0,0.0158152,0.00289184
10746,2.67471e-05,0.0162323,0.0044045
10747,1.06988e-05,0.0142425,0.00338123
10748,5.34942e-06,0.0147075,0.00418205
10749,0,0.0146938,0.00324776
10750,1.06988e-05,0.0146118,0.00369266
10751,1.60483e-05,0.0120682,0.00422654
10752,5.34942e-06,0.00979816,0.00320327
10753,0,0.00975713,0.00235797
10754,1.06988e-05,0.00808878,0.00329225
10755,0,0.00614009,0.00240246
10756,0,0.00574351,0.00364817
10757,0,0.00994858,0.0030698
10758,0,0.0119383,0.00391511
10759,5.34942e-06,0.0153981,0.00418205
10760,5.34942e-06,0.0212578,0.00458246
10761,0,0.0242048,0.0044045
10762,0,0.026215,0.00324776
10763,0,0.020998,0.0039596
10764,0,0.0204373,0.00298082
10765,0,0.0175724,0.00275838
10766,5.34942e-06,0.015528,0.0044045
10767,5.34942e-06,0.013969,0.00427103
10768,0,0.0144135,0.00378164
10769,0,0.0189536,0.00355919
10770,5.34942e-06,0.024492,0.0026694
10771,2.13977e-05,0.0274048,0.0030698
10772,1.60483e-05,0.0270834,0.00547226
10773,5.34942e-06,0.0255518,0.00338123
10774,0,0.0230219,0.0039596
10775,5.34942e-06,0.0188442,0.00315878
10776,0,0.0163006,0.00284736
10777,5.34942e-06,0.0149126,0.00275838
10778,0,0.0113981,0.00338123
10779,1.06988e-05,0.00560676,0.0030698
10780,5.34942e-06,0.00244099,0.00289184
10781,1.06988e-05,0.00409567,0.00364817
10782,0,0.00416405,0.00320327
10783,0,0.00383584,0.00329225
10784,2.13977e-05,0.0045743,0.00449348
10785,0,0.00530591,0.00378164
10786,0,0.00521702,0.00333674
10787,0,0.00923064,0.00418205
10788,0,0.0152066,0.00333674
10789,0,0.0216476,0.00204654
10790,5.34942e-06,0.0204168,0.00360368
10791,5.34942e-06,0.0184134,0.00298082
10792,0,0.0165946,0.00360368
10793,5.34942e-06,0.0114528,0.00253593
10794,5.34942e-06,0.0154733,0.00360368
10795,2.13977e-05,0.0216886,0.00329225
10796,0,0.026215,0.00391511
10797,0,0.0259826,0.00360368
10798,0,0.0274868,0.0044045
10799,5.34942e-06,0.0288475,0.00347021
10800,0,0.0242732,0.00409307
10801,5.34942e-06,0.0206493,0.00213552
10802,0,0.0187416,0.0035147
10803,0,0.0140921,0.00342572
10804,0,0.00924432,0.00449348
10805,0,0.0041367,0.00427103
10806,5.34942e-06,0.0085674,0.00360368
10807,0,0.0132306,0.00369266
10808,5.34942e-06,0.0172784,0.00298082
10809,0,0.0162938,0.00387062
10810,5.34942e-06,0.0170733,0.00436001
10811,5.34942e-06,0.0154528,0.00302531
10812,0,0.0101332,0.00280287
10813,0,0.0118562,0.00186858
10814,0,0.0129913,0.00458246
10815,0,0.0105571,0.00471593
10816,0,0.00799989,0.00431552
10817,0,0.00559992,0.00373715
10818,0,0.0082392,0.0039596
10819,0,0.013299,0.00226899
10820,0,0.0160818,0.00347021
10821,0,0.0207587,0.00360368
10822,0,0.0307278,0.00320327
10823,5.34942e-06,0.0323825,0.00373715
10824,0,0.0243757,0.0030698
10825,5.34942e-06,0.0221604,0.00280287
10826,0,0.0201843,0.00471593
10827,0,0.0159724,0.00289184
10828,0,0.0131759,0.00462695
10829,0,0.0149878,0.0039596
10830,1.60483e-05,0.0159724,0.00378164
10831,0,0.0169297,0.0030698
10832,5.34942e-06,0.0154459,0.00324776
10833,0,0.0166493,0.00315878
10834,1.60483e-05,0.0175587,0.00338123
10835,5.34942e-06,0.0185365,0.00453797
10836,1.60483e-05,0.0219211,0.00333674
10837,0,0.0274868,0.00240246
10838,0,0.0310081,0.00422654
10839,0,0.0315893,0.00369266
10840,5.34942e-06,0.0308235,0.00360368
10841,0,0.0275005,0.00347021
10842,5.34942e-06,0.0163895,0.00400409
10843,5.34942e-06,0.0161776,0.00324776
10844,0,0.016328,0.00413756
10845,5.34942e-06,0.0118289,0.00284736
10846,0,0.00635889,0.00378164
10847,0,0.00607855,0.00471593
10848,5.34942e-06,0.00389055,0.00342572
10849,0,0.00319996,0.0026694
10850,5.34942e-06,0.00644094,0.0048494
10851,0,0.00562727,0.00329225
10852,0,0.00501873,0.00311429
10853,0,0.00890928,0.00373715
10854,5.34942e-06,0.0116306,0.00436001
10855,0,0.0132511,0.00462695
10856,5.34942e-06,0.0158083,0.00404858
10857,0,0.0184681,0.0035147
10858,5.34942e-06,0.0233843,0.00453797
10859,0,0.0279039,0.00547226
10860,0,0.0295996,0.00324776
10861,0,0.025839,0.00400409
10862,0,0.0179074,0.00516083
10863,5.34942e-06,0.0139417,0.00315878
10864,0,0.0118768,0.00453797
10865,5.34942e-06,0.0081845,0.00373715
10866,0,0.00306321,0.00338123
10867,1.06988e-05,0.00403413,0.00271389
10868,0,0.00701529,0.00329225
10869,5.34942e-06,0.00974346,0.00253593
10870,0,0.0103383,0.00387062
10871,5.34942e-06,0.00616744,0.00498287
10872,0,0.00619479,0.0030698
10873,0,0.00758964,0.00329225
10874,5.34942e-06,0.00723409,0.00373715
10875,0,0.00362388,0.0030698
10876,5.34942e-06,0.00265979,0.0035147
10877,5.34942e-06,0.00316577,0.00342572
10878,5.34942e-06,0.00210595,0.00400409
10879,0,0.00117605,0.00320327
10880,5.34942e-06,0.00177775,0.0039596
10881,0,0.00247518,0.00404858
10882,0,0.00285124,0.00298082
10883,5.34942e-06,0.0019145,0.00320327
10884,5.34942e-06,0.0024068,0.00315878
10885,0,0.00300167,0.00280287
10886,5.34942e-06,0.00293329,0.00391511
10887,5.34942e-06,0.00150425,0.00355919
10888,0,0.00110084,0.00364817
10889,5.34942e-06,0.00277603,0.00431552
10890,0,0.00151793,0.00364817
10891,0,0.000526489,0.00293633
10892,0,0.000451276,0.00373715
10893,0,0.000362388,0.00387062
10894,0,0.0001094,0.00329225
10895,5.34942e-06,0.000294013,0.00449348
10896,5.34942e-06,0.000663239,0.00391511
10897,5.34942e-06,0.000779477,0.00226899
10898,0,0.00113503,0.00369266
10899,0,0.00110768,0.00315878
10900,1.06988e-05,0.000998277,0.00382613
10901,0,0.000553839,0.0044045
10902,5.34942e-06,0.000526489,0.00347021
10903,5.34942e-06,0.000991439,0.00284736
10904,0,0.000321363,0.00387062
10905,0,0.000232475,0.00275838
10906,0,0.000553839,0.00275838
10907,0,0.000875202,0.00418205
10908,0,0.000232475,0.00329225
10909,0,0.000533326,0.00213552
10910,5.34942e-06,0.000888877,0.00458246
10911,1.06988e-05,0.000471788,0.00378164
10912,5.34942e-06,0.000307688,0.00369266
10913,0,0.000936739,0.0035147
10914,0,0.000697426,0.00262491
10915,0,0.000184613,0.00298082
10916,0,0.000601701,0.0030698
10917,0,0.000560676,0.0026694
10918,5.34942e-06,0.00013675,0.00302531
10919,0,0.000294013,0.00338123
10920,1.06988e-05,0.000847852,0.00347021
10921,0,0.000977764,0.00164613
10922,5.34942e-06,0.00101195,0.00462695
10923,1.06988e-05,0.000683751,0.00342572
10924,5.34942e-06,0.00153844,0.00315878
10925,0,0.000888877,0.00444899
10926,0,0.000437601,0.00400409
10927,5.34942e-06,0.000711101,0.00298082
10928,0,0.000738451,0.0026694
10929,5.34942e-06,0.000252988,0.00240246
10930,0,0.000492301,0.0030698
10931,1.60483e-05,0.000841014,0.00404858
10932,0,0.000273501,0.00289184
10933,0,0.000252988,0.00258042
10934,0,0.00225638,0.00422654
10935,0,0.00345294,0.00253593
10936,0,0.00348029,0.00324776
10937,0,0.00335722,0.00404858
10938,0,0.00235894,0.00342572
10939,5.34942e-06,0.00162049,0.00289184
10940,5.34942e-06,0.000649564,0.00471593
10941,0,0.000533326,0.0039596
10942,0,0.000369226,0.00293633
10943,0,0.000588026,0.00373715
10944,5.34942e-06,0.000649564,0.00231348
10945,5.34942e-06,0.00205809,0.00209103
10946,5.34942e-06,0.00661188,0.0039596
10947,5.34942e-06,0.00620846,0.00324776
10948,0,0.0015863,0.00391511
10949,0,0.000957252,0.00694043
10950,5.34942e-06,0.000355551,0.00742982
10951,5.34942e-06,0.000588026,0.00471593
10952,5.34942e-06,0.000581189,0.00480491
10953,1.60483e-05,0.000847852,0.006629
10954,0,0.00121708,0.00907594
10955,0,0.00125126,0.0146372
10956,1.60483e-05,0.000423926,0.015438
10957,0,0.000478626,0.0163278
10958,0,0.00224954,0.0220225
10959,0,0.00155212,0.0236686
10960,0,0.00151793,0.0185523
10961,5.34942e-06,0.00123075,0.0157494
10962,0,0.00102563,0.0125017
10963,5.34942e-06,0.000676914,0.00685145
10964,1.06988e-05,0.000827339,0.00542777
10965,5.34942e-06,0.000376063,0.00489389
10966,5.34942e-06,0.000560676,0.00298082
10967,0,0.000676914,0.00373715
10968,5.34942e-06,0.000492301,0.00347021
10969,0,0.000341876,0.00160164
10970,5.34942e-06,0.000225638,0.00387062
10971,5.34942e-06,8.20502e-05,0.00347021
10972,5.34942e-06,0.000177775,0.00329225
10973,5.34942e-06,0.000116238,0.00355919
10974,0,0.000252988,0.00369266
10975,0,0.000225638,0.00315878
10976,1.60483e-05,0.000957252,0.00476042
10977,0,0.000451276,0.00409307
10978,0,0.000410251,0.00271389
10979,5.34942e-06,0.000116238,0.00418205
10980,0,0.000129913,0.0030698
10981,5.34942e-06,0.000280338,0.00213552
10982,5.34942e-06,0.00134015,0.0039596
10983,5.34942e-06,0.00161365,0.00400409
10984,5.34942e-06,0.00242048,0.00289184
10985,0,0.00265296,0.00422654
10986,0,0.00239997,0.00347021
10987,5.34942e-06,0.00166152,0.00382613
10988,0,0.000676914,0.00369266
10989,0,0.000300851,0.00369266
10990,5.34942e-06,0.00019145,0.00404858
10991,0,0.000184613,0.00391511
10992,5.34942e-06,1.3675e-05,0.0035147
10993,5.34942e-06,0.000177775,0.0017796
10994,5.34942e-06,0.000150425,0.00409307
10995,0,9.57252e-05,0.00315878
10996,5.34942e-06,7.52126e-05,0.00338123
10997,0,0.000150425,0.0039596
10998,0,6.83751e-06,0.00347021
10999,0,6.83751e-06,0.00271389
11000,5.34942e-06,2.05125e-05,0.00431552
11001,0,6.83751e-06,0.00409307
11002,0,6.83751e-06,0.00320327
11003,5.34942e-06,6.83751e-06,0.00418205
11004,5.34942e-06,1.3675e-05,0.00324776
11005,5.34942e-06,1.3675e-05,0.00249144
11006,5.34942e-06,2.73501e-05,0.00369266
11007,5.34942e-06,6.83751e-06,0.00275838
11008,0,0,0.00338123
11009,0,0,0.0044045
11010,0,0,0.00329225
11011,0,0,0.00355919
11012,0,6.83751e-06,0.00431552
11013,0,0,0.00311429
11014,0,6.83751e-06,0.0026694
11015,5.34942e-06,0,0.00449348
11016,0,6.83751e-06,0.00289184
11017,5.34942e-06,0,0.00231348
11018,0,6.83751e-06,0.00489389
11019,0,6.83751e-06,0.00364817
11020,1.06988e-05,6.83751e-06,0.00253593
11021,1.06988e-05,6.83751e-06,0.00400409
11022,0,1.3675e-05,0.00409307
11023,0,6.83751e-06,0.00338123
11024,5.34942e-06,0,0.00422654
11025,0,6.83751e-06,0.00364817
11026,0,3.41876e-05,0.00347021
11027,5.34942e-06,6.83751e-06,0.00520532
11028,0,0,0.00302531
11029,0,1.3675e-05,0.00186858
11030,5.34942e-06,1.3675e-05,0.00378164
11031,0,5.47001e-05,0.0035147
11032,0,5.47001e-05,0.00311429
11033,5.34942e-06,0,0.00391511
11034,0,4.78626e-05,0.00391511
11035,0,4.78626e-05,0.0026694
11036,0,2.05125e-05,0.00347021
11037,5.34942e-06,9.57252e-05,0.00271389
11038,0,0.000129913,0.00347021
11039,5.34942e-06,3.41876e-05,0.00493838
11040,5.34942e-06,5.47001e-05,0.00315878
11041,0,0.000211963,0.00315878
11042,1.06988e-05,6.15376e-05,0.00347021
11043,5.34942e-06,0.000150425,0.00333674
11044,5.34942e-06,0.0002188,0.00347021
11045,0,2.73501e-05,0.00524981
11046,0,0.0001094,0.00360368
11047,5.34942e-06,0.000184613,0.00324776
11048,0,0.00019145,0.00453797
11049,0,0.00019145,0.0035147
11050,0,0.000403413,0.00186858
11051,0,0.000321363,0.0044045
11052,1.06988e-05,0.000232475,0.00342572
11053,0,0.000129913,0.00235797
11054,0,0.0001094,0.00382613
11055,0,0.000157263,0.00409307
11056,0,0.000314526,0.00240246
11057,0,0.000150425,0.00382613
11058,0,0.000382901,0.00293633
11059,0,0.000711101,0.00231348
11060,0,0.000444438,0.00413756
11061,5.34942e-06,0.000259826,0.00235797
11062,0,7.52126e-05,0.00404858
11063,0,0.000198288,0.00436001
11064,0,9.57252e-05,0.00302531
11065,0,8.20502e-05,0.00200205
11066,0,1.3675e-05,0.00373715
11067,0,4.10251e-05,0.0030698
11068,0,0.000177775,0.00355919
11069,1.06988e-05,0.000239313,0.00373715
11070,5.34942e-06,0.000314526,0.00289184
11071,0,0.000588026,0.00258042
11072,5.34942e-06,0.000129913,0.00409307
11073,0,0.000129913,0.00409307
11074,0,0.000280338,0.00742982
11075,5.34942e-06,0.0001094,0.0104106
11076,5.34942e-06,5.47001e-05,0.0118343
11077,0,0.000150425,0.0100102
11078,0,0.000102563,0.0100992
11079,5.34942e-06,6.83751e-05,0.00413756
11080,0,0.0002188,0.00524981
11081,0,4.10251e-05,0.00734084
11082,5.34942e-06,5.47001e-05,0.00605063
11083,5.34942e-06,0.000116238,0.00431552
11084,5.34942e-06,6.15376e-05,0.0092539
11085,0,0,0.0137919
11086,5.34942e-06,6.83751e-06,0.0142813
11087,0,6.83751e-06,0.0127686
11088,5.34942e-06,4.78626e-05,0.0048494
11089,0,0,0.00431552
11090,1.06988e-05,6.83751e-06,0.00640655
11091,0,0,0.00649553
11092,0,1.3675e-05,0.00511634
11093,0,0.000670076,0.00551675
11094,0,0.00328201,0.00431552
11095,1.06988e-05,0.0049572,0.00382613
11096,0,0.00481361,0.00542777
11097,5.34942e-06,0.00333671,0.00498287
11098,0,0.00233159,0.00338123
11099,0,0.00184613,0.00578369
11100,0,0.00108716,0.00311429
11101,1.06988e-05,0.000553839,0.00293633
11102,5.34942e-06,0.000642726,0.00427103
11103,5.34942e-06,0.000382901,0.00378164
11104,0,0.000314526,0.00360368
11105,0,0.000745289,0.00480491
11106,0,0.000868364,0.00387062
11107,0,0.000547001,0.00258042
11108,5.34942e-06,0.000519651,0.00338123
11109,0,0.00118289,0.00338123
11110,0,0.000663239,0.00302531
11111,0,7.52126e-05,0.00471593
11112,1.06988e-05,2.73501e-05,0.00324776
11113,5.34942e-06,2.73501e-05,0.00191307
11114,0,2.05125e-05,0.0035147
11115,0,1.3675e-05,0.00262491
11116,0,2.05125e-05,0.00355919
11117,0,2.05125e-05,0.00400409
11118,0,6.83751e-06,0.00298082
11119,0,2.05125e-05,0.00200205
11120,3.20965e-05,0.000150425,0.00449348
11121,1.06988e-05,0.000266663,0.0044045
11122,0,0.000451276,0.00280287
11123,0,0.000396576,0.00364817
11124,1.06988e-05,0.000205125,0.00280287
11125,5.34942e-06,0,0.0026694
11126,1.06988e-05,7.52126e-05,0.00360368
11127,5.34942e-06,5.47001e-05,0.00284736
11128,5.34942e-06,0.000129913,0.00382613
11129,0,0.000410251,0.00378164
11130,0,0.00108716,0.00271389
11131,0,0.00132648,0.00253593
11132,5.34942e-06,0.000410251,0.00418205
11133,0,0.000478626,0.0044045
11134,5.34942e-06,0.00172989,0.00231348
11135,0,0.00281022,0.00387062
11136,5.34942e-06,0.00311107,0.00209103
11137,0,0.00467002,0.00226899
11138,2.13977e-05,0.00638624,0.00329225
11139,0,0.00408883,0.00329225
11140,5.34942e-06,0.00209228,0.00364817
11141,0,0.00380849,0.00471593
11142,0,0.00339824,0.00453797
11143,0,0.00150425,0.00373715
11144,5.34942e-06,0.00276919,0.00582818
11145,0,0.00603752,0.0138809
11146,0,0.00772639,0.0303866
11147,0,0.00728195,0.0407083
11148,1.06988e-05,0.00241364,0.0311429
11149,0,0.00216065,0.0206433
11150,0,0.00250253,0.0113004
11151,0,0.00114186,0.00596165
11152,5.34942e-06,0.000635889,0.00520532
11153,5.34942e-06,0.000355551,0.0048494
11154,5.34942e-06,7.52126e-05,0.00302531
11155,0,2.05125e-05,0.00235797
11156,0,0,0.00400409
11157,0,6.83751e-06,0.00400409
11158,0,2.05125e-05,0.00373715
11159,5.34942e-06,0.000102563,0.00333674
11160,5.34942e-06,0.000239313,0.0035147
11161,5.34942e-06,0.000786314,0.00182409
11162,5.34942e-06,0.000560676,0.00338123
11163,5.34942e-06,0.000157263,0.00458246
11164,5.34942e-06,0.000129913,0.00760778
11165,0,0.000102563,0.0109445
11166,0,2.05125e-05,0.013347
11167,0,6.83751e-06,0.0149486
11168,1.06988e-05,2.05125e-05,0.0162833
11169,0,6.83751e-06,0.0202429
11170,0,6.83751e-06,0.019709
11171,5.34942e-06,2.05125e-05,0.0211772
11172,0,2.73501e-05,0.0181074
11173,0,1.3675e-05,0.0145482
11174,0,2.05125e-05,0.0158829
11175,0,0.000123075,0.0132135
11176,5.34942e-06,0.000150425,0.0126351
11177,0,0.000150425,0.0115674
11178,0,0.000335038,0.00845309
11179,0,0.00159998,0.00760778
11180,0,0.0024068,0.00831962
11181,0,0.000471788,0.00631757
11182,5.34942e-06,0.00134015,0.00671798
11183,5.34942e-06,0.00249569,0.0075188
11184,0,0.00124443,0.00591716
11185,0,0.00166835,0.00427103
11186,5.34942e-06,0.00147007,0.00560573
11187,0,0.0010393,0.00489389
11188,5.34942e-06,0.000629051,0.00338123
11189,0,0.000977764,0.00427103
11190,0,0.000211963,0.00382613
11191,5.34942e-06,0.000430763,0.00289184
11192,5.34942e-06,0.00276236,0.0035147
11193,0,0.00155212,0.0026694
11194,1.06988e-05,0.000300851,0.00275838
11195,5.34942e-06,0.000629051,0.00453797
11196,1.06988e-05,0.000335038,0.00311429
11197,2.13977e-05,0.000676914,0.00378164
11198,0,0.00296748,0.00244695
11199,0,0.00653666,0.00302531
11200,1.06988e-05,0.00707683,0.00333674
11201,0,0.00542899,0.0039596
11202,1.06988e-05,0.00405465,0.0044045
11203,0,0.00407516,0.00360368
11204,0,0.00360337,0.0030698
11205,0,0.00245467,0.00302531
11206,5.34942e-06,0.00307688,0.00391511
11207,1.60483e-05,0.00370593,0.00685145
11208,0,0.00274868,0.00551675
11209,0,0.00209912,0.00373715
11210,5.34942e-06,0.00185297,0.00680696
11211,5.34942e-06,0.00200339,0.00627308
11212,5.34942e-06,0.0025162,0.00538328
11213,0,0.00237945,0.00462695
11214,0,0.00363072,0.00342572
11215,5.34942e-06,0.00447173,0.00258042
11216,5.34942e-06,0.00475891,0.00467144
11217,0,0.000820502,0.00360368
11218,0,0.0012034,0.00347021
11219,1.06988e-05,0.00215382,0.00458246
11220,0,0.00166835,0.00289184
11221,0,0.00128545,0.00235797
11222,1.06988e-05,0.00137434,0.00382613
11223,1.06988e-05,0.000970927,0.00271389
11224,1.06988e-05,0.000854689,0.00400409
11225,5.34942e-06,0.000943577,0.00373715
11226,5.34942e-06,0.000184613,0.00293633
11227,5.34942e-06,0.000444438,0.00284736
11228,0,0.000683751,0.0035147
11229,0,0.000307688,0.00404858
11230,0,0.000273501,0.00387062
11231,0,0.000307688,0.00498287
11232,0,0.000280338,0.00502736
11233,0,0.000581189,0.00400409
11234,5.34942e-06,0.000779477,0.00596165
11235,0,0.000273501,0.00631757
11236,5.34942e-06,0.000512813,0.00578369
11237,0,0.000841014,0.00858656
11238,1.06988e-05,0.000157263,0.0109
11239,5.34942e-06,0.000328201,0.0119678
11240,0,0.000957252,0.0115674
11241,0,0.000950414,0.011078
11242,5.34942e-06,0.000697426,0.0144592
11243,5.34942e-06,0.000888877,0.0172176
11244,0,0.00019145,0.0215331
11245,0,9.57252e-05,0.019798
11246,5.34942e-06,0.000567514,0.0210437
11247,0,0.000170938,0.0161498
11248,0,4.78626e-05,0.0103217
11249,0,0.000417088,0.00627308
11250,5.34942e-06,0.000273501,0.00462695
11251,0,6.15376e-05,0.00565022
11252,0,0.000328201,0.00854207
11253,2.67471e-05,0.000129913,0.00511634
11254,4.27954e-05,3.41876e-05,0.00467144
11255,5.34942e-06,0.000225638,0.00467144
11256,0,0.000266663,0.00240246
11257,5.34942e-06,3.41876e-05,0.00311429
11258,0,0.000280338,0.0039596
11259,0,0.000382901,0.00329225
11260,0,8.88877e-05,0.00476042
11261,0,0.0001641,0.00378164
11262,1.06988e-05,0.000389738,0.00373715
11263,0,0.000102563,0.00378164
11264,5.34942e-06,0.000177775,0.00391511
11265,0,0.000287176,0.00355919
11266,0,3.41876e-05,0.00293633
11267,5.34942e-06,5.47001e-05,0.00462695
11268,0,0.0001641,0.00275838
11269,0,6.15376e-05,0.0022245
11270,0,0.000129913,0.00493838
11271,0,0.000341876,0.0035147
11272,0,9.57252e-05,0.00284736
11273,2.67471e-05,0.000102563,0.00458246
11274,0.000128386,0.000335038,0.00315878
11275,0.000342363,8.20502e-05,0.00262491
11276,0.000550991,0.00013675,0.00444899
11277,0.000636582,0.000259826,0.00400409
11278,0.000449352,9.57252e-05,0.00226899
11279,0.000502846,2.05125e-05,0.00378164
11280,0.000224676,0.000266663,0.0035147
11281,4.27954e-05,0.00013675,0.00191307
11282,6.95425e-05,8.20502e-05,0.00471593
11283,5.34942e-06,0.0002188,0.00360368
11284,1.60483e-05,9.57252e-05,0.00293633
11285,5.34942e-06,6.15376e-05,0.0035147
11286,5.34942e-06,0.00024615,0.00378164
11287,0,0.000129913,0.0030698
11288,5.34942e-06,6.83751e-05,0.00302531
11289,0,0.000273501,0.00262491
11290,5.34942e-06,0.0001094,0.00284736
11291,0,2.05125e-05,0.0117008
11292,5.34942e-06,0.000129913,0.0201539
11293,5.34942e-06,0.000232475,0.0138364
11294,0,4.78626e-05,0.0129021
11295,0,0.000239313,0.00805268
11296,0,0.000211963,0.00347021
11297,5.34942e-06,2.73501e-05,0.00587267
11298,0,0.000205125,0.00324776
11299,0,0.000294013,0.00284736
11300,5.34942e-06,5.47001e-05,0.00360368
11301,5.34942e-06,0.000102563,0.00404858
11302,5.34942e-06,0.000211963,0.00226899
11303,3.20965e-05,4.10251e-05,0.00342572
11304,1.06988e-05,2.05125e-05,0.00342572
11305,5.34942e-06,0.000198288,0.00218001
11306,0,6.83751e-05,0.00422654
11307,1.06988e-05,9.57252e-05,0.00382613
11308,5.34942e-06,0.000280338,0.00302531
11309,0,8.88877e-05,0.00436001
11310,0,1.3675e-05,0.00404858
11311,5.34942e-06,0.000252988,0.00360368
11312,5.34942e-06,0.000307688,0.0044045
11313,0,2.05125e-05,0.00449348
11314,5.34942e-06,0.000307688,0.00382613
11315,0,0.000225638,0.00502736
11316,0,2.05125e-05,0.00378164
11317,5.34942e-06,0.000177775,0.0030698
11318,3.7446e-05,0.000314526,0.00462695
11319,5.34942e-06,6.83751e-05,0.00293633
11320,0,0.000335038,0.00333674
11321,1.60483e-05,0.000321363,0.00444899
11322,5.34942e-06,4.78626e-05,0.0039596
11323,5.34942e-06,0.000116238,0.00315878
11324,0,0.000382901,0.00320327
11325,0,0.000307688,0.00302531
11326,5.34942e-06,0.0011487,0.00373715
11327,5.34942e-06,0.0024068,0.00453797
11328,0,0.00159998,0.00364817
11329,0,0.00107349,0.00151266
11330,0,0.000724776,0.00462695
11331,0,0.000355551,0.00355919
11332,5.34942e-06,0.000129913,0.00342572
11333,0,0.000335038,0.0052943
11334,0,0.000266663,0.00404858
11335,1.06988e-05,6.83751e-05,0.00378164
11336,5.34942e-06,0.000177775,0.00578369
11337,0,0.000259826,0.00587267
11338,9.62896e-05,0.000170938,0.00591716
11339,0.00027817,6.83751e-06,0.00658451
11340,0.000294218,7.52126e-05,0.00476042
11341,0.000438653,2.73501e-05,0.0030698
11342,0.000481448,4.10251e-05,0.00444899
11343,0.000417255,4.10251e-05,0.00280287
11344,0.00027817,0.000123075,0.00453797
11345,0.000230025,0.000266663,0.00756329
11346,0.000133736,0.0001094,0.00533879
11347,5.34942e-05,0.000581189,0.00373715
11348,0.000133736,0.000505976,0.00725186
11349,2.67471e-05,7.52126e-05,0.00565022
11350,1.60483e-05,0.000437601,0.00427103
11351,5.34942e-06,0.000300851,0.00431552
11352,5.34942e-06,6.83751e-06,0.00520532
11353,5.34942e-06,7.52126e-05,0.00565022
11354,5.34942e-06,6.83751e-05,0.0061841
11355,0,0,0.00382613
11356,1.06988e-05,0.000184613,0.00449348
11357,0,0.000116238,0.00462695
11358,0,0.000102563,0.00364817
11359,5.34942e-06,0.000362388,0.00329225
11360,0,0.000198288,0.00324776
11361,0,6.83751e-05,0.00311429
11362,5.34942e-06,0.00024615,0.00311429
11363,0,0.000205125,0.00364817
11364,5.34942e-06,2.05125e-05,0.00240246
11365,5.34942e-06,0.000143588,0.00320327
11366,5.34942e-06,0.000205125,0.00413756
11367,5.34942e-06,6.83751e-05,0.00382613
11368,5.34942e-06,0.000239313,0.00302531
11369,0,0.00024615,0.00516083
11370,0,0.00013675,0.00409307
11371,0,0.000362388,0.00360368
11372,5.34942e-06,0.000239313,0.00369266
11373,0,0.000157263,0.00333674
11374,5.34942e-06,0.000540164,0.00360368
11375,1.60483e-05,0.000854689,0.0044045
11376,1.06988e-05,0.000232475,0.00302531
11377,0,0.00013675,0.00186858
11378,5.34942e-06,0.000642726,0.00347021
11379,5.34942e-06,0.00019145,0.00293633
11380,1.06988e-05,0.000123075,0.00311429
11381,1.60483e-05,0.000485463,0.00364817
11382,0,0.000307688,0.00284736
