frame,patient,None,therapist
18698,0,NA,0.00225254
18699,5.03279e-06,NA,0.00160277
18700,0,NA,0.00103964
18701,1.00656e-05,NA,0.00225254
18702,0,NA,0.000649773
18703,5.03279e-06,NA,0.000259909
18704,0,NA,0.0023825
18705,0,NA,0.00164609
18706,5.03279e-06,NA,0.000779727
18707,1.00656e-05,NA,0.00233918
18708,0,NA,0.00168941
18709,0.000100656,NA,0.00147282
18710,0.000387525,NA,0.00342214
18711,0.000171115,NA,0.00303227
18712,0,NA,0.00207927
18713,0,NA,0.00502491
18714,0,NA,0.00259909
18715,0,NA,0.00212259
18716,1.50984e-05,NA,0.00272904
18717,8.55574e-05,NA,0.00264241
18718,1.50984e-05,NA,0.000996318
18719,8.05246e-05,NA,0.00407191
18720,1.00656e-05,NA,0.00220923
18721,0,NA,0.000866363
18722,0,NA,0.00294564
18723,0,NA,0.00368204
18724,0,NA,0.00255577
18725,4.52951e-05,NA,0.00229586
18726,1.00656e-05,NA,0.00125623
18727,5.03279e-06,NA,0.000519818
18728,0,NA,0.00372536
18729,0,NA,0.00233918
18730,0,NA,0.000606454
18731,0,NA,0.00168941
18732,0,NA,0.00125623
18733,5.03279e-06,NA,0.00116959
18734,0,NA,0.00199264
18735,0,NA,0.00186268
18736,0,NA,0.00194932
18737,1.00656e-05,NA,0.00324886
18738,0,NA,0.000649773
18739,0,NA,0.000693091
18740,5.03279e-06,NA,0.0023825
18741,0,NA,0.00173273
18742,0,NA,0.000433182
18743,0,NA,0.00207927
18744,5.03279e-06,NA,0.00173273
18745,0,NA,0.00125623
18746,0,NA,0.00398527
18747,0,NA,0.003812
18748,0,NA,0.000996318
18749,0,NA,0.00298895
18750,0,NA,0.000909682
18751,1.00656e-05,NA,0.00129955
18752,0,NA,0.00424518
18753,0,NA,0.00220923
18754,0,NA,0.000519818
18755,5.03279e-06,NA,0.0023825
18756,0,NA,0.00225254
18757,1.00656e-05,NA,0.00255577
18758,0,NA,0.001906
18759,0,NA,0.00229586
18760,0,NA,0.00155945
18761,1.00656e-05,NA,0.00277236
18762,0,NA,0.00138618
18763,0,NA,0.00103964
18764,1.00656e-05,NA,0.00255577
18765,0,NA,0.00268573
18766,0,NA,0.00103964
18767,0,NA,0.00316223
18768,0,NA,0.0014295
18769,0,NA,0.000693091
18770,0,NA,0.00246914
18771,0,NA,0.00225254
18772,5.03279e-06,NA,0.00164609
18773,5.03279e-06,NA,0.00177605
18774,0,NA,0.000736409
18775,0,NA,0.000563136
18776,0,NA,0.00376868
18777,0,NA,0.0023825
18778,2.51639e-05,NA,0.000259909
18779,7.0459e-05,NA,0.00203595
18780,1.50984e-05,NA,0.00147282
18781,7.0459e-05,NA,0.0014295
18782,0.000135885,NA,0.00307559
18783,3.01967e-05,NA,0.00194932
18784,5.03279e-06,NA,0.00186268
18785,0,NA,0.00294564
18786,1.00656e-05,NA,0.00160277
18787,0,NA,0.00203595
18788,0,NA,0.00424518
18789,1.00656e-05,NA,0.00437514
18790,0,NA,0.00103964
18791,0,NA,0.00281568
18792,5.03279e-06,NA,0.0023825
18793,5.03279e-06,NA,0.00255577
18794,5.03279e-06,NA,0.00298895
18795,5.03279e-06,NA,0.00277236
18796,0,NA,0.00216591
18797,0,NA,0.00229586
18798,5.03279e-06,NA,0.00251245
18799,0,NA,0.00194932
18800,0,NA,0.00220923
18801,0,NA,0.00259909
18802,0,NA,0.00173273
18803,0,NA,0.00316223
18804,0,NA,0.00311891
18805,0,NA,0.000779727
18806,5.03279e-06,NA,0.00264241
18807,0,NA,0.00290232
18808,0,NA,0.00108295
18809,5.03279e-06,NA,0.00186268
18810,5.03279e-06,NA,0.000606454
18811,0,NA,0.00103964
18812,5.03279e-06,NA,0.00567468
18813,0,NA,0.00329218
18814,0,NA,0.000303227
18815,5.03279e-06,NA,0.00355209
18816,0,NA,0.00147282
18817,1.00656e-05,NA,0.00528482
18818,0,NA,0.0164176
18819,5.03279e-06,NA,0.0131687
18820,0,NA,0.00415854
18821,0,NA,0.00350877
18822,0,NA,0.00125623
18823,0,NA,0.00164609
18824,0,NA,0.00472168
18825,5.03279e-06,NA,0.00272904
18826,0,NA,0.00125623
18827,0,NA,0.0023825
18828,5.03279e-06,NA,0.00186268
18829,0,NA,0.00103964
18830,0,NA,0.00407191
18831,0,NA,0.00294564
18832,0,NA,0.00147282
18833,1.00656e-05,NA,0.00372536
18834,0,NA,0.000866363
18835,0,NA,0.000519818
18836,0,NA,0.00459173
18837,0,NA,0.0139485
18838,0,NA,0.0202296
18839,0,NA,0.0262508
18840,0,NA,0.0264674
18841,5.03279e-06,NA,0.0230453
18842,0,NA,0.0199264
18843,0,NA,0.0130821
18844,0,NA,0.00593459
18845,5.03279e-06,NA,0.00229586
18846,0,NA,0.000693091
18847,5.03279e-06,NA,0.00463504
18848,0,NA,0.00615118
18849,0,NA,0.0137752
18850,0,NA,0.0221789
18851,5.03279e-06,NA,0.0292831
18852,0,NA,0.0377734
18853,5.03279e-06,NA,0.0364306
18854,5.03279e-06,NA,0.0320988
18855,0,NA,0.0145116
18856,0,NA,0.00342214
18857,5.03279e-06,NA,0.00363873
18858,0,NA,0.00168941
18859,0,NA,0.000823045
18860,5.03279e-06,NA,0.00415854
18861,0,NA,0.00311891
18862,0,NA,0.00138618
18863,5.03279e-06,NA,0.00402859
18864,5.03279e-06,NA,0.00264241
18865,5.03279e-06,NA,0.00203595
18866,0,NA,0.00290232
18867,0,NA,0.00311891
18868,1.00656e-05,NA,0.00181936
18869,0,NA,0.00329218
18870,0,NA,0.00194932
18871,5.03279e-06,NA,0.000909682
18872,5.03279e-06,NA,0.00359541
18873,0,NA,0.00168941
18874,0,NA,0.00151614
18875,1.00656e-05,NA,0.00199264
18876,5.03279e-06,NA,0.00138618
18877,2.01312e-05,NA,0.00129955
18878,5.03279e-06,NA,0.002859
18879,0,NA,0.00316223
18880,5.03279e-06,NA,0.00112627
18881,0,NA,0.00264241
18882,5.03279e-06,NA,0.00108295
18883,0,NA,0.000953
18884,0,NA,0.00337882
18885,1.00656e-05,NA,0.00290232
18886,0,NA,0.00155945
18887,0,NA,0.00342214
18888,1.50984e-05,NA,0.00134286
18889,5.03279e-06,NA,0.00121291
18890,0,NA,0.001906
18891,0,NA,0.00281568
18892,0,NA,0.000996318
18893,0,NA,0.00207927
18894,0,NA,0.000953
18895,3.52295e-05,NA,0.0004765
18896,0.000276803,NA,0.00454841
18897,4.02623e-05,NA,0.00177605
18898,0.000105689,NA,0.0004765
18899,1.00656e-05,NA,0.00242582
18900,0,NA,0.00229586
18901,2.01312e-05,NA,0.00147282
18902,0.000352295,NA,0.00316223
18903,0.00018118,NA,0.00337882
18904,7.0459e-05,NA,0.00112627
18905,5.03279e-06,NA,0.00324886
18906,0,NA,0.00186268
18907,0,NA,0.000953
18908,0,NA,0.0033355
18909,5.03279e-06,NA,0.00233918
18910,0,NA,0.000433182
18911,0,NA,0.00342214
18912,0,NA,0.00229586
18913,0,NA,0.00121291
18914,5.03279e-06,NA,0.00264241
18915,0,NA,0.00290232
18916,5.03279e-06,NA,0.000736409
18917,0,NA,0.00294564
18918,0,NA,0.00138618
18919,5.03279e-05,NA,0.00103964
18920,7.0459e-05,NA,0.00320554
18921,0.000201312,NA,0.00246914
18922,0.000110721,NA,0.000563136
18923,5.03279e-06,NA,0.00277236
18924,5.03279e-06,NA,0.00194932
18925,3.52295e-05,NA,0.00129955
18926,0.00021641,NA,0.00194932
18927,0.000135885,NA,0.00320554
18928,0,NA,0.00125623
18929,0,NA,0.00329218
18930,0,NA,0.0014295
18931,0,NA,0.000779727
18932,0,NA,0.00255577
18933,0,NA,0.0023825
18934,0,NA,0.0014295
18935,7.54918e-05,NA,0.0033355
18936,6.54263e-05,NA,0.00138618
18937,5.03279e-06,NA,0.000909682
18938,0,NA,0.00277236
18939,5.03279e-06,NA,0.00229586
18940,5.53607e-05,NA,0.000953
18941,9.5623e-05,NA,0.00168941
18942,7.0459e-05,NA,0.000693091
18943,0,NA,0.00108295
18944,5.03279e-06,NA,0.00225254
18945,5.03279e-06,NA,0.0023825
18946,4.52951e-05,NA,0.00103964
18947,0.000156016,NA,0.00147282
18948,0,NA,0.00207927
18949,0,NA,0.00246914
18950,0,NA,0.00506823
18951,0,NA,0.00394195
18952,1.00656e-05,NA,0.00251245
18953,5.03279e-06,NA,0.00311891
18954,5.03279e-06,NA,0.00194932
18955,0,NA,0.00112627
18956,0,NA,0.0033355
18957,5.03279e-06,NA,0.00212259
18958,1.00656e-05,NA,0.000259909
18959,0,NA,0.00307559
18960,0.000176148,NA,0.00220923
18961,0.000694525,NA,0.00138618
18962,0.000880738,NA,0.00294564
18963,0.000588836,NA,0.00199264
18964,0.000271771,NA,0.00242582
18965,2.01312e-05,NA,0.00350877
18966,4.02623e-05,NA,0.000953
18967,0.000176148,NA,0.00112627
18968,0.000749886,NA,0.002859
18969,0.000714656,NA,0.00368204
18970,0.000387525,NA,0.00216591
18971,0.000156016,NA,0.003812
18972,1.00656e-05,NA,0.00151614
18973,0,NA,0.000909682
18974,0,NA,0.00303227
18975,0.000100656,NA,0.00194932
18976,0.000276803,NA,0.00103964
18977,0.00012582,NA,0.00194932
18978,0,NA,0.00164609
18979,5.03279e-06,NA,0.00147282
18980,0,NA,0.00229586
18981,2.01312e-05,NA,0.00320554
18982,0.000281836,NA,0.000346545
18983,0.000176148,NA,0.00298895
18984,1.00656e-05,NA,0.00181936
18985,1.50984e-05,NA,0.00220923
18986,0.000211377,NA,0.00255577
18987,0.000135885,NA,0.00277236
18988,6.03935e-05,NA,0.00181936
18989,5.03279e-05,NA,0.00467836
18990,5.03279e-06,NA,0.00186268
18991,2.01312e-05,NA,0.00173273
18992,1.50984e-05,NA,0.00311891
18993,2.01312e-05,NA,0.00281568
18994,0.000211377,NA,0.000866363
18995,0.000206344,NA,0.00281568
18996,7.0459e-05,NA,0.00186268
18997,7.0459e-05,NA,0.00160277
18998,4.52951e-05,NA,0.00290232
18999,1.00656e-05,NA,0.00298895
19000,5.03279e-06,NA,0.00160277
19001,1.00656e-05,NA,0.00368204
19002,0,NA,0.00216591
19003,5.03279e-06,NA,0.0014295
19004,0,NA,0.00259909
19005,1.00656e-05,NA,0.00251245
19006,5.03279e-06,NA,0.00103964
19007,8.55574e-05,NA,0.00220923
19008,2.01312e-05,NA,0.00264241
19009,0,NA,0.0014295
19010,5.03279e-06,NA,0.00298895
19011,0,NA,0.00203595
19012,5.03279e-06,NA,0.00112627
19013,0,NA,0.00203595
19014,5.03279e-06,NA,0.00155945
19015,5.03279e-06,NA,0.000649773
19016,1.50984e-05,NA,0.0042885
19017,5.03279e-06,NA,0.00294564
19018,0,NA,0.0004765
19019,0,NA,0.00177605
19020,0,NA,0.001906
19021,0,NA,0.00155945
19022,1.50984e-05,NA,0.00411523
19023,5.03279e-06,NA,0.0033355
19024,5.03279e-06,NA,0.00350877
19025,0,NA,0.00316223
19026,0,NA,0.002859
19027,0,NA,0.00216591
19028,0,NA,0.00311891
19029,0,NA,0.00199264
19030,0,NA,0.000693091
19031,1.00656e-05,NA,0.00281568
19032,0,NA,0.00177605
19033,5.03279e-06,NA,0.00155945
19034,0,NA,0.00467836
19035,1.50984e-05,NA,0.00329218
19036,5.03279e-06,NA,0.00129955
19037,0,NA,0.0033355
19038,0,NA,0.00225254
19039,0,NA,0.000953
19040,0,NA,0.00316223
19041,5.03279e-06,NA,0.00272904
19042,5.03279e-06,NA,0.00129955
19043,2.01312e-05,NA,0.00307559
19044,1.00656e-05,NA,0.00155945
19045,5.03279e-06,NA,0.00125623
19046,5.03279e-06,NA,0.00259909
19047,5.03279e-06,NA,0.00255577
19048,5.03279e-06,NA,0.00108295
19049,0,NA,0.00134286
19050,5.03279e-06,NA,0.00108295
19051,5.03279e-06,NA,0.000823045
19052,0,NA,0.00229586
19053,0,NA,0.00138618
19054,5.03279e-06,NA,0.000389864
19055,0,NA,0.00290232
19056,0,NA,0.00411523
19057,0,NA,0.00965995
19058,0,NA,0.0116959
19059,0,NA,0.0108729
19060,0,NA,0.00983323
19061,5.03279e-06,NA,0.0124756
19062,0,NA,0.00797054
19063,0,NA,0.00303227
19064,5.03279e-06,NA,0.00437514
19065,0,NA,0.00246914
19066,0,NA,0.00316223
19067,0,NA,0.00649773
19068,0,NA,0.00875027
19069,0,NA,0.0101798
19070,1.00656e-05,NA,0.0141217
19071,0,NA,0.0145116
19072,0,NA,0.0168075
19073,0,NA,0.0220489
19074,0,NA,0.019883
19075,0,NA,0.0149881
19076,1.00656e-05,NA,0.0105263
19077,0,NA,0.00511154
19078,0,NA,0.00281568
19079,0,NA,0.00749404
19080,5.03279e-06,NA,0.00961663
19081,5.03279e-06,NA,0.00940004
19082,0,NA,0.0100931
19083,5.03279e-06,NA,0.00519818
19084,0,NA,0.00177605
19085,0,NA,0.0071475
19086,5.03279e-06,NA,0.00797054
19087,0,NA,0.00991986
19088,5.03279e-06,NA,0.0118692
19089,0,NA,0.011306
19090,0,NA,0.00849036
19091,0,NA,0.00710418
19092,0,NA,0.00329218
19093,5.03279e-06,NA,0.007624
19094,0,NA,0.0123024
19095,0,NA,0.00931341
19096,5.03279e-06,NA,0.0108295
19097,0,NA,0.0149448
19098,5.03279e-06,NA,0.0130821
19099,0,NA,0.00550141
19100,0,NA,0.0042885
19101,0,NA,0.0124323
19102,0,NA,0.0140351
19103,0,NA,0.0178038
19104,1.00656e-05,NA,0.0174572
19105,0,NA,0.0117392
19106,0,NA,0.00732077
19107,0,NA,0.00394195
19108,5.03279e-06,NA,0.00446177
19109,5.03279e-06,NA,0.01893
19110,0,NA,0.0201429
19111,0,NA,0.0203162
19112,5.03279e-06,NA,0.0224388
19113,0,NA,0.0159844
19114,0,NA,0.00701754
19115,0,NA,0.00411523
19116,0,NA,0.00662768
19117,0,NA,0.00545809
19118,0,NA,0.00879359
19119,0,NA,0.00797054
19120,5.03279e-06,NA,0.00125623
19121,0,NA,0.00402859
19122,0,NA,0.00342214
19123,1.50984e-05,NA,0.00303227
19124,0,NA,0.0128655
19125,0,NA,0.0165909
19126,0,NA,0.0129521
19127,0,NA,0.00870695
19128,0,NA,0.00745073
19129,0,NA,0.012519
19130,5.03279e-06,NA,0.0168508
19131,0,NA,0.0123457
19132,0,NA,0.00290232
19133,0,NA,0.00294564
19134,0,NA,0.0014295
19135,0,NA,0.00108295
19136,0,NA,0.00337882
19137,1.00656e-05,NA,0.00316223
19138,5.03279e-06,NA,0.000259909
19139,5.03279e-06,NA,0.00138618
19140,0,NA,0.00129955
19141,1.00656e-05,NA,0.00129955
19142,5.03279e-06,NA,0.002859
19143,1.00656e-05,NA,0.00355209
19144,0,NA,0.00272904
19145,0,NA,0.00346545
19146,1.00656e-05,NA,0.00246914
19147,5.03279e-06,NA,0.00246914
19148,0,NA,0.00485164
19149,5.03279e-06,NA,0.00294564
19150,0,NA,0.00103964
19151,0,NA,0.00251245
19152,1.00656e-05,NA,0.00160277
19153,0,NA,0.00151614
19154,0,NA,0.00402859
19155,0,NA,0.00463504
19156,0,NA,0.00415854
19157,1.50984e-05,NA,0.00957332
19158,8.05246e-05,NA,0.00645441
19159,0.000211377,NA,0.00450509
19160,0.000286869,NA,0.004765
19161,0.000251639,NA,0.001906
19162,7.54918e-05,NA,0.00181936
19163,2.01312e-05,NA,0.00298895
19164,2.51639e-05,NA,0.00160277
19165,7.0459e-05,NA,0.000649773
19166,2.51639e-05,NA,0.002859
19167,5.03279e-05,NA,0.00324886
19168,3.01967e-05,NA,0.00220923
19169,3.52295e-05,NA,0.00506823
19170,5.03279e-06,NA,0.00251245
19171,5.03279e-06,NA,0.001906
19172,0,NA,0.00506823
19173,5.03279e-06,NA,0.00519818
19174,5.03279e-06,NA,0.00498159
19175,0,NA,0.00831709
19176,0,NA,0.00298895
19177,5.03279e-06,NA,0.00129955
19178,5.03279e-06,NA,0.00727745
19179,0,NA,0.00740741
19180,0,NA,0.00168941
19181,5.03279e-06,NA,0.004765
19182,0,NA,0.00277236
19183,1.50984e-05,NA,0.00164609
19184,1.50984e-05,NA,0.00372536
19185,0,NA,0.00294564
19186,0,NA,0.00164609
19187,1.00656e-05,NA,0.00537145
19188,5.03279e-06,NA,0.00437514
19189,5.03279e-06,NA,0.00147282
19190,5.03279e-06,NA,0.00376868
19191,5.03279e-06,NA,0.00329218
19192,0,NA,0.00103964
19193,1.00656e-05,NA,0.00177605
19194,5.03279e-06,NA,0.00264241
19195,0,NA,0.00129955
19196,0,NA,0.002859
19197,0,NA,0.00264241
19198,0,NA,0.000909682
19199,0,NA,0.00255577
19200,0,NA,0.00151614
19201,0,NA,0.00173273
19202,0,NA,0.00402859
19203,0,NA,0.00277236
19204,0,NA,0.00108295
19205,5.03279e-06,NA,0.00376868
19206,1.00656e-05,NA,0.00294564
19207,0,NA,0.00324886
19208,0,NA,0.00372536
19209,0,NA,0.00216591
19210,5.03279e-06,NA,0.000606454
19211,5.03279e-06,NA,0.00264241
19212,0,NA,0.0023825
19213,0,NA,0.00225254
19214,0,NA,0.00359541
19215,5.03279e-06,NA,0.00251245
19216,0,NA,0.00138618
19217,5.03279e-06,NA,0.00541477
19218,0,NA,0.00350877
19219,5.03279e-06,NA,0.00160277
19220,4.02623e-05,NA,0.00220923
19221,0.000156016,NA,0.00225254
19222,0.000377459,NA,0.000953
19223,0.000664328,NA,0.00255577
19224,0.000674394,NA,0.00168941
19225,0.000347262,NA,0.000909682
19226,1.50984e-05,NA,0.00229586
19227,5.03279e-06,NA,0.00186268
19228,5.03279e-06,NA,0.00186268
19229,5.03279e-06,NA,0.00320554
19230,2.51639e-05,NA,0.00173273
19231,1.50984e-05,NA,0.00199264
19232,1.50984e-05,NA,0.00472168
19233,0,NA,0.00255577
19234,1.00656e-05,NA,0.000736409
19235,0,NA,0.00251245
19236,0,NA,0.00281568
19237,0,NA,0.00307559
19238,0,NA,0.0052415
19239,0,NA,0.00272904
19240,5.03279e-06,NA,0.0014295
19241,0,NA,0.00532814
19242,0,NA,0.00506823
19243,1.00656e-05,NA,0.00324886
19244,0,NA,0.00294564
19245,0,NA,0.00220923
19246,0,NA,0.00207927
19247,5.03279e-06,NA,0.0023825
19248,0,NA,0.0023825
19249,0,NA,0.000866363
19250,0,NA,0.00203595
19251,0,NA,0.00246914
19252,0,NA,0.00181936
19253,5.03279e-06,NA,0.00303227
19254,0,NA,0.00151614
19255,0,NA,0.00164609
19256,0,NA,0.00337882
19257,0,NA,0.00281568
19258,0,NA,0.000779727
19259,5.03279e-06,NA,0.00199264
19260,5.03279e-06,NA,0.00177605
19261,0,NA,0.00164609
19262,0,NA,0.00493827
19263,0,NA,0.00589127
19264,5.03279e-06,NA,0.005718
19265,0,NA,0.00836041
19266,5.03279e-06,NA,0.00610786
19267,0,NA,0.00584795
19268,0,NA,0.00493827
19269,0,NA,0.00316223
19270,0,NA,0.00181936
19271,0,NA,0.00342214
19272,0,NA,0.00316223
19273,0,NA,0.00216591
19274,0,NA,0.00372536
19275,5.03279e-06,NA,0.00407191
19276,5.03279e-06,NA,0.00203595
19277,0,NA,0.00346545
19278,0,NA,0.002859
19279,1.00656e-05,NA,0.0014295
19280,5.03279e-06,NA,0.00255577
19281,0,NA,0.00307559
19282,0,NA,0.00147282
19283,5.03279e-06,NA,0.00272904
19284,0,NA,0.00216591
19285,0,NA,0.000563136
19286,1.00656e-05,NA,0.00199264
19287,0,NA,0.00229586
19288,5.03279e-06,NA,0.00116959
19289,0,NA,0.00138618
19290,5.03279e-06,NA,0.00168941
19291,1.00656e-05,NA,0.00121291
19292,2.01312e-05,NA,0.00242582
19293,1.00656e-05,NA,0.00199264
19294,5.03279e-06,NA,0.000606454
19295,0,NA,0.00220923
19296,0,NA,0.00108295
19297,0,NA,0.000736409
19298,0,NA,0.00272904
19299,0,NA,0.00242582
19300,0,NA,0.00116959
19301,0,NA,0.00220923
19302,0,NA,0.0014295
19303,0,NA,0.00138618
19304,0,NA,0.00307559
19305,5.03279e-06,NA,0.00186268
19306,0,NA,0.00125623
19307,0,NA,0.002859
19308,0,NA,0.00138618
19309,0,NA,0.000606454
19310,5.03279e-06,NA,0.00246914
19311,0,NA,0.00207927
19312,0,NA,0.00138618
19313,0,NA,0.00173273
19314,0,NA,0.00155945
19315,0,NA,0.00173273
19316,0,NA,0.00450509
19317,5.03279e-06,NA,0.00173273
19318,0,NA,0.00199264
19319,5.03279e-06,NA,0.00212259
19320,0,NA,0.00186268
19321,1.00656e-05,NA,0.00155945
19322,0,NA,0.00415854
19323,0,NA,0.00372536
19324,1.00656e-05,NA,0.00116959
19325,5.03279e-06,NA,0.00229586
19326,1.00656e-05,NA,0.00363873
19327,0,NA,0.00129955
19328,5.03279e-06,NA,0.00242582
19329,0,NA,0.00277236
19330,0,NA,0.000693091
19331,0,NA,0.00277236
19332,0,NA,0.00242582
19333,0,NA,0.00103964
19334,0,NA,0.00385532
19335,0,NA,0.00246914
19336,5.03279e-06,NA,0.00138618
19337,0,NA,0.00372536
19338,5.03279e-06,NA,0.00229586
19339,5.03279e-06,NA,0.00134286
19340,0,NA,0.00268573
19341,0,NA,0.00220923
19342,0,NA,0.000736409
19343,5.03279e-06,NA,0.000953
19344,5.03279e-06,NA,0.00181936
19345,0,NA,0.00103964
19346,0,NA,0.00207927
19347,5.03279e-06,NA,0.00233918
19348,0,NA,0.00155945
19349,5.03279e-06,NA,0.00138618
19350,0,NA,0.00164609
19351,5.03279e-06,NA,0.0023825
19352,0,NA,0.00420186
19353,0,NA,0.00372536
19354,5.03279e-06,NA,0.00242582
19355,0,NA,0.00342214
19356,0,NA,0.00151614
19357,0,NA,0.0014295
19358,0,NA,0.00355209
19359,0,NA,0.00272904
19360,5.03279e-06,NA,0.00164609
19361,0,NA,0.00203595
19362,0,NA,0.00173273
19363,0,NA,0.00155945
19364,0,NA,0.00303227
19365,0,NA,0.00194932
19366,5.03279e-06,NA,0.0004765
19367,1.50984e-05,NA,0.00264241
19368,0,NA,0.00151614
19369,5.03279e-06,NA,0.00173273
19370,0,NA,0.00298895
19371,0,NA,0.00294564
19372,0,NA,0.0014295
19373,1.00656e-05,NA,0.00376868
19374,0,NA,0.00194932
19375,0,NA,0.001906
19376,0,NA,0.00303227
19377,5.03279e-06,NA,0.00251245
19378,0,NA,0.00147282
19379,0,NA,0.00290232
19380,1.00656e-05,NA,0.001906
19381,5.03279e-06,NA,0.00125623
19382,0,NA,0.00437514
19383,5.03279e-06,NA,0.00268573
19384,1.50984e-05,NA,0.000433182
19385,0,NA,0.00177605
19386,0,NA,0.00177605
19387,1.00656e-05,NA,0.00138618
19388,0,NA,0.00233918
19389,0,NA,0.00294564
19390,5.03279e-06,NA,8.66363e-05
19391,5.03279e-06,NA,0.00229586
19392,5.03279e-06,NA,0.00173273
19393,0,NA,0.00129955
19394,0,NA,0.00272904
19395,5.03279e-06,NA,0.00272904
19396,1.00656e-05,NA,0.00129955
19397,5.03279e-06,NA,0.00389864
19398,0,NA,0.00372536
19399,5.03279e-06,NA,0.000519818
19400,5.03279e-06,NA,0.00294564
19401,0,NA,0.00212259
19402,5.03279e-06,NA,0.000996318
19403,5.03279e-06,NA,0.00203595
19404,0,NA,0.00138618
19405,0,NA,0.000909682
19406,0,NA,0.00264241
19407,0,NA,0.00337882
19408,0,NA,0.001906
19409,0,NA,0.00194932
19410,0,NA,0.00168941
19411,0,NA,0.00121291
19412,5.03279e-06,NA,0.00229586
19413,0,NA,0.00233918
19414,0,NA,8.66363e-05
19415,0,NA,0.00298895
19416,5.03279e-06,NA,0.00168941
19417,5.03279e-06,NA,0.000953
19418,0,NA,0.00394195
19419,0,NA,0.00268573
19420,1.00656e-05,NA,0.000909682
19421,5.03279e-06,NA,0.00342214
19422,5.03279e-06,NA,0.00251245
19423,0,NA,0.00103964
19424,0,NA,0.00212259
19425,5.03279e-06,NA,0.00272904
19426,0,NA,0.000779727
19427,0,NA,0.00134286
19428,5.03279e-06,NA,0.00160277
19429,5.03279e-06,NA,0.000779727
19430,0,NA,0.00259909
19431,5.03279e-06,NA,0.00246914
19432,0,NA,0.00116959
19433,5.03279e-06,NA,0.00246914
19434,0,NA,0.00225254
19435,0,NA,0.000996318
19436,5.03279e-06,NA,0.00298895
19437,0,NA,0.0023825
19438,0,NA,0.000173273
19439,0,NA,0.00160277
19440,5.03279e-06,NA,0.00151614
19441,5.03279e-06,NA,0.00147282
19442,0,NA,0.00402859
19443,0,NA,0.00337882
19444,0,NA,0.00181936
19445,5.03279e-06,NA,0.00298895
19446,0,NA,0.00155945
19447,0,NA,0.00134286
19448,0,NA,0.00259909
19449,0,NA,0.00233918
19450,0,NA,0.000866363
19451,0,NA,0.00272904
19452,0,NA,0.00160277
19453,0,NA,0.00121291
19454,0,NA,0.002859
19455,0,NA,0.00125623
19456,0,NA,0.00112627
19457,0,NA,0.0023825
19458,0,NA,0.00116959
19459,0,NA,0.00151614
19460,0,NA,0.00229586
19461,1.00656e-05,NA,0.00225254
19462,5.03279e-06,NA,0.000389864
19463,1.00656e-05,NA,0.00272904
19464,5.03279e-06,NA,0.00160277
19465,0,NA,0.00134286
19466,0.000120787,NA,0.00229586
19467,0,NA,0.00415854
19468,0,NA,0.00242582
19469,0,NA,0.00420186
19470,0,NA,0.00259909
19471,0,NA,0.00203595
19472,0,NA,0.00298895
19473,0,NA,0.00324886
19474,5.03279e-06,NA,0.00116959
19475,0,NA,0.00246914
19476,5.03279e-06,NA,0.00160277
19477,5.03279e-06,NA,0.000779727
19478,5.03279e-06,NA,0.002859
19479,0,NA,0.00147282
19480,0,NA,0.00181936
19481,0,NA,0.00225254
19482,0,NA,0.00147282
19483,0,NA,0.00103964
19484,5.03279e-06,NA,0.00255577
19485,0,NA,0.0023825
19486,5.03279e-06,NA,0.000953
19487,1.00656e-05,NA,0.00298895
19488,1.00656e-05,NA,0.00155945
19489,0,NA,0.00125623
19490,0,NA,0.00424518
19491,0,NA,0.00277236
19492,0,NA,0.00108295
19493,0,NA,0.00342214
19494,0,NA,0.00112627
19495,0,NA,0.000519818
19496,0,NA,0.00320554
19497,0,NA,0.00251245
19498,5.03279e-06,NA,0.00181936
19499,1.50984e-05,NA,0.00155945
19500,1.00656e-05,NA,0.00268573
19501,5.03279e-06,NA,0.00103964
19502,5.03279e-06,NA,0.00290232
19503,5.03279e-06,NA,0.00320554
19504,5.03279e-06,NA,0.00103964
19505,0,NA,0.0014295
19506,5.03279e-06,NA,0.00129955
19507,0,NA,0.00103964
19508,0,NA,0.00220923
19509,0,NA,0.00151614
19510,5.03279e-06,NA,0.000173273
19511,5.03279e-06,NA,0.00242582
19512,0,NA,0.00164609
19513,0,NA,0.00177605
19514,5.03279e-06,NA,0.00290232
19515,5.03279e-06,NA,0.00385532
19516,5.03279e-06,NA,0.00116959
19517,0,NA,0.00311891
19518,0,NA,0.00251245
19519,0,NA,0.000519818
19520,5.03279e-06,NA,0.002859
19521,5.03279e-06,NA,0.00229586
19522,0,NA,0.00147282
19523,0,NA,0.002859
19524,0,NA,0.00181936
19525,0,NA,0.00147282
19526,0,NA,0.00311891
19527,0,NA,0.00229586
19528,0,NA,0.00116959
19529,5.03279e-06,NA,0.00242582
19530,0,NA,0.00281568
19531,1.00656e-05,NA,0.00129955
19532,0,NA,0.00264241
19533,5.03279e-06,NA,0.00129955
19534,0,NA,0.000173273
19535,5.03279e-06,NA,0.00199264
19536,5.03279e-06,NA,0.00173273
19537,1.50984e-05,NA,0.00116959
19538,0,NA,0.00372536
19539,5.03279e-06,NA,0.00290232
19540,0,NA,0.00194932
19541,0,NA,0.00303227
19542,0,NA,0.00324886
19543,0,NA,0.00134286
19544,5.03279e-06,NA,0.00212259
19545,0,NA,0.00320554
19546,1.00656e-05,NA,0.00121291
