frame,father,mother,None
14105,1.18554e-05,0.00815814,0
14106,5.92768e-06,0.00837577,0
14107,5.92768e-06,0.0080089,0
14108,5.92768e-06,0.0074928,0
14109,0,0.00390496,0
14110,0,0.00310905,0
14111,5.92768e-06,0.00409151,0
14112,0,0.00370598,0
14113,1.7783e-05,0.00374951,0
14114,0,0.00355675,0
14115,0,0.00158561,0
14116,0,0.00113791,4.80492e-05
14117,0,0.00164779,0
14118,5.92768e-06,0.00131202,0
14119,5.92768e-06,0.000708863,0
14120,1.18554e-05,0.000901624,0
14121,0,0.00039174,4.80492e-05
14122,0,0.00111304,4.80492e-05
14123,5.92768e-06,0.00201466,0
14124,0,0.00172863,0
14125,0,0.00157318,0
14126,5.92768e-06,0.00171619,0
14127,0,0.00138042,0
14128,0,0.00132445,0.000192197
14129,1.18554e-05,0.00170376,0.000240246
14130,0,0.00430292,4.80492e-05
14131,5.92768e-06,0.00789698,0
14132,0,0.00850635,0.000192197
14133,5.92768e-06,0.00874886,0
14134,4.14938e-05,0.0125792,0
14135,5.92768e-06,0.0151473,0
14136,0,0.0144757,0
14137,0,0.00720055,0
14138,5.92768e-06,0.00266134,4.80492e-05
14139,0,0.00287276,0
14140,5.92768e-06,0.00483768,0.000384394
14141,2.37107e-05,0.00760473,0
14142,1.7783e-05,0.00943907,0
14143,5.92768e-06,0.00738709,0
14144,1.18554e-05,0.00903489,4.80492e-05
14145,0,0.00976862,0
14146,1.18554e-05,0.00908463,0
14147,5.92768e-06,0.00700157,4.80492e-05
14148,5.92768e-06,0.00437754,0
14149,0,0.00441485,0
14150,1.7783e-05,0.00789698,4.80492e-05
14151,1.7783e-05,0.00869911,0.000240246
14152,1.7783e-05,0.00825141,0
14153,5.92768e-06,0.00614969,0.000192197
14154,0,0.00314636,0.000192197
14155,0,0.00149856,0
14156,0,0.000932714,0
14157,5.92768e-06,0.000429048,0
14158,5.92768e-06,0.000167889,0
14159,0,0.000466357,0
14160,0,0.000354431,0
14161,0,0.000360649,0
14162,0,0.000789698,0
14163,5.92768e-06,0.000279814,0
14164,0,0.000155452,0
14165,0,0.000174107,0
14166,0,0.000111926,0
14167,0,0.000174107,0
14168,0,0.000373086,0
14169,5.92768e-06,0.000317123,0
14170,1.18554e-05,0.000341995,4.80492e-05
14171,5.92768e-06,0.000665336,0
14172,1.18554e-05,0.00226339,0
14173,1.18554e-05,0.0040542,0
14174,1.7783e-05,0.00394849,9.60984e-05
14175,5.92768e-06,0.00664092,0
14176,0,0.0125792,0.000192197
14177,0,0.0232308,0
14178,0,0.0267129,4.80492e-05
14179,1.18554e-05,0.0235541,0
14180,1.18554e-05,0.0140405,0
14181,0,0.0105956,0.000192197
14182,0,0.0100422,0
14183,0,0.00973753,4.80492e-05
14184,5.92768e-06,0.0093831,0
14185,1.7783e-05,0.00777262,0
14186,1.18554e-05,0.00548436,0
14187,0,0.00362515,0.000144148
14188,0,0.0037806,0.000192197
14189,0,0.00634246,0.000192197
14190,0,0.00896027,0
14191,0,0.0116962,0
14192,1.18554e-05,0.0154333,0
14193,0,0.0131264,0.000144148
14194,5.92768e-06,0.0121937,0
14195,0,0.0113667,0
14196,0,0.00953856,0
14197,0,0.00758607,0
14198,0,0.00510505,0.000192197
14199,5.92768e-06,0.00141151,4.80492e-05
14200,0,0.000827006,0.000192197
14201,0,0.000764825,0
14202,5.92768e-06,0.000572065,4.80492e-05
14203,0,0.000441485,0
14204,0,8.08352e-05,0
14205,0,0.000205197,0
14206,0,0.000441485,0
14207,0,0.000634246,0
14208,5.92768e-06,0.000186543,0
14209,0,0.000416612,0
14210,5.92768e-06,0.00026116,0
14211,0,0.000111926,0
14212,1.7783e-05,0.00016167,4.80492e-05
14213,5.92768e-06,0.000242506,0
14214,0,0.00042283,0
14215,5.92768e-06,0.000634246,0
14216,0,0.0035754,4.80492e-05
14217,0,0.00559007,0
14218,0,0.00891053,0
14219,0,0.0117087,0
14220,0,0.0159308,0
14221,5.92768e-06,0.0165837,0.000336344
14222,0,0.0178024,4.80492e-05
14223,5.92768e-06,0.0180947,0
14224,0,0.0139969,0.000192197
14225,1.7783e-05,0.00990542,0
14226,0,0.00706997,4.80492e-05
14227,5.92768e-06,0.00757986,0
14228,0,0.00720677,0
14229,0,0.00627406,0
14230,0,0.00764825,0
14231,5.92768e-06,0.00780993,0
14232,5.92768e-06,0.00633624,0
14233,0,0.00603777,0
14234,0,0.00746171,4.80492e-05
14235,5.92768e-06,0.00512993,0
14236,1.18554e-05,0.00554654,0
14237,0,0.00558385,0
14238,0,0.0052232,4.80492e-05
14239,0,0.00527294,0
14240,0,0.00668445,0
14241,1.18554e-05,0.00840064,0
14242,0,0.00949503,0
14243,2.37107e-05,0.011006,0
14244,0,0.0114786,0
14245,2.37107e-05,0.0123864,0
14246,4.74215e-05,0.0126663,0
14247,6.52045e-05,0.0144695,0
14248,3.55661e-05,0.0182563,0
14249,0.000207469,0.0192885,0.000192197
14250,0.000106698,0.021098,0
14251,8.89152e-05,0.0243687,0
14252,0.000124481,0.0289452,0
14253,5.33491e-05,0.0384278,0
14254,1.18554e-05,0.0404798,0
14255,1.7783e-05,0.0382661,0
14256,1.7783e-05,0.0334844,0
14257,0,0.0261533,9.60984e-05
14258,0,0.0206254,4.80492e-05
14259,0,0.0178584,0
14260,5.92768e-06,0.0163847,0.000192197
14261,0,0.0159556,0
14262,5.92768e-06,0.0135928,4.80492e-05
14263,0,0.013145,0
14264,0,0.0143078,0
14265,5.92768e-06,0.0149048,4.80492e-05
14266,0,0.0170749,4.80492e-05
14267,5.92768e-06,0.0188097,0.000288295
14268,1.18554e-05,0.0190833,0
14269,0,0.0179019,4.80492e-05
14270,0,0.0159245,4.80492e-05
14271,5.92768e-06,0.0129896,0
14272,5.33491e-05,0.0097251,0.000240246
14273,0.000148192,0.0081457,0
14274,5.92768e-06,0.00745549,4.80492e-05
14275,2.96384e-05,0.00616213,0
14276,0.000124481,0.00540352,4.80492e-05
14277,0,0.00547814,0
14278,5.92768e-06,0.00585123,0
14279,0,0.00767935,0
14280,5.92768e-06,0.00856853,0
14281,1.18554e-05,0.0095199,0
14282,5.92768e-06,0.00976241,0
14283,0,0.0107076,9.60984e-05
14284,5.92768e-06,0.0110806,0
14285,0,0.0113418,0.000240246
14286,5.92768e-06,0.0109065,0
14287,1.7783e-05,0.00880482,0
14288,0.000219324,0.0070451,0
14289,0.000266746,0.00397336,0
14290,0.000213397,0.00269243,0
14291,0.00015412,0.00253076,0
14292,0.000272673,0.00149234,0
14293,0.000355661,0.00108817,0
14294,0.000243035,0.000988677,0
14295,1.7783e-05,0.000889187,0
14296,1.7783e-05,0.00078348,0
14297,0.00131595,0.000882969,0
14298,0.0022051,0.000435267,0
14299,0.00224659,0.00052232,0
14300,0.00165975,0.000267378,0
14301,0.000764671,0.00198357,0
14302,0.000171903,0.00571443,0
14303,0.000112626,0.00897271,0
14304,0.000118554,0.0105894,0
14305,1.18554e-05,0.0122683,0
14306,0.000106698,0.0150105,0
14307,5.92768e-06,0.0140094,4.80492e-05
14308,4.14938e-05,0.0127657,0
14309,5.92768e-06,0.0135617,0
14310,1.18554e-05,0.01437,4.80492e-05
14311,5.92768e-06,0.0154457,9.60984e-05
14312,5.92768e-06,0.0170873,4.80492e-05
14313,1.7783e-05,0.0171122,0
14314,5.92768e-06,0.0156323,0
14315,0,0.0134311,0
14316,0,0.0125295,0
14317,5.92768e-06,0.011976,4.80492e-05
14318,5.92768e-06,0.0115346,0
14319,5.92768e-06,0.0110806,0.000240246
14320,0,0.0105645,0.000240246
14321,0,0.0112734,0
14322,5.92768e-06,0.0123678,0
14323,5.92768e-06,0.0115905,0
14324,1.7783e-05,0.0105459,4.80492e-05
14325,3.55661e-05,0.009209,0
14326,1.18554e-05,0.00870533,0
14327,1.7783e-05,0.00705132,0
14328,5.92768e-06,0.00397336,0
14329,0,0.00123118,0
14330,0,0.000702645,0.000192197
14331,0,0.000205197,0
14332,0,0.000478793,4.80492e-05
14333,0,0.00119387,4.80492e-05
14334,0,0.00103842,4.80492e-05
14335,0,0.000447703,0
14336,0,0.000596937,4.80492e-05
14337,5.92768e-06,0.00322719,0
14338,1.18554e-05,0.00994273,0
14339,0,0.0171619,0
14340,0,0.0205073,0
14341,0,0.0210856,4.80492e-05
14342,5.92768e-06,0.0175599,0
14343,0,0.0124113,0
14344,0,0.00916547,0.000192197
14345,0,0.0130704,0
14346,0,0.0133751,4.80492e-05
14347,0,0.0111242,0
14348,0,0.0103096,0
14349,0,0.00973753,4.80492e-05
14350,1.18554e-05,0.00907842,9.60984e-05
14351,0,0.00724408,0
14352,1.18554e-05,0.00386765,0
14353,0,0.00154831,0
14354,5.92768e-06,0.00150478,0
14355,1.18554e-05,0.001511,0
14356,5.92768e-06,0.00196492,4.80492e-05
14357,5.92768e-06,0.00248102,0.000192197
14358,1.7783e-05,0.00391118,0
14359,0,0.00596937,0
14360,0,0.00917791,0
14361,4.74215e-05,0.00877373,0
14362,1.18554e-05,0.00577661,0
14363,5.92768e-06,0.003507,0
14364,0,0.00146125,0
14365,0,0.000441485,4.80492e-05
14366,0,0.00120009,0
14367,5.92768e-06,0.0012374,0
14368,0,0.00342617,0.000384394
14369,5.92768e-06,0.00700157,0
14370,0,0.00845039,4.80492e-05
14371,0,0.0107449,0
14372,5.92768e-06,0.0133192,0
14373,1.7783e-05,0.0161919,0
14374,0,0.020414,0
14375,0,0.0230878,0
14376,0,0.0229945,4.80492e-05
14377,1.7783e-05,0.0195372,0
14378,1.18554e-05,0.018219,0
14379,0,0.0183931,0
14380,0,0.0225282,0.000240246
14381,1.18554e-05,0.024319,0
14382,0,0.0218753,0
14383,5.92768e-06,0.0210047,0
14384,5.92768e-06,0.0202648,0
14385,0,0.0215395,0
14386,0,0.0195497,0
14387,0,0.0185921,4.80492e-05
14388,5.92768e-06,0.0185797,4.80492e-05
14389,0,0.0266445,0
14390,0,0.0338575,0
14391,0,0.0308853,0.000288295
14392,1.18554e-05,0.0231313,0.000192197
14393,1.18554e-05,0.0174231,0
14394,0,0.0177962,4.80492e-05
14395,0,0.0206254,0
14396,0,0.0220369,0
14397,5.92768e-06,0.0206814,0
14398,0,0.0155266,0
14399,0,0.0170003,0
14400,0,0.021384,0
14401,0,0.0224908,0
14402,0,0.0195621,4.80492e-05
14403,5.92768e-06,0.0151721,0
14404,0,0.0137606,0
14405,0,0.0167453,0.000144148
14406,1.18554e-05,0.0196305,0
14407,1.18554e-05,0.0235479,0
14408,0,0.0258424,0
14409,1.18554e-05,0.024748,0
14410,1.18554e-05,0.0213281,0
14411,0,0.0173858,0
14412,0,0.015794,4.80492e-05
14413,0,0.016565,0
14414,0,0.0152281,0
14415,0,0.0144695,9.60984e-05
14416,5.92768e-06,0.0123429,0
14417,0,0.00672798,4.80492e-05
14418,0,0.00626162,0
14419,0,0.00739331,0
14420,0,0.00725652,4.80492e-05
14421,0,0.00610617,0
14422,5.92768e-06,0.00687099,0
14423,5.92768e-06,0.0103407,0
14424,5.92768e-06,0.0100111,0
14425,0,0.00788454,0
14426,5.92768e-06,0.00923387,0
14427,0,0.0073187,0
14428,0,0.00967535,4.80492e-05
14429,0,0.0113356,0
14430,0,0.0060129,0
14431,5.92768e-06,0.00577039,0
14432,5.92768e-06,0.00563359,0
14433,0,0.0082141,0.000192197
14434,0,0.00697048,0
14435,0,0.00808352,0
14436,0,0.00758607,0
14437,0,0.00969401,0
14438,0,0.0093831,4.80492e-05
14439,0,0.00669689,9.60984e-05
14440,0,0.00653522,0
14441,5.92768e-06,0.0140902,0.000192197
14442,5.92768e-06,0.0168573,0
14443,5.92768e-06,0.0148737,0
14444,0,0.0112734,4.80492e-05
14445,0,0.0137047,0
14446,0,0.0146685,4.80492e-05
14447,0,0.0129025,0.000336344
14448,5.92768e-06,0.0138974,0
14449,5.92768e-06,0.0126414,0
14450,0,0.00927118,0
14451,0,0.013344,4.80492e-05
14452,0,0.0110185,0
14453,5.92768e-06,0.00799647,0.000192197
14454,0,0.0115781,0
14455,0,0.0122807,0
14456,5.92768e-06,0.0121812,0
14457,0,0.00588232,0
14458,0,0.00301578,0
14459,0,0.00281058,0
14460,0,0.00289763,0
14461,0,0.00187786,0
14462,5.92768e-06,0.00156074,0.000192197
14463,0,0.00155452,0
14464,0,0.00213281,0.000384394
14465,0,0.00320854,4.80492e-05
14466,0,0.00116278,4.80492e-05
14467,1.18554e-05,0.000540974,0
14468,0,0.00273596,4.80492e-05
14469,0,0.0019587,0
14470,0,0.00118766,0
14471,0,0.00230691,0
14472,0,0.00302199,0
14473,1.18554e-05,0.00249967,0
14474,5.92768e-06,0.00101355,0
14475,0,0.000578283,0
14476,5.92768e-06,0.000982459,0
14477,5.92768e-06,0.00182812,0.000192197
14478,0,0.00132445,4.80492e-05
14479,0,0.000509884,0
14480,5.92768e-06,0.000254942,0
14481,0,0.000143016,0.000288295
14482,0,0.000559628,0
14483,0,0.000317123,0.000432443
14484,0,0.000385522,0
14485,0,0.000273596,0
14486,5.92768e-06,0.000317123,0
14487,0,0.000198979,0
14488,0,0.000192761,4.80492e-05
14489,0,0.000236288,0
14490,0,4.97447e-05,4.80492e-05
14491,0,8.70533e-05,0
14492,0,0.00013058,0
14493,0,0.000155452,0
14494,0,8.08352e-05,0
14495,0,9.32714e-05,0
14496,0,0.000111926,0
14497,0,0.000105708,4.80492e-05
14498,5.92768e-06,4.35267e-05,0.000432443
14499,5.92768e-06,5.59628e-05,0
14500,0,0.000111926,4.80492e-05
14501,0,0.000211415,0.000192197
14502,0,8.08352e-05,0
14503,0,8.08352e-05,4.80492e-05
14504,1.18554e-05,0.000105708,0
14505,5.92768e-06,0.00013058,0
14506,0,6.8399e-05,0
14507,0,8.08352e-05,0
14508,1.18554e-05,0.000118144,0
14509,1.7783e-05,0.000136798,0
14510,5.92768e-06,5.59628e-05,0
14511,5.92768e-06,6.8399e-05,0
14512,0,0.000111926,0.000240246
14513,0,0.00016167,0.000192197
14514,0,6.21809e-05,0
14515,0,9.32714e-05,0
14516,0,0.000118144,0
14517,0,8.70533e-05,0
14518,5.92768e-06,6.8399e-05,0
14519,0,8.08352e-05,0
14520,5.92768e-06,9.32714e-05,0
14521,2.37107e-05,9.32714e-05,0
14522,6.52045e-05,8.70533e-05,0
14523,0.000100771,8.08352e-05,4.80492e-05
14524,5.92768e-06,0.000105708,0.000240246
14525,4.14938e-05,0.000143016,0.000192197
14526,1.18554e-05,7.46171e-05,0
14527,0,6.8399e-05,0
14528,5.92768e-06,0.000124362,4.80492e-05
14529,0,0.000111926,0
14530,0,5.59628e-05,0
14531,0,0.000124362,4.80492e-05
14532,0,0.00016167,0
14533,1.18554e-05,0.00013058,0
14534,0,4.97447e-05,0
14535,0,6.8399e-05,0.000144148
14536,5.92768e-06,0.000124362,0.000192197
14537,0,0.000286032,0
14538,0,9.32714e-05,0
14539,1.18554e-05,9.94895e-05,0
14540,5.92768e-06,0.000136798,0
14541,5.92768e-06,9.94895e-05,0
14542,0,6.8399e-05,0
14543,0,0.00013058,0
14544,0,0.00016167,0
14545,1.18554e-05,9.32714e-05,4.80492e-05
14546,0,6.8399e-05,0
14547,5.92768e-06,9.94895e-05,0
14548,0,0.000124362,0
14549,5.92768e-06,0.000149234,0
14550,0,6.8399e-05,0
14551,5.92768e-06,6.8399e-05,0
14552,0,9.32714e-05,0
14553,0,0.000118144,0.000240246
14554,0,6.21809e-05,0
14555,0,0.000136798,0
14556,0,9.94895e-05,4.80492e-05
14557,5.92768e-06,8.70533e-05,0
14558,0,0.000124362,0
14559,0,0.00194005,0.000192197
14560,0,0.00366246,0
14561,0,0.00457652,0
14562,0,0.00310905,0
14563,0,0.00134311,0
14564,0,0.00297225,0.000192197
14565,0,0.00184056,4.80492e-05
14566,5.92768e-06,0.00154831,0
14567,0,0.002338,0
14568,0,0.0022323,0
14569,5.92768e-06,0.00117522,0
14570,0,0.00300334,0
14571,0,0.00706375,9.60984e-05
14572,5.92768e-06,0.0105024,0.000144148
14573,4.74215e-05,0.0145255,0
14574,0.000657973,0.017336,0
14575,0.00248963,0.0170562,4.80492e-05
14576,0.00494961,0.0157504,0.000192197
14577,0.00754594,0.0146374,9.60984e-05
14578,0.00947244,0.0132321,0
14579,0.0101838,0.01169,9.60984e-05
14580,0.0115412,0.00883591,0
14581,0.00715471,0.00590097,0
14582,0.00937759,0.0027484,0
14583,0.0112863,0.00414747,0
14584,0.0116242,0.00361271,0.000240246
14585,0.0100889,0.00230069,0
14586,0.00661529,0.00229448,0
14587,0.00235922,0.00291629,0
14588,0.00056313,0.00443972,0
14589,0.000326023,0.00563359,0
14590,5.92768e-06,0.00370598,0
14591,5.92768e-06,0.00173485,0
14592,0,0.00438997,0
14593,5.92768e-06,0.00458273,0
14594,0,0.00221364,0
14595,0,0.00499313,0.000288295
14596,0,0.00713837,0
14597,5.92768e-06,0.00620566,0
14598,0,0.00441485,0
14599,0,0.0047755,0
14600,0,0.00534756,4.80492e-05
14601,0,0.0036438,0
14602,5.92768e-06,0.00275462,4.80492e-05
14603,0.000539419,0.00493717,0
14604,0.00305868,0.0120755,0
14605,0.00106106,0.00999869,0
14606,0.00048607,0.00932092,0
14607,0.00187908,0.0146934,0
14608,0.00289271,0.0183434,0
14609,0.00071725,0.0139907,4.80492e-05
14610,0.00245999,0.018362,4.80492e-05
14611,0.00128631,0.0168386,4.80492e-05
14612,0.000201541,0.0137047,0.000288295
14613,0.00113811,0.0160116,0
14614,0.00240071,0.0136674,0
14615,0.0255424,0.0496017,0
14616,0.0340308,0.0628276,0
14617,0.0491464,0.0831297,4.80492e-05
14618,0.0451986,0.07356,4.80492e-05
14619,0.0376171,0.0614845,0
14620,0.0332306,0.055739,0.000192197
14621,0.0314819,0.0502484,0.000192197
14622,0.0338648,0.0534383,0
14623,0.056639,0.0818736,0.000144148
14624,0.0570539,0.0822467,0
14625,0.0590634,0.0817617,0
14626,0.0593183,0.0794548,0
14627,0.0582573,0.0744057,0
14628,0.0405928,0.0535813,0
14629,0.0366094,0.0482959,0
14630,0.00697095,0.0120009,0
14631,0.000995851,0.00396093,0
14632,0.000308239,0.00345104,0.000240246
14633,0.000195614,0.00163536,0
14634,0.000574985,0.00480659,4.80492e-05
14635,0.00254298,0.0115097,0
14636,5.92768e-05,0.00204575,0.000192197
14637,5.92768e-06,9.32714e-05,4.80492e-05
14638,3.55661e-05,0.000777262,0
14639,5.92768e-06,0.000590719,0
14640,0,0.00104464,0
14641,2.37107e-05,0.00189652,0
14642,9.48429e-05,0.00294116,0
14643,0,0.0022323,0.000192197
14644,5.92768e-06,0.00246858,0
14645,2.37107e-05,0.00419099,0
14646,1.7783e-05,0.00415369,4.80492e-05
14647,5.92768e-06,0.00230069,0
14648,0,0.00706375,0
14649,4.14938e-05,0.0160054,4.80492e-05
14650,1.7783e-05,0.0249097,0
14651,0,0.0265326,0
14652,0,0.0321786,0
14653,3.55661e-05,0.0319672,0
14654,0,0.0326823,0
14655,0,0.028883,0.000288295
14656,1.7783e-05,0.0222856,0.000288295
14657,0.000302312,0.0226463,0.000192197
14658,0,0.0239894,0
14659,0,0.0253885,0
14660,5.92768e-06,0.0233241,4.80492e-05
14661,1.18554e-05,0.0238277,9.60984e-05
14662,0,0.0221488,4.80492e-05
14663,0,0.0208368,0.000480492
14664,0,0.0213156,4.80492e-05
14665,5.33491e-05,0.0199787,0
14666,1.18554e-05,0.0170251,0
14667,0,0.0172739,0
14668,0,0.0162665,9.60984e-05
14669,0.000124481,0.0178521,9.60984e-05
14670,5.92768e-06,0.0183807,4.80492e-05
14671,0,0.0152157,0
14672,0,0.0134497,0.000192197
14673,0,0.0121191,4.80492e-05
14674,0,0.00837577,0
14675,0,0.00785345,0
14676,0,0.012032,0
14677,0.00017783,0.0166956,0
14678,5.33491e-05,0.015937,0.000384394
14679,1.18554e-05,0.0155266,0.000480492
14680,1.18554e-05,0.0118144,4.80492e-05
14681,1.18554e-05,0.00891053,0.000192197
14682,5.92768e-06,0.0111739,0
14683,0,0.0139969,0
14684,0,0.0124859,0
14685,1.18554e-05,0.0099303,0
14686,4.14938e-05,0.0121502,0
14687,1.18554e-05,0.0143638,0
14688,0,0.015595,0
14689,0,0.0131699,0
14690,0,0.0111117,4.80492e-05
14691,0,0.00669689,0.000192197
14692,0,0.00612482,0
14693,5.92768e-06,0.00674041,0.000192197
14694,5.92768e-06,0.00845661,0
14695,5.92768e-06,0.00478171,0
14696,0,0.00761716,0
14697,0,0.00707619,0
14698,5.92768e-06,0.00963804,0
14699,0,0.0114848,0
14700,5.92768e-06,0.0112237,0
14701,5.92768e-06,0.0102536,0
14702,3.55661e-05,0.00596315,0
14703,0.00025489,0.00437754,0
14704,0.000652045,0.00910329,0.000240246
14705,0.00113811,0.0111677,0
14706,0.000343806,0.0085561,0
14707,8.89152e-05,0.00650413,0
14708,7.70599e-05,0.00819545,0.000240246
14709,8.89152e-05,0.00777883,0
14710,4.14938e-05,0.00452677,0
14711,7.11322e-05,0.00531025,0
14712,5.92768e-06,0.00636111,0
14713,1.7783e-05,0.00440863,0
14714,3.55661e-05,0.00348835,0.000192197
14715,0,0.00324584,0
14716,0.00015412,0.00387387,0
14717,0.000705394,0.00705132,0
14718,5.33491e-05,0.00511127,0
14719,3.55661e-05,0.0042967,0
14720,6.52045e-05,0.00575174,4.80492e-05
14721,5.92768e-06,0.00360649,4.80492e-05
14722,0,0.00533512,0
14723,2.37107e-05,0.00532269,4.80492e-05
14724,5.92768e-06,0.00397958,9.60984e-05
14725,1.18554e-05,0.00250589,0
14726,5.92768e-06,0.00542218,0
14727,0,0.00554032,0
14728,0,0.00360649,0
14729,0,0.00156696,0
14730,0,0.00425939,0
14731,1.18554e-05,0.00268,0
14732,5.92768e-06,0.000628027,0
14733,0,0.00204575,0
14734,0,0.00150478,9.60984e-05
14735,1.18554e-05,0.000677772,0
14736,4.74215e-05,0.00146747,9.60984e-05
14737,0.000183758,0.000746171,0
14738,0.000171903,0.000341995,0
14739,4.74215e-05,0.00100733,0
14740,0,0.000671554,0
14741,8.29876e-05,0.000167889,9.60984e-05
14742,2.96384e-05,0.00068399,0
14743,0.000118554,0.000174107,0
14744,0.000610551,0.000447703,0.000192197
14745,0.000598696,0.000485011,0
14746,0.000468287,0.000174107,0
14747,0.000735033,0.000211415,0
14748,0.000646117,0.000205197,0
14749,0.000628334,0.000105708,4.80492e-05
14750,0.000723177,0.000497447,0
14751,0.000622407,0.000889187,0
14752,0.000604624,0.000708863,4.80492e-05
14753,0.000462359,0.000435267,0
14754,9.48429e-05,0.000435267,4.80492e-05
14755,3.55661e-05,0.00132445,0
14756,1.7783e-05,0.00220742,0
14757,5.92768e-06,0.000833225,0
14758,5.92768e-06,0.000230069,0
14759,5.92768e-06,0.000453921,0
14760,0,0.000572065,0
14761,8.89152e-05,0.000771044,0
14762,0.000669828,0.000833225,0
14763,0.000823948,0.000404176,0
14764,0.000847659,0.000149234,0.000192197
14765,0.00120332,0.000211415,0
14766,0.0014345,0.00142394,0
14767,0.00163604,0.00139907,4.80492e-05
14768,0.0017131,0.000820788,0.000192197
14769,0.00135744,0.000111926,0
14770,0.00081802,0.000186543,0
14771,0.000343806,0.000665336,4.80492e-05
14772,1.18554e-05,0.000441485,0
14773,5.92768e-06,7.46171e-05,0
14774,0.000130409,0.000198979,0
14775,0.000165975,0.000267378,4.80492e-05
14776,2.37107e-05,0.000366868,4.80492e-05
14777,8.89152e-05,8.08352e-05,0.000192197
14778,5.92768e-06,9.94895e-05,0
14779,4.14938e-05,0.000485011,0
14780,1.18554e-05,0.000758607,0
14781,0,0.000149234,0
14782,0,0.000174107,0
14783,0,0.000310905,0
14784,0,0.000379304,0
14785,0,0.000155452,0
14786,1.7783e-05,9.94895e-05,0
14787,0,0.000155452,9.60984e-05
14788,0,0.000528538,0
14789,0,0.000460139,0
14790,0,0.000105708,0
14791,0,0.00016167,0
14792,0,0.000795916,0.000192197
14793,0,0.000348213,0
14794,5.92768e-06,9.94895e-05,0
14795,0,6.8399e-05,0
14796,0,0.000236288,0
14797,0,0.000236288,0
14798,0,6.8399e-05,0
14799,0,9.94895e-05,9.60984e-05
14800,0,0.000223851,0.000384394
14801,0,4.97447e-05,0
14802,0,0.000111926,4.80492e-05
14803,0,6.21809e-05,4.80492e-05
14804,5.92768e-06,0.000360649,0.000240246
14805,0,0.000385522,0
14806,0,0.00111926,0
14807,0,0.000335777,0
14808,0,0.000230069,0
14809,0,0.000323341,0
14810,5.92768e-06,0.000453921,0
14811,0,0.000279814,0.000192197
14812,0,0.000472575,0
14813,0,0.00055341,4.80492e-05
14814,5.92768e-06,0.000584501,0
14815,0,0.000167889,0
14816,5.92768e-06,0.000590719,0
14817,0,0.000211415,0
14818,0,0.000192761,0
14819,0,0.000416612,0
14820,0,0.000410394,0
14821,0,0.000223851,4.80492e-05
14822,5.92768e-06,0.000764825,4.80492e-05
14823,0,0.000373086,0
14824,5.92768e-06,0.000186543,4.80492e-05
14825,0,0.000609373,0
14826,0,0.000198979,0
14827,0,0.000565847,0
14828,0,0.00055341,4.80492e-05
14829,0,0.000435267,0
14830,1.18554e-05,0.000733735,0
14831,0,0.00026116,0
14832,0,0.000578283,0
14833,0,0.000217633,4.80492e-05
14834,0,0.000118144,0.000192197
14835,0,0.000180325,0
14836,0,0.000174107,4.80492e-05
14837,0,0.000192761,0
14838,5.92768e-06,0.000708863,0
14839,0,0.00081457,0
14840,0,0.000472575,0.000240246
14841,0,0.000118144,0
14842,0,0.00029225,0
14843,0,0.00042283,0
14844,5.92768e-06,0.000242506,0
14845,0,0.000118144,0
14846,5.92768e-06,0.000341995,0
14847,5.92768e-06,0.000124362,9.60984e-05
14848,0,8.70533e-05,0.000240246
14849,5.92768e-06,0.000192761,0.000192197
14850,0,0.000180325,4.80492e-05
14851,0,3.73086e-05,0
14852,0,0.000174107,4.80492e-05
14853,0,8.70533e-05,0.000240246
14854,1.18554e-05,0.000298468,0
14855,0,0.000149234,0
14856,0,0.000111926,0
14857,5.92768e-06,8.08352e-05,4.80492e-05
14858,5.92768e-06,0.000149234,0.000240246
14859,1.18554e-05,5.59628e-05,0
14860,0,9.32714e-05,4.80492e-05
14861,0,7.46171e-05,0
14862,0,7.46171e-05,4.80492e-05
14863,0,2.48724e-05,0
14864,5.92768e-06,2.48724e-05,0
14865,5.92768e-06,1.86543e-05,9.60984e-05
14866,0,5.59628e-05,0
14867,5.92768e-06,5.59628e-05,0
14868,0,7.46171e-05,0
14869,5.92768e-06,3.10905e-05,0
14870,0,0.000118144,0
14871,0,1.86543e-05,0
14872,5.92768e-06,4.35267e-05,4.80492e-05
14873,0,4.97447e-05,0.000192197
14874,0,7.46171e-05,0
14875,0,2.48724e-05,0
14876,0,0.000105708,0
14877,5.92768e-06,3.10905e-05,0.000192197
14878,0,4.97447e-05,0
14879,5.92768e-06,5.59628e-05,0
14880,0,9.32714e-05,0
14881,0,3.73086e-05,0
14882,5.92768e-06,6.8399e-05,0
14883,0,7.46171e-05,0
14884,1.18554e-05,6.21809e-05,4.80492e-05
14885,5.92768e-06,3.73086e-05,4.80492e-05
14886,0,6.8399e-05,0
14887,0,3.10905e-05,0
14888,0,6.21809e-05,0
14889,0,1.86543e-05,4.80492e-05
14890,0,8.70533e-05,4.80492e-05
14891,0,5.59628e-05,0
14892,0,9.94895e-05,0
14893,0,5.59628e-05,0
14894,0,3.73086e-05,0
14895,0,4.35267e-05,0
14896,1.18554e-05,7.46171e-05,0
14897,5.92768e-06,4.97447e-05,0
14898,0,8.08352e-05,0
14899,0,2.48724e-05,4.80492e-05
14900,0,8.70533e-05,0
14901,0,4.97447e-05,4.80492e-05
14902,0,5.59628e-05,0
14903,1.18554e-05,3.10905e-05,0
