frame,mother,patient,therapist
2857,3.7446e-05,0.00100511,0.00342572
2858,5.34942e-06,0.000950414,0.00387062
2859,2.13977e-05,0.000547001,0.00355919
2860,5.34942e-06,0.0011487,0.00476042
2861,1.60483e-05,0.00142904,0.00480491
2862,3.20965e-05,0.000205125,0.00493838
2863,1.06988e-05,0.000464951,0.00338123
2864,5.34942e-06,0.000738451,0.00453797
2865,0,0.000512813,0.00355919
2866,1.06988e-05,0.000335038,0.00347021
2867,0,0.000396576,0.0052943
2868,2.67471e-05,0.000273501,0.00360368
2869,1.06988e-05,0.000123075,0.00218001
2870,1.60483e-05,0.000143588,0.00378164
2871,5.34942e-06,0.000376063,0.00342572
2872,5.34942e-06,2.05125e-05,0.00387062
2873,5.34942e-06,0.000184613,0.0048494
2874,5.34942e-06,0.000225638,0.00360368
2875,0,0.000348713,0.00271389
2876,1.06988e-05,0.000382901,0.00404858
2877,0,0.000594864,0.00298082
2878,5.34942e-06,0.000314526,0.00333674
2879,0,0.000369226,0.00502736
2880,2.13977e-05,0.000581189,0.00347021
2881,0.000101639,0.000594864,0.00324776
2882,1.60483e-05,0.00024615,0.00444899
2883,5.34942e-06,0.000232475,0.00387062
2884,1.06988e-05,0.000608539,0.00342572
2885,5.34942e-06,0.00110768,0.00436001
2886,3.20965e-05,0.000553839,0.00476042
2887,2.13977e-05,0.000423926,0.00333674
2888,2.13977e-05,0.000389738,0.00387062
2889,0,0.000437601,0.00293633
2890,0,0.000259826,0.00320327
2891,0,0.000622214,0.00476042
2892,3.20965e-05,0.000601701,0.00418205
2893,5.34942e-06,0.000847852,0.00218001
2894,2.67471e-05,0.000697426,0.00387062
2895,1.06988e-05,0.000567514,0.00382613
2896,0,0.000335038,0.00347021
2897,8.02414e-05,0.00103246,0.00373715
2898,0.000267471,0.00128545,0.00355919
2899,0.000224676,0.000588026,0.00249144
2900,0.000213977,0.000813664,0.00338123
2901,5.34942e-06,0.00127861,0.00364817
2902,0.000101639,0.000697426,0.0030698
2903,4.81448e-05,9.57252e-05,0.00378164
2904,5.34942e-05,0.000129913,0.00298082
2905,0,0.000129913,0.00240246
2906,6.41931e-05,0.000259826,0.0044045
2907,5.34942e-06,0.000492301,0.00369266
2908,4.81448e-05,0.000724776,0.00240246
2909,1.06988e-05,0.000430763,0.00342572
2910,4.81448e-05,0.000738451,0.00409307
2911,2.67471e-05,0.000758964,0.00231348
2912,2.67471e-05,0.000690589,0.00342572
2913,0,0.000478626,0.00231348
2914,2.13977e-05,0.000211963,0.00280287
2915,0,0.000239313,0.00462695
2916,1.60483e-05,0.000526489,0.00329225
2917,5.34942e-06,0.00126494,0.00289184
2918,4.27954e-05,0.00128545,0.00373715
2919,0,0.000875202,0.00476042
2920,3.7446e-05,0.00108033,0.0039596
2921,1.60483e-05,0.000396576,0.00360368
2922,5.34942e-06,0.000362388,0.00369266
2923,0,0.000464951,0.00364817
2924,1.06988e-05,0.000793152,0.00453797
2925,1.06988e-05,0.000711101,0.00409307
2926,5.34942e-06,0.00150425,0.00382613
2927,0,0.00220168,0.00524981
2928,1.06988e-05,0.00277603,0.0035147
2929,2.67471e-05,0.00207177,0.00311429
2930,5.34942e-05,0.00205809,0.0048494
2931,3.20965e-05,0.00118973,0.0035147
2932,1.60483e-05,0.00171622,0.00364817
2933,0,0.00160682,0.00427103
2934,5.34942e-06,0.000642726,0.00311429
2935,0,0.00132648,0.00293633
2936,5.34942e-06,0.00263244,0.00427103
2937,2.13977e-05,0.00181194,0.00373715
2938,0,0.00116238,0.00400409
2939,0,0.000656401,0.00547226
2940,1.06988e-05,0.000280338,0.00382613
2941,5.34942e-06,0.000458113,0.00262491
2942,1.60483e-05,0.00112135,0.00453797
2943,5.34942e-06,0.00162733,0.00320327
2944,0,0.000984602,0.00333674
2945,5.34942e-06,0.000410251,0.00373715
2946,1.60483e-05,0.000519651,0.00360368
2947,0,0.00122391,0.00226899
2948,1.60483e-05,0.00147007,0.00498287
2949,1.06988e-05,0.00255039,0.00404858
2950,2.13977e-05,0.00575719,0.00302531
2951,0,0.00777425,0.00409307
2952,1.60483e-05,0.00678965,0.00271389
2953,0,0.00471788,0.00226899
2954,0,0.00245467,0.00387062
2955,0,0.00363756,0.00329225
2956,0,0.00875885,0.0030698
2957,0,0.0212373,0.00404858
2958,0,0.0460028,0.00444899
2959,2.67471e-05,0.0672675,0.00458246
2960,4.81448e-05,0.0795818,0.0030698
2961,4.81448e-05,0.0729084,0.00387062
2962,4.81448e-05,0.0716913,0.00338123
2963,5.34942e-06,0.0818519,0.00360368
2964,9.62896e-05,0.0757528,0.00329225
2965,3.20965e-05,0.0607376,0.0030698
2966,1.60483e-05,0.0492027,0.00413756
2967,2.67471e-05,0.0371414,0.00329225
2968,3.20965e-05,0.0270971,0.00333674
2969,2.13977e-05,0.0356987,0.0048494
2970,5.34942e-06,0.0369636,0.00413756
2971,5.34942e-06,0.038926,0.00302531
2972,9.09402e-05,0.0421806,0.00404858
2973,0.000106988,0.041661,0.00342572
2974,1.06988e-05,0.0352405,0.00258042
2975,1.06988e-05,0.0261398,0.00302531
2976,4.81448e-05,0.0301534,0.00342572
2977,5.34942e-06,0.0391037,0.00231348
2978,6.41931e-05,0.0418114,0.00338123
2979,4.27954e-05,0.042543,0.00476042
2980,1.60483e-05,0.0403277,0.00453797
2981,1.60483e-05,0.0370593,0.00413756
2982,3.20965e-05,0.0252988,0.00333674
2983,5.34942e-06,0.0169639,0.00355919
2984,3.20965e-05,0.0170596,0.00360368
2985,5.34942e-06,0.0135588,0.00436001
2986,4.27954e-05,0.0145913,0.00275838
2987,9.62896e-05,0.0122186,0.00355919
2988,3.20965e-05,0.0100785,0.0026694
2989,5.34942e-06,0.00971611,0.00213552
2990,6.41931e-05,0.00922381,0.00409307
2991,5.34942e-06,0.00371277,0.00324776
2992,5.88437e-05,0.00341876,0.00387062
2993,0,0.00661188,0.00382613
2994,1.06988e-05,0.00811613,0.00320327
2995,0,0.0088409,0.00271389
2996,0,0.00879988,0.00387062
2997,0,0.00540164,0.00382613
2998,0,0.00324782,0.00315878
2999,0,0.00242048,0.00360368
3000,2.13977e-05,0.00173673,0.00262491
3001,2.13977e-05,0.00176408,0.00244695
3002,4.81448e-05,0.00230424,0.0039596
3003,3.20965e-05,0.00273501,0.00458246
3004,1.06988e-05,0.00417772,0.00284736
3005,1.60483e-05,0.00666658,0.00284736
3006,2.67471e-05,0.00790417,0.0039596
3007,1.06988e-05,0.00937423,0.00284736
3008,2.13977e-05,0.0119178,0.00338123
3009,0,0.0125332,0.00320327
3010,1.06988e-05,0.0120067,0.00444899
3011,3.7446e-05,0.0117332,0.00298082
3012,1.60483e-05,0.0134357,0.0030698
3013,5.34942e-06,0.0150083,0.00315878
3014,1.06988e-05,0.0217159,0.00400409
3015,5.34942e-06,0.0282458,0.00369266
3016,1.60483e-05,0.0361636,0.00364817
3017,5.34942e-06,0.0338183,0.00422654
3018,2.13977e-05,0.0302355,0.0039596
3019,0,0.0343722,0.00329225
3020,0.000106988,0.0390012,0.00391511
3021,0.000609834,0.0372097,0.00373715
3022,0.000952198,0.0320064,0.00271389
3023,0.000968246,0.0275073,0.00347021
3024,0.000946848,0.0195758,0.00315878
3025,0.000989644,0.0128477,0.00262491
3026,0.000641931,0.00693324,0.00329225
3027,0.000160483,0.00385636,0.00293633
3028,4.81448e-05,0.00245467,0.00338123
3029,0.000320965,0.00296064,0.00524981
3030,0.000620533,0.00315209,0.00449348
3031,0.00055634,0.00274868,0.00253593
3032,0.000320965,0.00278971,0.00462695
3033,0.000213977,0.00149058,0.00347021
3034,0.000112338,0.000738451,0.00271389
3035,0.000240724,0.00107349,0.00333674
3036,1.06988e-05,0.000266663,0.00387062
3037,1.60483e-05,0.000396576,0.00240246
3038,6.41931e-05,0.00184613,0.00400409
3039,3.20965e-05,0.00674863,0.00520532
3040,4.81448e-05,0.0118221,0.00262491
3041,0.000160483,0.0150699,0.00373715
3042,2.67471e-05,0.0166904,0.00400409
3043,0.000149784,0.0161365,0.0035147
3044,0.000262122,0.0133673,0.00427103
3045,0.000246074,0.01014,0.00413756
3046,0.00018723,0.00672811,0.00293633
3047,7.48919e-05,0.00393841,0.00480491
3048,1.06988e-05,0.00201707,0.00369266
3049,2.67471e-05,0.00150425,0.00271389
3050,9.09402e-05,0.00168887,0.00427103
3051,5.88437e-05,0.000841014,0.00413756
3052,6.41931e-05,0.000799989,0.00378164
3053,4.27954e-05,0.000485463,0.00404858
3054,0,0.000170938,0.00418205
3055,6.41931e-05,0.000594864,0.00275838
3056,1.06988e-05,0.00345978,0.00324776
3057,0.000160483,0.00910073,0.0026694
3058,0.000101639,0.0130665,0.00311429
3059,0.000133736,0.0159314,0.00387062
3060,0.000481448,0.0183792,0.00244695
3061,0.000326315,0.016916,0.0022245
3062,0.000203278,0.0117537,0.00444899
3063,9.62896e-05,0.00625632,0.00378164
3064,0.000133736,0.00527856,0.00449348
3065,4.81448e-05,0.00602385,0.00444899
3066,1.06988e-05,0.00443071,0.00409307
3067,2.13977e-05,0.0020786,0.00338123
3068,7.48919e-05,0.00164784,0.00449348
3069,1.60483e-05,0.00214698,0.00391511
3070,7.48919e-05,0.00330252,0.00369266
3071,0.000112338,0.00351448,0.00533879
3072,0.000139085,0.00306321,0.00413756
3073,0.000385159,0.00414353,0.00182409
3074,0.000497496,0.00423242,0.00449348
3075,0.000470749,0.00504608,0.00444899
3076,0.000267471,0.00726144,0.0030698
3077,0.000449352,0.00754861,0.00360368
3078,0.000304917,0.00558625,0.00382613
3079,0.000674027,0.00740503,0.00382613
3080,0.000636582,0.011446,0.00360368
3081,0.00036911,0.0163211,0.0026694
3082,1.60483e-05,0.0180168,0.00400409
3083,5.34942e-06,0.0194254,0.00404858
3084,1.06988e-05,0.021757,0.00315878
3085,1.60483e-05,0.0287381,0.00235797
3086,2.67471e-05,0.032656,0.0048494
3087,5.34942e-06,0.0292099,0.00355919
3088,3.7446e-05,0.0257091,0.00404858
3089,0,0.02041,0.00498287
3090,1.60483e-05,0.0153639,0.00360368
3091,0,0.0161981,0.00298082
3092,5.34942e-06,0.0172852,0.00431552
3093,5.34942e-06,0.01881,0.00289184
3094,1.06988e-05,0.0168887,0.0048494
3095,0,0.015781,0.00511634
3096,5.34942e-06,0.0180168,0.00364817
3097,2.13977e-05,0.0192818,0.00275838
3098,0,0.0244373,0.00418205
3099,1.60483e-05,0.019945,0.00422654
3100,0,0.0163006,0.00458246
3101,0,0.0150836,0.00444899
3102,0,0.0166904,0.00378164
3103,0,0.0186185,0.0026694
3104,2.67471e-05,0.0148784,0.00427103
3105,5.34942e-06,0.00702896,0.00373715
3106,1.06988e-05,0.00463583,0.00382613
3107,3.20965e-05,0.00737084,0.00342572
3108,3.20965e-05,0.011234,0.00293633
3109,2.13977e-05,0.0129229,0.00311429
3110,8.02414e-05,0.0194322,0.00391511
3111,1.06988e-05,0.025121,0.00342572
3112,1.60483e-05,0.0285398,0.00524981
3113,0,0.0282253,0.00347021
3114,3.20965e-05,0.0230698,0.0039596
3115,5.34942e-06,0.0229535,0.00329225
3116,2.13977e-05,0.0334354,0.00498287
3117,5.34942e-06,0.0426387,0.00489389
3118,1.06988e-05,0.0395208,0.00462695
3119,1.06988e-05,0.0338867,0.00427103
3120,5.34942e-06,0.0307415,0.00422654
3121,5.34942e-06,0.0225091,0.00284736
3122,3.20965e-05,0.0172921,0.0039596
3123,5.34942e-06,0.0161434,0.00342572
3124,2.13977e-05,0.0219894,0.00391511
3125,0,0.0318765,0.00498287
3126,5.34942e-06,0.0310902,0.00231348
3127,0,0.0296133,0.0026694
3128,2.13977e-05,0.0266184,0.00347021
3129,0,0.0133742,0.00258042
3130,5.34942e-06,0.0059418,0.00378164
3131,0,0.00713836,0.00378164
3132,0,0.0125468,0.00311429
3133,0,0.0170596,0.00235797
3134,2.13977e-05,0.0218117,0.00471593
3135,5.34942e-06,0.0263039,0.00342572
3136,5.34942e-06,0.0327175,0.00378164
3137,0,0.0499891,0.00422654
3138,1.06988e-05,0.0567172,0.00427103
3139,1.06988e-05,0.0546728,0.00284736
3140,2.67471e-05,0.0500164,0.00320327
3141,1.06988e-05,0.0352337,0.00244695
3142,1.06988e-05,0.0325055,0.00413756
3143,5.34942e-06,0.0351243,0.00547226
3144,0,0.0370798,0.00315878
3145,5.34942e-06,0.0429669,0.00235797
3146,2.13977e-05,0.0432268,0.00400409
3147,2.67471e-05,0.0408405,0.0039596
3148,1.06988e-05,0.0397601,0.0035147
3149,1.06988e-05,0.0395003,0.00431552
3150,1.60483e-05,0.0366833,0.0039596
3151,1.60483e-05,0.0320748,0.00342572
3152,1.06988e-05,0.0266184,0.00409307
3153,0,0.0199792,0.00293633
3154,1.06988e-05,0.0117742,0.0039596
3155,1.60483e-05,0.0113571,0.00471593
3156,2.67471e-05,0.014516,0.00284736
3157,2.13977e-05,0.0147485,0.00400409
3158,1.60483e-05,0.0150767,0.00333674
3159,1.06988e-05,0.0142904,0.00413756
3160,2.67471e-05,0.0128135,0.00489389
3161,5.34942e-06,0.0114733,0.00324776
3162,1.06988e-05,0.00739819,0.00284736
3163,5.34942e-06,0.00362388,0.00235797
3164,1.06988e-05,0.00200339,0.00342572
3165,5.34942e-06,0.00211963,0.0030698
3166,1.06988e-05,0.00129229,0.00275838
3167,1.06988e-05,0.00700845,0.00369266
3168,1.06988e-05,0.01721,0.00333674
3169,3.7446e-05,0.0252373,0.00253593
3170,5.34942e-06,0.0321432,0.00409307
3171,1.60483e-05,0.038967,0.00422654
3172,1.60483e-05,0.0350491,0.00315878
3173,1.60483e-05,0.0320269,0.00293633
3174,1.60483e-05,0.0257227,0.00333674
3175,5.34942e-06,0.0159998,0.00280287
3176,5.34942e-05,0.0133468,0.00369266
3177,2.13977e-05,0.0163211,0.00382613
3178,1.06988e-05,0.0135998,0.00289184
3179,1.06988e-05,0.0107554,0.00516083
3180,1.06988e-05,0.0121434,0.0035147
3181,1.60483e-05,0.00722725,0.0022245
3182,3.20965e-05,0.00997593,0.0026694
3183,5.34942e-06,0.0148374,0.0026694
3184,0,0.0210322,0.00453797
3185,1.60483e-05,0.0236031,0.00458246
3186,5.34942e-06,0.0228646,0.00444899
3187,5.34942e-06,0.0215724,0.00240246
3188,4.81448e-05,0.0227142,0.00458246
3189,5.34942e-06,0.0249022,0.00369266
3190,2.67471e-05,0.0269056,0.00302531
3191,5.34942e-05,0.0278697,0.00311429
3192,8.02414e-05,0.020745,0.00275838
3193,0.000171182,0.0100375,0.00240246
3194,0.000315616,0.00754861,0.00360368
3195,0.000133736,0.00562727,0.00342572
3196,4.81448e-05,0.00351448,0.00329225
3197,5.88437e-05,0.00232475,0.00360368
3198,5.88437e-05,0.00159998,0.00338123
3199,8.02414e-05,0.00264612,0.00289184
3200,0.00224676,0.00345294,0.00360368
3201,0.00499636,0.00445122,0.00249144
3202,0.00690611,0.00331619,0.00249144
3203,0.00629627,0.00224954,0.00409307
3204,0.00392648,0.00115554,0.00262491
3205,0.00265331,0.00137434,0.00200205
3206,0.0041565,0.0015316,0.00329225
3207,0.00270681,0.00215382,0.00342572
3208,0.000775667,0.0014769,0.00369266
3209,0.00036911,0.00132648,0.00360368
3210,0.000727522,0.00387003,0.00418205
3211,0.000727522,0.0125058,0.00293633
3212,0.00036911,0.0210185,0.00342572
3213,0.000219326,0.0250937,0.00298082
3214,0.000160483,0.0248065,0.0026694
3215,2.13977e-05,0.0183861,0.00338123
3216,3.7446e-05,0.0136135,0.00262491
3217,2.13977e-05,0.0203348,0.0022245
3218,5.34942e-05,0.0243142,0.00542777
3219,0.000160483,0.0226732,0.00369266
3220,0.000936149,0.016916,0.00329225
3221,0.00243934,0.0145024,0.0039596
3222,0.0037339,0.00624265,0.00373715
3223,0.00479843,0.00672811,0.00355919
3224,0.00530663,0.00364439,0.00364817
3225,0.00364831,0.000540164,0.00311429
3226,0.00148179,0.000581189,0.00347021
3227,0.000668678,0.0010393,0.00418205
3228,0.000978945,0.000847852,0.00302531
3229,0.000807763,0.00116238,0.0026694
3230,0.000406556,0.00239997,0.00387062
3231,0.000171182,0.00363072,0.00409307
3232,9.09402e-05,0.00542215,0.00324776
3233,0.000160483,0.00658453,0.00409307
3234,7.48919e-05,0.00515549,0.00364817
3235,3.7446e-05,0.00348029,0.00284736
3236,2.13977e-05,0.00482045,0.00373715
3237,2.67471e-05,0.00218117,0.00298082
3238,5.34942e-06,0.00116238,0.00422654
3239,0.000513545,0.000902552,0.00467144
3240,0.00319896,0.000629051,0.00364817
3241,0.00729661,0.000540164,0.00249144
3242,0.0117045,0.00113503,0.00369266
3243,0.0136571,0.00110084,0.00338123
3244,0.0139941,0.000211963,0.00302531
3245,0.0128761,0.000184613,0.00378164
3246,0.0115601,0.000328201,0.00418205
3247,0.0105009,0.000471788,0.00293633
3248,0.00992318,6.83751e-06,0.0035147
3249,0.00861257,0.000177775,0.0035147
3250,0.00788505,0.000403413,0.00262491
3251,0.00792785,0.000396576,0.00320327
3252,0.0078583,0.000717939,0.00275838
3253,0.00685796,0.000321363,0.00342572
3254,0.00410301,0.00115554,0.00413756
3255,0.00304917,0.000923064,0.00315878
3256,0.00398532,0.000307688,0.00422654
3257,0.00442397,0.000608539,0.00431552
3258,0.00455771,0.000970927,0.00382613
3259,0.00361086,0.000841014,0.00320327
3260,0.00123572,0.000909389,0.00436001
3261,0.00218791,0.00019145,0.00378164
3262,0.00364296,0.000882039,0.00324776
3263,0.0037553,0.00151793,0.00400409
3264,0.00457376,0.000752126,0.00378164
3265,0.00435978,0.000505976,0.00280287
3266,0.00345038,0.000629051,0.00431552
3267,0.00117152,0.000321363,0.00409307
3268,0.000636582,0.000328201,0.00364817
3269,0.00247678,0.000259826,0.00360368
3270,0.00361086,0.0002188,0.00387062
3271,0.00418325,0.000533326,0.00364817
3272,0.00477704,0.000362388,0.00355919
3273,0.00588972,6.15376e-05,0.00320327
3274,0.00853233,0.000417088,0.00556124
3275,0.0111589,0.00146323,0.00275838
3276,0.0138497,0.00107349,0.00280287
3277,0.0125658,0.000505976,0.00298082
3278,0.0126674,1.3675e-05,0.00369266
3279,0.0113033,6.15376e-05,0.00369266
3280,0.00734476,0.000294013,0.00311429
3281,0.00241259,0.000211963,0.00387062
3282,0.00282985,0.000239313,0.0039596
3283,0.00215582,1.3675e-05,0.00240246
3284,0.00248213,3.41876e-05,0.00413756
3285,0.00185625,0.000225638,0.00342572
3286,0.000845209,6.15376e-05,0.00329225
3287,0.000567039,0.000259826,0.00444899
3288,0.000219326,8.88877e-05,0.0030698
3289,0.000208628,0.000929902,0.00213552
3290,0.000235375,0.000150425,0.00418205
3291,0.000213977,0.000143588,0.00329225
3292,3.7446e-05,0.00236578,0.00409307
3293,4.81448e-05,0.00495036,0.00453797
3294,0.000310267,0.00661188,0.00547226
3295,0.00152994,0.00910757,0.00262491
3296,0.00279775,0.00866313,0.00355919
3297,0.00304382,0.00842382,0.00320327
3298,0.00254098,0.00784947,0.00253593
3299,0.00146574,0.00633154,0.0039596
3300,0.000636582,0.00291962,0.00373715
3301,8.55908e-05,0.00144272,0.00293633
3302,6.41931e-05,0.00133332,0.00418205
3303,0.000550991,0.000895714,0.00342572
3304,0.00203278,0.00130597,0.00387062
3305,0.00333269,0.00272817,0.00520532
3306,0.00374995,0.00317944,0.00324776
3307,0.00331129,0.00281706,0.0026694
3308,0.00215047,0.00237945,0.00404858
3309,0.000641931,0.00171622,0.0035147
3310,6.41931e-05,0.00274868,0.00258042
3311,0.000171182,0.00341192,0.00360368
3312,0.000235375,0.00205125,0.00311429
3313,0.00121967,0.00144272,0.00204654
3314,0.00169577,0.00142904,0.00364817
3315,0.0009308,0.000923064,0.00342572
3316,0.00055634,0.000841014,0.00347021
3317,0.000422605,0.000813664,0.00387062
3318,0.000106988,0.000410251,0.00413756
3319,0.000101639,0.000629051,0.00249144
3320,0.000433303,0.00177775,0.00333674
3321,0.000304917,0.0012581,0.0022245
3322,0.000476099,0.000943577,0.00320327
3323,0.000123037,0.000957252,0.00315878
3324,7.48919e-05,0.000868364,0.00315878
3325,4.27954e-05,0.000711101,0.00151266
3326,3.7446e-05,0.000540164,0.00400409
3327,5.34942e-05,0.000813664,0.00333674
3328,2.67471e-05,0.000806827,0.00311429
3329,0.000144434,0.000670076,0.00373715
3330,8.02414e-05,0.000198288,0.00382613
3331,0.000262122,0.000123075,0.00195756
3332,0.000775667,0.000519651,0.00315878
3333,0.00243934,0.000321363,0.00226899
3334,0.0036911,9.57252e-05,0.00360368
3335,0.00358411,0.000143588,0.00498287
3336,0.00301708,0.000882039,0.00324776
3337,0.00261052,0.00105298,0.00155715
3338,0.00144434,0.0023521,0.00329225
3339,0.000524244,0.00499138,0.00382613
3340,0.000149784,0.00941526,0.00338123
3341,6.95425e-05,0.0126562,0.00533879
3342,1.06988e-05,0.0141537,0.00418205
3343,1.06988e-05,0.0156716,0.00378164
3344,5.34942e-06,0.0178254,0.0030698
3345,1.60483e-05,0.0177639,0.00364817
3346,1.60483e-05,0.0173126,0.00382613
3347,2.67471e-05,0.0167177,0.00409307
3348,1.60483e-05,0.0137844,0.00249144
3349,9.09402e-05,0.0126836,0.00258042
3350,0.000283519,0.0202049,0.00444899
3351,0.000171182,0.0231587,0.00471593
3352,0.000155133,0.0238219,0.00391511
3353,0.00200068,0.0270424,0.00431552
3354,0.00541362,0.0283141,0.00413756
3355,0.00912612,0.026468,0.00275838
3356,0.0108433,0.0227347,0.00333674
3357,0.0127744,0.0206083,0.0030698
3358,0.010763,0.0181194,0.00311429
3359,0.00957547,0.0170801,0.00289184
3360,0.00843604,0.0114323,0.00293633
3361,0.00726987,0.00525121,0.00271389
3362,0.00721637,0.00776742,0.00338123
3363,0.00997668,0.0114665,0.00382613
3364,0.0114852,0.0123007,0.0039596
3365,0.0108112,0.00988704,0.00436001
3366,0.00977875,0.0086221,0.00347021
3367,0.0100088,0.00721358,0.00347021
3368,0.00987504,0.0101332,0.00427103
3369,0.00658514,0.0152682,0.0039596
3370,0.00144969,0.0198767,0.00213552
3371,0.00158343,0.0215997,0.00355919
3372,0.00117687,0.0214971,0.00333674
3373,0.000385159,0.0189604,0.00244695
3374,0.000401207,0.017716,0.00493838
3375,4.81448e-05,0.0126426,0.0039596
3376,6.95425e-05,0.0105434,0.00382613
3377,9.62896e-05,0.0185912,0.00324776
3378,3.20965e-05,0.0262971,0.00409307
3379,0,0.034885,0.00315878
3380,5.34942e-06,0.0459686,0.00280287
3381,1.06988e-05,0.0512335,0.00271389
3382,3.7446e-05,0.0469874,0.00347021
3383,8.55908e-05,0.0412644,0.00609512
3384,5.34942e-05,0.0311312,0.00742982
3385,0.000149784,0.0241774,0.00720737
3386,0.000246074,0.0195074,0.00858656
3387,0.00018723,0.01801,0.00889798
3388,0.000144434,0.0130255,0.0127686
3389,0.000112338,0.0173536,0.013347
3390,4.81448e-05,0.0131622,0.0141923
3391,0,0.0136955,0.0123682
3392,2.67471e-05,0.0135246,0.0180184
3393,1.06988e-05,0.0131212,0.0201984
3394,0,0.0156921,0.0213997
3395,5.34942e-06,0.0197126,0.0223784
3396,1.06988e-05,0.024574,0.0213552
3397,0,0.0329226,0.019709
3398,1.06988e-05,0.0350081,0.0209103
3399,2.13977e-05,0.0311449,0.0213552
3400,0.000213977,0.0253808,0.0213997
3401,0.000299568,0.0230287,0.017796
3402,0.000353062,0.02508,0.0133025
3403,0.000262122,0.0281911,0.0116119
3404,0.000133736,0.0302355,0.0125906
3405,0.000567039,0.0270355,0.0137474
3406,0.00175461,0.0236578,0.0137919
3407,0.00203813,0.021292,0.0135694
3408,0.00176531,0.0172237,0.0120123
3409,0.00166367,0.0157331,0.00765227
3410,0.00181345,0.021798,0.00898696
3411,0.00102709,0.0306457,0.00738533
3412,0.000882655,0.0366627,0.00516083
3413,0.000444002,0.0393362,0.00364817
3414,0.000213977,0.0419823,0.00533879
3415,1.60483e-05,0.0402661,0.00338123
3416,1.60483e-05,0.0343927,0.00280287
3417,1.06988e-05,0.0319722,0.0048494
3418,2.13977e-05,0.0261945,0.00422654
3419,2.67471e-05,0.0207929,0.0048494
3420,2.67471e-05,0.0169639,0.00369266
3421,1.06988e-05,0.0162323,0.00329225
3422,0.000112338,0.0166767,0.00400409
3423,0.000235375,0.0176886,0.00293633
3424,0.000117687,0.0160271,0.00476042
3425,0.000171182,0.0108101,0.00511634
3426,0.000176531,0.00888877,0.00373715
3427,0.000160483,0.00782212,0.00311429
3428,0.000208628,0.0087862,0.00409307
3429,0.000176531,0.00794519,0.00462695
3430,0.000160483,0.00784947,0.00271389
3431,0.000144434,0.00882039,0.00404858
3432,0.00018188,0.0108785,0.00333674
3433,4.27954e-05,0.0119109,0.0030698
3434,4.27954e-05,0.00846484,0.00342572
3435,1.60483e-05,0.00492301,0.00418205
3436,3.7446e-05,0.00380849,0.00382613
3437,1.06988e-05,0.00313158,0.00387062
3438,3.20965e-05,0.00276919,0.00378164
3439,5.34942e-06,0.00294013,0.00329225
3440,2.67471e-05,0.00326833,0.00338123
3441,1.06988e-05,0.00237945,0.00289184
3442,5.34942e-06,0.00190083,0.00293633
3443,0.000171182,0.00283757,0.00462695
3444,0.00236445,0.00416405,0.00382613
3445,0.00538152,0.00383584,0.00213552
3446,0.00736616,0.00285808,0.00444899
3447,0.00861792,0.00116238,0.00413756
3448,0.0101586,0.00166152,0.0026694
3449,0.0137106,0.00319312,0.0035147
3450,0.0147805,0.00311107,0.00364817
3451,0.0132612,0.00329568,0.00235797
3452,0.0111322,0.00255723,0.00338123
3453,0.00893354,0.0019145,0.00258042
3454,0.00686331,0.00157263,0.00347021
3455,0.00533873,0.00155895,0.00533879
3456,0.00419395,0.000786314,0.00373715
3457,0.00469679,0.000382901,0.00231348
3458,0.00479308,0.000314526,0.0048494
3459,0.00223071,0.0001094,0.00369266
3460,0.000449352,0.000492301,0.00355919
3461,9.09402e-05,0.00121024,0.00458246
3462,1.60483e-05,0.000970927,0.00404858
3463,8.02414e-05,0.00162049,0.00329225
3464,4.27954e-05,0.00246834,0.0030698
3465,2.13977e-05,0.00131964,0.00302531
3466,0,0.000834177,0.00338123
3467,0,0.00205809,0.00476042
3468,1.06988e-05,0.0015316,0.00556124
3469,5.34942e-06,0.00142904,0.00734084
3470,0,0.00179827,0.0104106
3471,5.34942e-06,0.000888877,0.013436
3472,0,0.000635889,0.0160609
3473,1.60483e-05,0.0020786,0.0149931
3474,2.67471e-05,0.00534694,0.00920941
3475,1.06988e-05,0.00826655,0.00974329
3476,5.34942e-06,0.00859475,0.0131245
3477,5.34942e-06,0.00774007,0.0105886
3478,0,0.00652983,0.006629
3479,2.13977e-05,0.00644094,0.00680696
3480,5.34942e-06,0.00507343,0.00453797
3481,5.34942e-06,0.00475207,0.00244695
3482,1.06988e-05,0.00438285,0.00453797
3483,1.60483e-05,0.00188715,0.00422654
3484,5.34942e-06,0.000683751,0.00791921
3485,5.34942e-06,0.00123075,0.00596165
3486,2.13977e-05,0.000970927,0.00591716
3487,5.34942e-06,0.000417088,0.00645104
3488,0,0.000403413,0.0070739
3489,0,0.000307688,0.00547226
3490,5.34942e-06,0.000799989,0.00444899
3491,2.67471e-05,0.000376063,0.00769676
3492,4.81448e-05,0.000430763,0.00702941
3493,5.34942e-06,0.000574351,0.00453797
3494,2.13977e-05,0.000615376,0.00449348
3495,1.06988e-05,0.000676914,0.00458246
3496,5.34942e-06,0.000211963,0.00293633
3497,5.34942e-06,0.000102563,0.00387062
3498,5.34942e-06,0.000403413,0.00244695
3499,1.60483e-05,0.000116238,0.00302531
3500,1.06988e-05,0.000102563,0.00453797
3501,0,0.000307688,0.00413756
3502,5.34942e-06,0.0001641,0.0026694
3503,5.34942e-06,0.000300851,0.00382613
