,Interval,Time_min,video,SSI_fa_pa,SSI_fa_mo,SSI_fa_mo_pa,SSI_mo_pa
36,37,6.0,F1044D2.VOB,0.0105473177829,0.00325874528747,0.011337818279,0.0138686944214
37,38,6.16666666667,F1044D2.VOB,0.00278667566612,0.0619959368622,0.0761822479867,0.106998572131
38,39,6.33333333333,F1044D2.VOB,0.00202787999512,0.0214037763047,0.0163870208052,0.0163403321884
39,40,6.5,F1044D2.VOB,0.0370711011761,2.63923355803e-05,0.0299263457158,0.0332336563775
40,41,6.66666666667,F1044D2.VOB,0.0230760920583,1.06913584064e-06,0.0183918524972,0.0203979323578
41,42,6.83333333333,F1044D2.VOB,0.0111492783902,0.0208723938962,0.0507990710369,0.0818074978427
42,43,7.0,F1044D2.VOB,0.0578620634199,0.0717064614171,0.109766871194,0.153281017919
43,44,7.16666666667,F1044D2.VOB,0.107254148171,0.0393168165045,0.0795072849901,0.056350475521
44,45,7.33333333333,F1044D2.VOB,0.0212336478773,0.000336928777445,0.0469981384864,0.0902086224041
45,46,7.5,F1044D2.VOB,0.00106501726654,0.025260975879,0.0150228425111,0.00987417755412
46,47,7.66666666667,F1044D2.VOB,0.0116629531821,0.365470618119,0.158872803562,0.00188117243116
47,48,7.83333333333,F1044D2.VOB,0.00386556176745,0.0137254004941,0.00742000541757,0.000118091428935
48,49,8.0,F1044D2.VOB,0.00523171429943,0.106820051073,0.0529584026722,0.0165087031091
49,50,8.16666666667,F1044D2.VOB,0.0685464197654,0.0839781180946,0.075084371839,0.0397479221002
50,51,8.33333333333,F1044D2.VOB,0.00362567484118,0.00392026263857,0.00333835880916,0.000305243278903
51,52,8.5,F1044D2.VOB,0.0273577307976,0.207787688834,0.101586729343,0.0136363823576
52,53,8.66666666667,F1044D2.VOB,0.00616556342458,0.000600534139966,0.0085323498865,0.0137426028522
53,54,8.83333333333,F1044D2.VOB,0.00271903032309,0.11411185355,0.0492140788674,0.000476837502154
54,55,9.0,F1044D2.VOB,0.0629855040289,0.169101195877,0.127849927212,0.0994127028951
55,56,9.16666666667,F1044D2.VOB,0.0593144390155,0.00231100138097,0.0261593432917,0.000261917857075
56,57,9.33333333333,F1044D2.VOB,0.00673125223095,0.0012790258173,0.00548076903103,0.00475807418089
57,58,9.5,F1044D2.VOB,0.000625409873428,0.002420206381,0.00174067069914,0.00113943584799
58,59,9.66666666667,F1044D2.VOB,0.029496071964,0.00133323262811,0.013672943258,0.00196375587246
59,60,9.83333333333,F1044D2.VOB,0.0395920045606,0.00983807913597,0.0291696154117,0.0228464974151
60,61,10.0,F1044D2.VOB,0.0135355766838,0.00015258699281,0.00940682442836,0.00877940035557
61,62,10.1666666667,F1044D2.VOB,0.0190654995478,0.0122583031121,0.0233706605723,0.0211094581069
62,63,10.3333333333,F1044D2.VOB,0.00425147680291,0.00476705029526,0.00654351683552,0.00694540796975
63,64,10.5,F1044D2.VOB,0.000947257928147,0.0444575165422,0.0205263860186,0.00289030521999
64,65,10.6666666667,F1044D2.VOB,0.0225707298971,0.00375180376134,0.01107600488,2.51485146374e-05
65,66,10.8333333333,F1044D2.VOB,0.0198655288029,0.0153775887345,0.0175389974919,0.00477357946472
66,67,11.0,F1044D2.VOB,0.00190238118029,0.0596481545737,0.0353346270903,0.0199415068199
67,68,11.1666666667,F1044D2.VOB,0.189296452767,0.0532377330505,0.201856789936,0.273804936285
68,69,11.3333333333,F1044D2.VOB,0.00120561218689,0.00438525277005,0.00331997314371,0.00242742404233
69,70,11.5,F1044D2.VOB,0.0094521616209,0.00282071022076,0.0145354061577,0.0212444962104
70,71,11.6666666667,F1044D2.VOB,0.00517719911065,0.00453300887618,0.0491211141383,0.104577099019
71,72,11.8333333333,F1044D2.VOB,0.0206036886755,4.7171083295e-07,0.0108646063817,0.00516737950666
72,73,12.0,F1044D2.VOB,0.0284964039831,0.0285529316021,0.0292043643563,0.00852565751799
73,74,12.1666666667,F1044D2.VOB,0.0829511796584,0.0117898154337,0.0514188439682,0.0326359292745
74,75,12.3333333333,F1044D2.VOB,0.000122554728271,0.117424227133,0.0509279088983,0.00360155222996
75,76,12.5,F1044D2.VOB,0.09200451444,0.00418118922791,0.0435327725791,0.00902833064079
76,77,12.6666666667,F1044D2.VOB,2.92191255197e-05,4.48646479811e-05,0.000360303472793,0.000781297933636
77,78,12.8333333333,F1044D2.VOB,0.0589578581967,0.0449585171906,0.045874169682,0.00971678994903
78,79,13.0,F1044D2.VOB,0.0296484163084,0.00382854269285,0.0142337122543,0.000150180028301
79,80,13.1666666667,F1044D2.VOB,0.0287300001238,0.00312671873067,0.0158876184183,0.00499155581324
80,81,13.3333333333,F1044D2.VOB,0.00364989657448,0.000424220341978,0.0039869780724,0.00550284148319
81,82,13.5,F1044D2.VOB,0.0865001434141,0.130773692529,0.121504898616,0.100887795509
82,83,13.6666666667,F1044D2.VOB,0.0311314538587,0.00330805246843,0.0206058258935,0.0157869794988
83,84,13.8333333333,F1044D2.VOB,0.00349933579058,0.000364461629438,0.0707225263059,0.164545353956
84,85,14.0,F1044D2.VOB,0.0347968187019,0.131441716113,0.0713552183627,0.00845084208923
85,86,14.1666666667,F1044D2.VOB,0.00513072091706,0.00292780224129,0.00341508654615,9.89046841255e-05
86,87,14.3333333333,F1044D2.VOB,0.0794512413446,0.000398096579199,0.119712014709,0.19267042877
87,88,14.5,F1044D2.VOB,0.0756501570547,0.0467408048705,0.0516898355119,0.000740758542403
88,89,14.6666666667,F1044D2.VOB,0.00219011826232,0.00973617254275,0.00590368246252,0.00235222255106
