,Interval,Time_min,video,SSI_fa_ch
73,74,6.08333333333,MOSA065,0.00227597152298
74,75,6.16666666667,MOSA065,0.446472494295
75,76,6.25,MOSA065,0.000364452955363
76,77,6.33333333333,MOSA065,0.00483132275138
77,78,6.41666666667,MOSA065,0.169878381626
78,79,6.5,MOSA065,0.0614758890076
79,80,6.58333333333,MOSA065,0.0368683535097
80,81,6.66666666667,MOSA065,0.127125243646
81,82,6.75,MOSA065,0.0803764509619
82,83,6.83333333333,MOSA065,0.182538577659
83,84,6.91666666667,MOSA065,0.00685725047417
84,85,7.0,MOSA065,0.000295159063072
85,86,7.08333333333,MOSA065,0.151492154171
86,87,7.16666666667,MOSA065,0.0232598345417
87,88,7.25,MOSA065,0.212722206039
88,89,7.33333333333,MOSA065,0.00676408522061
89,90,7.41666666667,MOSA065,0.252154871216
90,91,7.5,MOSA065,0.0700998433604
91,92,7.58333333333,MOSA065,0.00638854619182
92,93,7.66666666667,MOSA065,0.0390643473878
93,94,7.75,MOSA065,0.0761138607824
94,95,7.83333333333,MOSA065,0.00704340246717
95,96,7.91666666667,MOSA065,0.0423607185615
96,97,8.0,MOSA065,0.0627255440011
97,98,8.08333333333,MOSA065,0.179565086228
98,99,8.16666666667,MOSA065,0.0396758361181
99,100,8.25,MOSA065,0.0721632968494
100,101,8.33333333333,MOSA065,0.236691468037
101,102,8.41666666667,MOSA065,0.0461788853681
102,103,8.5,MOSA065,0.000184153629558
103,104,8.58333333333,MOSA065,0.0216404467531
104,105,8.66666666667,MOSA065,0.148945256674
105,106,8.75,MOSA065,0.0556573535608
106,107,8.83333333333,MOSA065,0.0173380770645
107,108,8.91666666667,MOSA065,0.0100964328303
108,109,9.0,MOSA065,0.0495800627151
109,110,9.08333333333,MOSA065,0.0505977691646
110,111,9.16666666667,MOSA065,0.0751384141092
111,112,9.25,MOSA065,0.0060289893931
112,113,9.33333333333,MOSA065,0.0471741287158
113,114,9.41666666667,MOSA065,0.099115015691
114,115,9.5,MOSA065,0.0241634725971
115,116,9.58333333333,MOSA065,0.0121606372681
116,117,9.66666666667,MOSA065,0.0668869749904
117,118,9.75,MOSA065,0.0215630707639
118,119,9.83333333333,MOSA065,0.000895558406813
119,120,9.91666666667,MOSA065,0.00110981377988
120,121,10.0,MOSA065,0.0165060609039
121,122,10.0833333333,MOSA065,0.0420393764718
122,123,10.1666666667,MOSA065,0.0261575086811
123,124,10.25,MOSA065,0.0046977529483
124,125,10.3333333333,MOSA065,0.044174525158
125,126,10.4166666667,MOSA065,0.0025694738514
126,127,10.5,MOSA065,0.652809218057
127,128,10.5833333333,MOSA065,0.147423689854
128,129,10.6666666667,MOSA065,0.00671752968466
129,130,10.75,MOSA065,0.0309276493629
130,131,10.8333333333,MOSA065,0.0454732387366
131,132,10.9166666667,MOSA065,0.132214972312
132,133,11.0,MOSA065,0.00634404695324
133,134,11.0833333333,MOSA065,0.173767099508
134,135,11.1666666667,MOSA065,0.140404396782
135,136,11.25,MOSA065,0.0277463077282
136,137,11.3333333333,MOSA065,0.0522325775345
137,138,11.4166666667,MOSA065,0.00125140066136
138,139,11.5,MOSA065,0.051347347905
139,140,11.5833333333,MOSA065,0.663318535595
140,141,11.6666666667,MOSA065,0.0283574139239
141,142,11.75,MOSA065,0.0071689961988
142,143,11.8333333333,MOSA065,0.0873838216016
143,144,11.9166666667,MOSA065,0.0522380376918
144,145,12.0,MOSA065,0.0405914693462
145,146,12.0833333333,MOSA065,0.0684332066246
146,147,12.1666666667,MOSA065,0.00364406616561
147,148,12.25,MOSA065,0.176687369168
148,149,12.3333333333,MOSA065,0.0766125748702
149,150,12.4166666667,MOSA065,0.280253737459
150,151,12.5,MOSA065,0.00179081073936
151,152,12.5833333333,MOSA065,0.0435841367083
152,153,12.6666666667,MOSA065,0.0253078489176
153,154,12.75,MOSA065,0.110180108832
154,155,12.8333333333,MOSA065,0.0697863979549
155,156,12.9166666667,MOSA065,0.0959470851723
156,157,13.0,MOSA065,0.0649407207882
157,158,13.0833333333,MOSA065,0.134804690491
158,159,13.1666666667,MOSA065,0.00728744793086
159,160,13.25,MOSA065,0.0219388267466
160,161,13.3333333333,MOSA065,0.015243668966
161,162,13.4166666667,MOSA065,0.144743954594
162,163,13.5,MOSA065,0.0558170225735
163,164,13.5833333333,MOSA065,0.194584865894
164,165,13.6666666667,MOSA065,0.108652471863
165,166,13.75,MOSA065,0.0385556289676
166,167,13.8333333333,MOSA065,0.00414980542469
167,168,13.9166666667,MOSA065,0.00141162524363
168,169,14.0,MOSA065,0.000709961610098
169,170,14.0833333333,MOSA065,0.0135875184549
170,171,14.1666666667,MOSA065,0.090811487866
171,172,14.25,MOSA065,0.0981644432947
172,173,14.3333333333,MOSA065,0.00315167705315
173,174,14.4166666667,MOSA065,0.224017334044
174,175,14.5,MOSA065,0.130901649082
175,176,14.5833333333,MOSA065,0.0204137084864
176,177,14.6666666667,MOSA065,0.00031366236039
177,178,14.75,MOSA065,0.00696390973882
178,179,14.8333333333,MOSA065,0.179674469746
179,180,14.9166666667,MOSA065,0.0751620632765
180,181,15.0,MOSA065,0.117408968553
181,182,15.0833333333,MOSA065,0.012498436881
182,183,15.1666666667,MOSA065,0.00385763075504
183,184,15.25,MOSA065,0.00163259244137
184,185,15.3333333333,MOSA065,0.00569598168099
185,186,15.4166666667,MOSA065,0.0450455569367
186,187,15.5,MOSA065,0.0845705874243
187,188,15.5833333333,MOSA065,0.0875054815694
188,189,15.6666666667,MOSA065,0.0370753004928
189,190,15.75,MOSA065,0.0457410663125
190,191,15.8333333333,MOSA065,0.00150484279157
191,192,15.9166666667,MOSA065,0.407936791585
192,193,16.0,MOSA065,0.016801773791
193,194,16.0833333333,MOSA065,0.0691923423106
194,195,16.1666666667,MOSA065,0.042491729492
195,196,16.25,MOSA065,0.0458646863575
196,197,16.3333333333,MOSA065,0.00113158933662
197,198,16.4166666667,MOSA065,0.0365603724967
198,199,16.5,MOSA065,0.301591971254
199,200,16.5833333333,MOSA065,0.000727470580432
200,201,16.6666666667,MOSA065,0.1368030014
201,202,16.75,MOSA065,0.0512068405336
202,203,16.8333333333,MOSA065,0.0678116186751
203,204,16.9166666667,MOSA065,0.0443025809731
204,205,17.0,MOSA065,0.315007157601
205,206,17.0833333333,MOSA065,0.0816806113784
206,207,17.1666666667,MOSA065,0.0765236810158
207,208,17.25,MOSA065,0.0411017443964
208,209,17.3333333333,MOSA065,0.0637125933313
209,210,17.4166666667,MOSA065,0.108634776672
210,211,17.5,MOSA065,0.0117027612626
211,212,17.5833333333,MOSA065,0.0540619601257
212,213,17.6666666667,MOSA065,0.00866094907026
213,214,17.75,MOSA065,0.120308270178
214,215,17.8333333333,MOSA065,0.0112083267388
