"","video","frame_index","slidedFather","slidedMother","slidedTherapist"
"6325","F1044R1.VOB",6325,4.1474e-06,9.75132e-06,0.0022791212
"6326","F1044R1.VOB",6326,6.2211e-06,6.50088e-06,0.0014494836
"6327","F1044R1.VOB",6327,8.2948e-06,6.50088e-06,0.00048634
"6328","F1044R1.VOB",6328,8.2948e-06,3.25044e-06,0.0003337624
"6329","F1044R1.VOB",6329,8.2948e-06,3.25044e-06,0.0003814428
"6330","F1044R1.VOB",6330,8.2948e-06,0,0.00023840168
"6331","F1044R1.VOB",6331,1.03685e-05,3.25044e-06,0.00030515428
"6332","F1044R1.VOB",6332,1.03685e-05,6.50088e-06,0.00026701008
"6333","F1044R1.VOB",6333,1.03685e-05,9.75132e-06,0.00029561828
"6334","F1044R1.VOB",6334,2.0737e-05,9.75132e-06,0.00024793788
"6335","F1044R1.VOB",6335,2.0737e-05,1.300176e-05,0.0002384018
"6336","F1044R1.VOB",6336,1.86633e-05,1.300176e-05,0.0001048968
"6337","F1044R1.VOB",6337,1.65896e-05,1.300176e-05,0.0001144328
"6338","F1044R1.VOB",6338,1.45159e-05,9.75132e-06,3.81442e-05
"6339","F1044R1.VOB",6339,6.2211e-06,9.75132e-06,7.62884e-05
"6340","F1044R1.VOB",6340,6.2211e-06,1.300178e-05,9.536054e-05
"6341","F1044R1.VOB",6341,6.2211e-06,9.75134e-06,9.536054e-05
"6342","F1044R1.VOB",6342,6.2211e-06,6.5009e-06,5.721634e-05
"6343","F1044R1.VOB",6343,8.2948e-06,6.5009e-06,0.00017164914
"6344","F1044R1.VOB",6344,6.2211e-06,9.75134e-06,0.00013350494
"6345","F1044R1.VOB",6345,6.2211e-06,3.25044e-06,0.0001716492
"6346","F1044R1.VOB",6346,4.1474e-06,3.25044e-06,0.0001716492
"6347","F1044R1.VOB",6347,4.1474e-06,3.25044e-06,0.0003528346
"6348","F1044R1.VOB",6348,2.0737e-06,3.25044e-06,0.0010203598
"6349","F1044R1.VOB",6349,1.45159e-05,0,0.0024984498
"6350","F1044R1.VOB",6350,1.45159e-05,0,0.0027082434
"6351","F1044R1.VOB",6351,1.45159e-05,0,0.0028608206
"6352","F1044R1.VOB",6352,1.86633e-05,0,0.0038621072
"6353","F1044R1.VOB",6353,1.86633e-05,3.25044e-06,0.0032804072
"6354","F1044R1.VOB",6354,6.2211e-06,6.50088e-06,0.00182138934
"6355","F1044R1.VOB",6355,4.1474e-06,1.300178e-05,0.00235540934
"6356","F1044R1.VOB",6356,4.1474e-06,1.625222e-05,0.00375721214
"6357","F1044R1.VOB",6357,0,5.200722e-05,0.00394793414
"6358","F1044R1.VOB",6358,2.0737e-06,9.426298e-05,0.00380489254
"6359","F1044R1.VOB",6359,2.0737e-06,0.00012026654,0.0037858204
"6360","F1044R1.VOB",6360,2.0737e-06,0.00011376564,0.0032899444
"6361","F1044R1.VOB",6361,2.0737e-06,0.00011376564,0.0018499972
"6362","F1044R1.VOB",6362,2.0737e-06,7.801064e-05,0.0004768032
"6363","F1044R1.VOB",6363,2.0737e-06,3.575488e-05,0.0005626278
"6364","F1044R1.VOB",6364,2.0737e-06,6.50088e-06,0.0006293802
"6365","F1044R1.VOB",6365,2.0737e-06,6.50088e-06,0.0003242262
"6366","F1044R1.VOB",6366,2.0737e-06,3.25044e-06,0.0002097934
"6367","F1044R1.VOB",6367,2.0737e-06,3.25044e-06,0.000286082
"6368","F1044R1.VOB",6368,6.2211e-06,3.25044e-06,0.000143041
"6369","F1044R1.VOB",6369,6.2211e-06,6.50088e-06,0.000123969
"6370","F1044R1.VOB",6370,6.2211e-06,6.50088e-06,0.0001907214
"6371","F1044R1.VOB",6371,6.2211e-06,6.50088e-06,0.0001907214
"6372","F1044R1.VOB",6372,8.2948e-06,1.300178e-05,0.0001144328
"6373","F1044R1.VOB",6373,4.1474e-06,2.600358e-05,0.0001907214
"6374","F1044R1.VOB",6374,4.1474e-06,2.275314e-05,0.0002002574
"6375","F1044R1.VOB",6375,6.2211e-06,2.275314e-05,0.000839175
"6376","F1044R1.VOB",6376,8.2948e-06,2.275314e-05,0.002498451
"6377","F1044R1.VOB",6377,6.2211e-06,2.275314e-05,0.004195871
"6378","F1044R1.VOB",6378,6.2211e-06,1.950268e-05,0.0059981884
"6379","F1044R1.VOB",6379,6.2211e-06,2.925402e-05,0.008420352
"6380","F1044R1.VOB",6380,6.2211e-06,3.250446e-05,0.009841222
"6381","F1044R1.VOB",6381,4.1474e-06,3.250446e-05,0.010403846
"6382","F1044R1.VOB",6382,4.1474e-06,2.9254e-05,0.010260806
"6383","F1044R1.VOB",6383,6.2211e-06,1.625222e-05,0.009221374
"6384","F1044R1.VOB",6384,8.2948e-06,9.75132e-06,0.0067896744
"6385","F1044R1.VOB",6385,6.2211e-06,9.75132e-06,0.0048061754
"6386","F1044R1.VOB",6386,8.2948e-06,1.300176e-05,0.00260334754
"6387","F1044R1.VOB",6387,8.2948e-06,1.300176e-05,0.00126829754
"6388","F1044R1.VOB",6388,4.1474e-06,1.300176e-05,0.00188814154
"6389","F1044R1.VOB",6389,8.2948e-06,9.75132e-06,0.00340437714
"6390","F1044R1.VOB",6390,8.2948e-06,6.50088e-06,0.00415772614
"6391","F1044R1.VOB",6391,6.2211e-06,3.25044e-06,0.00472989
"6392","F1044R1.VOB",6392,1.24422e-05,3.25044e-06,0.0045582404
"6393","F1044R1.VOB",6393,1.24422e-05,6.50088e-06,0.0033090164
"6394","F1044R1.VOB",6394,6.2211e-06,6.50088e-06,0.0025175224
"6395","F1044R1.VOB",6395,8.2948e-06,9.75132e-06,0.0030133984
"6396","F1044R1.VOB",6396,8.2948e-06,9.75132e-06,0.0034806664
"6397","F1044R1.VOB",6397,4.1474e-06,6.50088e-06,0.00386211
"6398","F1044R1.VOB",6398,4.1474e-06,3.25044e-06,0.003900254
"6399","F1044R1.VOB",6399,6.2211e-06,3.25044e-06,0.0032327288
"6400","F1044R1.VOB",6400,6.2211e-06,0,0.0021265448
"6401","F1044R1.VOB",6401,6.2211e-06,0,0.0010680408
"6402","F1044R1.VOB",6402,6.2211e-06,2.27532e-05,0.00064845288
"6403","F1044R1.VOB",6403,8.2948e-06,5.20072e-05,0.00098221488
"6404","F1044R1.VOB",6404,6.2211e-06,0.000100764,0.00105850348
"6405","F1044R1.VOB",6405,4.1474e-06,0.0001560216,0.00080102968
"6406","F1044R1.VOB",6406,4.1474e-06,0.00017552428,0.00081056576
"6407","F1044R1.VOB",6407,2.0737e-06,0.00015927198,0.00083917388
"6408","F1044R1.VOB",6408,0,0.00013326842,0.00025747388
"6409","F1044R1.VOB",6409,0,9.101252e-05,0.00026700988
"6410","F1044R1.VOB",6410,0,3.575492e-05,0.00023840168
"6411","F1044R1.VOB",6411,0,1.950268e-05,0.000276546
"6412","F1044R1.VOB",6412,0,1.950268e-05,0.0002860822
"6413","F1044R1.VOB",6413,0,1.950268e-05,0.0002860822
"6414","F1044R1.VOB",6414,0,2.275312e-05,9.53608e-05
"6415","F1044R1.VOB",6415,0,3.250446e-05,9.53608e-05
"6416","F1044R1.VOB",6416,2.0737e-06,2.925402e-05,4.76804e-05
"6417","F1044R1.VOB",6417,2.0737e-06,2.275312e-05,7.62886e-05
"6418","F1044R1.VOB",6418,2.0737e-06,1.950268e-05,7.62886e-05
"6419","F1044R1.VOB",6419,2.0737e-06,9.75134e-06,0.0001144328
"6420","F1044R1.VOB",6420,2.0737e-06,0,0.0001144328
"6421","F1044R1.VOB",6421,0,0,0.0001907214
"6422","F1044R1.VOB",6422,0,0,0.0001144328
"6423","F1044R1.VOB",6423,0,1.625224e-05,0.0001907214
"6424","F1044R1.VOB",6424,2.0737e-06,4.875664e-05,0.0001907214
"6425","F1044R1.VOB",6425,6.2211e-06,5.850798e-05,0.0001907214
"6426","F1044R1.VOB",6426,8.2948e-06,6.500888e-05,0.00013350494
"6427","F1044R1.VOB",6427,2.0737e-05,7.150978e-05,0.00021932954
"6428","F1044R1.VOB",6428,2.90318e-05,8.451154e-05,0.00029561814
"6429","F1044R1.VOB",6429,3.11055e-05,9.101254e-05,0.00040051494
"6430","F1044R1.VOB",6430,8.08743e-05,8.451164e-05,0.00054355594
"6431","F1044R1.VOB",6431,8.2948e-05,8.126118e-05,0.0007056692
"6432","F1044R1.VOB",6432,9.12428e-05,7.476028e-05,0.0009345346
"6433","F1044R1.VOB",6433,9.74639e-05,5.850806e-05,0.0010871114
"6434","F1044R1.VOB",6434,9.33165e-05,1.950266e-05,0.0011061836
"6435","F1044R1.VOB",6435,4.1474e-05,1.950266e-05,0.0011252558
"6436","F1044R1.VOB",6436,3.73266e-05,3.250446e-05,0.0010394312
"6437","F1044R1.VOB",6437,2.90318e-05,3.250446e-05,0.0007628854
"6438","F1044R1.VOB",6438,0.0001119797,1.950268e-05,0.00047680354
"6439","F1044R1.VOB",6439,0.0005184257,2.925402e-05,0.00035283454
"6440","F1044R1.VOB",6440,0.000702985,2.925402e-05,0.00019072134
"6441","F1044R1.VOB",6441,0.0007631222,2.275312e-05,0.00013350474
"6442","F1044R1.VOB",6442,0.000839849,2.925402e-05,0.00010489662
"6443","F1044R1.VOB",6443,0.0007444589,3.900536e-05,0.00013350488
"6444","F1044R1.VOB",6444,0.0003400866,4.22558e-05,0.00011443282
"6445","F1044R1.VOB",6445,0.0002135908,4.87567e-05,0.00020025742
"6446","F1044R1.VOB",6446,0.0001949276,3.900536e-05,0.00016211322
"6447","F1044R1.VOB",6447,0.0001057586,3.900536e-05,0.00015257714
"6448","F1044R1.VOB",6448,0.0001244219,6.825942e-05,0.00014304094
"6449","F1044R1.VOB",6449,0.0004354762,0.00019177644,0.0001239688
"6450","F1044R1.VOB",6450,0.0005640456,0.0002795385,3.81442e-05
"6451","F1044R1.VOB",6451,0.0005391612,0.0003152935,3.81442e-05
"6452","F1044R1.VOB",6452,0.0005433086,0.0003445476,3.81442e-05
"6453","F1044R1.VOB",6453,0.00058893,0.00031529354,9.53608e-06
"6454","F1044R1.VOB",6454,0.00053294,0.00018202518,9.53608e-06
"6455","F1044R1.VOB",6455,0.000367044,8.776222e-05,4.768028e-05
"6456","F1044R1.VOB",6456,0.000394002,5.200722e-05,4.768028e-05
"6457","F1044R1.VOB",6457,0.0006407726,7.476022e-05,0.00012396888
"6458","F1044R1.VOB",6458,0.0006760254,0.00012026648,0.0001144328
"6459","F1044R1.VOB",6459,0.000435477,0.00013976924,0.0002288656
"6460","F1044R1.VOB",6460,0.0004541404,0.00014627014,0.0002956182
"6461","F1044R1.VOB",6461,0.0004334034,0.00015927192,0.0006103082
"6462","F1044R1.VOB",6462,0.0002032224,0.00010076392,0.0009536076
"6463","F1044R1.VOB",6463,0.000109906,4.550632e-05,0.0014780916
"6464","F1044R1.VOB",6464,0.0002633598,3.250446e-05,0.0018976788
"6465","F1044R1.VOB",6465,0.0004354778,4.22558e-05,0.002279122
"6466","F1044R1.VOB",6466,0.0004707308,6.825942e-05,0.00252706
"6467","F1044R1.VOB",6467,0.0004562149,0.00013651882,0.002469842
"6468","F1044R1.VOB",6468,0.0004976889,0.00015927202,0.002307728
"6469","F1044R1.VOB",6469,0.0004831729,0.00018527568,0.002355408
"6470","F1044R1.VOB",6470,0.0002778757,0.00016902344,0.002012109
"6471","F1044R1.VOB",6471,0.0002301806,0.00013001804,0.001668811
"6472","F1044R1.VOB",6472,0.0003048337,8.126132e-05,0.0014780902
"6473","F1044R1.VOB",6473,0.0002799493,7.15099e-05,0.0011634006
"6474","F1044R1.VOB",6474,0.0001244219,4.875668e-05,0.0006865974
"6475","F1044R1.VOB",6475,0.0001347904,5.850802e-05,0.0007152056
"6476","F1044R1.VOB",6476,0.0001596747,7.80107e-05,0.0004958756
"6477","F1044R1.VOB",6477,0.0001036849,0.00013001782,0.0003623706
"6478","F1044R1.VOB",6478,7.88005e-05,0.00021452944,0.0003146902
"6479","F1044R1.VOB",6479,9.74638e-05,0.00023403206,0.0002097934
"6480","F1044R1.VOB",6480,0.0001970013,0.00026653648,3.81442e-05
"6481","F1044R1.VOB",6481,0.0002032225,0.0003055418,0.0001144328
"6482","F1044R1.VOB",6482,0.0001804118,0.000263286,7.62886e-05
"6483","F1044R1.VOB",6483,0.0002260332,0.00018527528,0.0001716494
"6484","F1044R1.VOB",6484,0.0004251079,0.00017552408,0.00019072154
"6485","F1044R1.VOB",6485,0.0003774129,0.00013326832,0.00019072154
"6486","F1044R1.VOB",6486,0.0003359389,8.126122e-05,0.00011443294
"6487","F1044R1.VOB",6487,0.0003753392,5.200722e-05,0.00022886574
"6488","F1044R1.VOB",6488,0.0005246456,3.250454e-05,0.00013350494
"6489","F1044R1.VOB",6489,0.0003960766,3.900534e-05,0.000152577
"6490","F1044R1.VOB",6490,0.0004437716,3.900534e-05,0.000152577
"6491","F1044R1.VOB",6491,0.0006967636,4.225578e-05,0.000152577
"6492","F1044R1.VOB",6492,0.0011135776,4.550622e-05,3.81442e-05
"6493","F1044R1.VOB",6493,0.0015905278,5.200712e-05,0.0001144328
"6494","F1044R1.VOB",6494,0.0018227828,2.600356e-05,7.62886e-05
"6495","F1044R1.VOB",6495,0.0017502034,2.600356e-05,0.0002097936
"6496","F1044R1.VOB",6496,0.0016506652,4.875662e-05,0.00022886574
"6497","F1044R1.VOB",6497,0.0016589592,5.525752e-05,0.00022886574
"6498","F1044R1.VOB",6498,0.0016879912,5.200706e-05,0.00015257714
"6499","F1044R1.VOB",6499,0.0017771592,5.200706e-05,0.00030515434
"6500","F1044R1.VOB",6500,0.0018165594,4.875662e-05,0.00017164934
"6501","F1044R1.VOB",6501,0.0017730116,1.625222e-05,0.0002384018
"6502","F1044R1.VOB",6502,0.0016133376,9.75132e-06,0.0002384018
"6503","F1044R1.VOB",6503,0.0012172616,9.75132e-06,0.000276546
"6504","F1044R1.VOB",6504,0.0009601234,9.75132e-06,0.0001239688
"6505","F1044R1.VOB",6505,0.0011737138,9.75132e-06,0.0002002574
"6506","F1044R1.VOB",6506,0.0017108018,1.300176e-05,0.0001144328
"6507","F1044R1.VOB",6507,0.0020094138,7.476032e-05,0.000152577
"6508","F1044R1.VOB",6508,0.0020094138,0.00031854388,0.0001144328
"6509","F1044R1.VOB",6509,0.0020177086,0.00053307344,0.0001144328
"6510","F1044R1.VOB",6510,0.0018912136,0.00076060544,3.81442e-05
"6511","F1044R1.VOB",6511,0.0014972116,0.0009231278,0.0001144328
"6512","F1044R1.VOB",6512,0.0010078188,0.0008906232,7.62886e-05
"6513","F1044R1.VOB",6513,0.0007278692,0.0006663424,0.000133505
"6514","F1044R1.VOB",6514,0.0005827102,0.0005200722,0.00014304108
"6515","F1044R1.VOB",6515,0.0004790252,0.0003738014,0.00028608208
"6516","F1044R1.VOB",6516,0.0003546026,0.0002535348,0.00045773148
"6517","F1044R1.VOB",6517,0.0005868574,0.0002632862,0.00135412148
"6518","F1044R1.VOB",6518,0.000924871,0.00026003568,0.00182138908
"6519","F1044R1.VOB",6519,0.0014308534,0.00019827722,0.002450769
"6520","F1044R1.VOB",6520,0.0021587214,0.00017227362,0.002803604
"6521","F1044R1.VOB",6521,0.002641894,0.00016577282,0.002555666
"6522","F1044R1.VOB",6522,0.002892812,0.00015927202,0.0017355646
"6523","F1044R1.VOB",6523,0.003083592,0.00031529354,0.0014590186
"6524","F1044R1.VOB",6524,0.0028306,0.000347798,0.0010680406
"6525","F1044R1.VOB",6525,0.002291438,0.0003510484,0.0008963906
"6526","F1044R1.VOB",6526,0.0017875284,0.0003868032,0.00090592668
"6527","F1044R1.VOB",6527,0.0012234812,0.000393304,0.00086778228
"6528","F1044R1.VOB",6528,0.000678098,0.0003380464,0.00062938036
"6529","F1044R1.VOB",6529,0.000408518,0.0003607996,0.00048633916
"6530","F1044R1.VOB",6530,0.0001534537,0.0003087925,0.00016211316
"6531","F1044R1.VOB",6531,6.01372e-05,0.00024378364,0.00018118528
"6532","F1044R1.VOB",6532,2.69581e-05,0.00023728284,0.00018118528
"6533","F1044R1.VOB",6533,2.28107e-05,0.00012676758,0.00018118528
"6534","F1044R1.VOB",6534,2.28107e-05,6.825948e-05,9.536062e-05
"6535","F1044R1.VOB",6535,2.28107e-05,6.175858e-05,0.00017164922
"6536","F1044R1.VOB",6536,8.2948e-06,8.451164e-05,0.00014304102
"6537","F1044R1.VOB",6537,6.2211e-06,8.451164e-05,0.00018118542
"6538","F1044R1.VOB",6538,8.2948e-06,9.101254e-05,0.00017164934
"6539","F1044R1.VOB",6539,1.86633e-05,8.451164e-05,0.0001525772
"6540","F1044R1.VOB",6540,2.0737e-05,8.451164e-05,7.62886e-05
"6541","F1044R1.VOB",6541,7.67268e-05,5.850814e-05,0.0001525772
"6542","F1044R1.VOB",6542,8.29479e-05,0.00012351694,7.62886e-05
"6543","F1044R1.VOB",6543,9.33164e-05,0.0002080285,7.62886e-05
"6544","F1044R1.VOB",6544,9.12427e-05,0.0005070705,9.536074e-05
"6545","F1044R1.VOB",6545,9.74638e-05,0.0007996105,9.536074e-05
"6546","F1044R1.VOB",6546,6.2211e-05,0.0009068752,1.907214e-05
"6547","F1044R1.VOB",6547,0.0001741907,0.0009393798,5.721634e-05
"6548","F1044R1.VOB",6548,0.0002882441,0.000897124,5.721634e-05
"6549","F1044R1.VOB",6549,0.0005329413,0.000598082,0.0001144328
"6550","F1044R1.VOB",6550,0.0010264808,0.00031529334,0.0001144328
"6551","F1044R1.VOB",6551,0.0013458298,0.00020802864,0.0001716492
"6552","F1044R1.VOB",6552,0.001549053,7.476024e-05,0.000133505
"6553","F1044R1.VOB",6553,0.002258258,1.950268e-05,0.0002097936
"6554","F1044R1.VOB",6554,0.002851336,3.900536e-05,0.000133505
"6555","F1044R1.VOB",6555,0.003270224,8.776202e-05,0.0001716492
"6556","F1044R1.VOB",6556,0.003852934,0.00011376552,0.0001716492
"6557","F1044R1.VOB",6557,0.004441864,0.00011376552,0.00019072134
"6558","F1044R1.VOB",6558,0.004379654,0.00011376552,0.00011443274
"6559","F1044R1.VOB",6559,0.004215832,9.751328e-05,0.00011443274
"6560","F1044R1.VOB",6560,0.003647638,3.900528e-05,0.00011443274
"6561","F1044R1.VOB",6561,0.0028990328,3.250448e-05,9.536054e-05
"6562","F1044R1.VOB",6562,0.0022209328,4.550626e-05,0.0001144326
"6563","F1044R1.VOB",6563,0.0015532008,6.17585e-05,0.000171649
"6564","F1044R1.VOB",6564,0.0010409962,6.17585e-05,0.0002384014
"6565","F1044R1.VOB",6565,0.000846069,6.500894e-05,0.0006865972
"6566","F1044R1.VOB",6566,0.0007133522,3.900534e-05,0.001115721
"6567","F1044R1.VOB",6567,0.0004997615,2.600356e-05,0.0017069568
"6568","F1044R1.VOB",6568,0.0005433093,6.50088e-06,0.0026319564
"6569","F1044R1.VOB",6569,0.0008585119,9.75134e-06,0.003251802
"6570","F1044R1.VOB",6570,0.0015055071,6.5009e-06,0.003738142
"6571","F1044R1.VOB",6571,0.0028575591,6.5009e-06,0.005273454
"6572","F1044R1.VOB",6572,0.0042987798,6.5009e-06,0.006551288
"6573","F1044R1.VOB",6573,0.00535844,9.75134e-06,0.007686072
"6574","F1044R1.VOB",6574,0.006225246,3.25044e-06,0.008553854
"6575","F1044R1.VOB",6575,0.006980072,3.25044e-06,0.008839936
"6576","F1044R1.VOB",6576,0.007272464,3.25044e-06,0.00799122
"6577","F1044R1.VOB",6577,0.007535824,3.25044e-06,0.006989932
"6578","F1044R1.VOB",6578,0.008319682,0,0.005159014
"6579","F1044R1.VOB",6579,0.00921137,0,0.004062366
"6580","F1044R1.VOB",6580,0.009750534,0,0.003280408
"6581","F1044R1.VOB",6581,0.009752608,0,0.00235541
"6582","F1044R1.VOB",6582,0.009315058,0,0.001840462
"6583","F1044R1.VOB",6583,0.00855401,0,0.00230773
"6584","F1044R1.VOB",6584,0.00720196,0,0.002059792
"6585","F1044R1.VOB",6585,0.005710968,3.25044e-06,0.001897678
"6586","F1044R1.VOB",6586,0.004342326,7.476024e-05,0.0017737088
"6587","F1044R1.VOB",6587,0.0031727592,0.00028604024,0.0013827308
"6588","F1044R1.VOB",6588,0.001972088,0.00054932624,0.0006293808
"6589","F1044R1.VOB",6589,0.0011446826,0.00075085424,0.000457731
"6590","F1044R1.VOB",6590,0.0005495305,0.0007898596,0.000143041
"6591","F1044R1.VOB",6591,0.0002695807,0.00073460204,3.81442e-05
"6592","F1044R1.VOB",6592,0.0002364015,0.00056557784,5.721634e-05
"6593","F1044R1.VOB",6593,0.0005287927,0.00038680344,5.721634e-05
"6594","F1044R1.VOB",6594,0.0010285541,0.00034129684,1.907214e-05
"6595","F1044R1.VOB",6595,0.0018953602,0.00071184704,1.907214e-05
"6596","F1044R1.VOB",6596,0.003118842,0.0014496988,1.907214e-05
"6597","F1044R1.VOB",6597,0.004645084,0.002639363,3.81442e-05
"6598","F1044R1.VOB",6598,0.006142296,0.0041540714,3.81442e-05
"6599","F1044R1.VOB",6599,0.006938596,0.005496506,5.721634e-05
"6600","F1044R1.VOB",6600,0.00670012,0.00632212,5.721634e-05
"6601","F1044R1.VOB",6601,0.006347592,0.006435886,9.536054e-05
"6602","F1044R1.VOB",6602,0.005476638,0.005532262,5.721634e-05
"6603","F1044R1.VOB",6603,0.00412666,0.0040175536,5.721634e-05
"6604","F1044R1.VOB",6604,0.00317898,0.0025548526,5.721634e-05
"6605","F1044R1.VOB",6605,0.002772536,0.0013164326,5.721634e-05
"6606","F1044R1.VOB",6606,0.0019762354,0.0004485626,1.907214e-05
"6607","F1044R1.VOB",6607,0.0015013594,0.0001202666,5.721634e-05
"6608","F1044R1.VOB",6608,0.0012608094,4.22559e-05,5.721634e-05
"6609","F1044R1.VOB",6609,0.0008564382,1.30018e-05,3.81442e-05
"6610","F1044R1.VOB",6610,0.000711279,5.52576e-05,3.81442e-05
"6611","F1044R1.VOB",6611,0.0007299424,0.0001722736,0.0001144328
"6612","F1044R1.VOB",6612,0.0006304046,0.0003477978,7.62886e-05
"6613","F1044R1.VOB",6613,0.0005972246,0.0005883309,0.0001144328
"6614","F1044R1.VOB",6614,0.0006822462,0.000916626,0.0001144328
"6615","F1044R1.VOB",6615,0.000607593,0.0012579222,0.0001144328
"6616","F1044R1.VOB",6616,0.0006760242,0.0015472122,7.62884e-05
"6617","F1044R1.VOB",6617,0.0005495286,0.001706484,7.62884e-05
"6618","F1044R1.VOB",6618,0.0003504543,0.001849504,3.81442e-05
"6619","F1044R1.VOB",6619,0.0002571379,0.001735738,3.81442e-05
"6620","F1044R1.VOB",6620,0.000242622,0.0015114578,3.81442e-05
"6621","F1044R1.VOB",6621,0.000109906,0.001251422,9.53608e-05
"6622","F1044R1.VOB",6622,0.0003400874,0.000981635,9.53608e-05
"6623","F1044R1.VOB",6623,0.0003711929,0.0006663412,9.53608e-05
"6624","F1044R1.VOB",6624,0.0003836351,0.0004908174,9.53608e-05
"6625","F1044R1.VOB",6625,0.0003815614,0.0003803024,0.0001811854
"6626","F1044R1.VOB",6626,0.0003152031,0.0002405331,8.58246e-05
"6627","F1044R1.VOB",6627,5.80636e-05,0.00017877454,0.0001239688
"6628","F1044R1.VOB",6628,3.73266e-05,0.00010401434,0.000162113
"6629","F1044R1.VOB",6629,3.11055e-05,6.175858e-05,0.000162113
"6630","F1044R1.VOB",6630,3.11055e-05,1.300178e-05,7.62884e-05
"6631","F1044R1.VOB",6631,2.90318e-05,6.50088e-06,0.000152577
"6632","F1044R1.VOB",6632,1.86633e-05,3.25044e-06,0.0001144328
"6633","F1044R1.VOB",6633,6.2211e-06,9.75134e-06,0.000133505
"6634","F1044R1.VOB",6634,2.0737e-06,6.5009e-06,0.00015257714
"6635","F1044R1.VOB",6635,2.0737e-06,6.5009e-06,0.00017164928
"6636","F1044R1.VOB",6636,2.0737e-06,1.625224e-05,0.00010489676
"6637","F1044R1.VOB",6637,6.2211e-06,1.950268e-05,0.00014304096
"6638","F1044R1.VOB",6638,0.0001078323,1.625222e-05,9.536064e-05
"6639","F1044R1.VOB",6639,0.0003297186,1.625222e-05,0.0001144327
"6640","F1044R1.VOB",6640,0.0007216486,1.950266e-05,0.00014304096
"6641","F1044R1.VOB",6641,0.0010907666,1.625222e-05,0.00017164908
"6642","F1044R1.VOB",6642,0.0013935272,1.300178e-05,0.00016211308
"6643","F1044R1.VOB",6643,0.001607118,9.75134e-06,0.00017164914
"6644","F1044R1.VOB",6644,0.0015386854,9.75134e-06,0.00018118534
"6645","F1044R1.VOB",6645,0.0011985978,1.30018e-05,0.00024793774
"6646","F1044R1.VOB",6646,0.0008439957,9.75134e-06,0.00047680354
"6647","F1044R1.VOB",6647,0.000555751,9.75134e-06,0.00082963734
"6648","F1044R1.VOB",6648,0.0002467701,1.950268e-05,0.0015734512
"6649","F1044R1.VOB",6649,0.0001036849,1.950268e-05,0.0029847888
"6650","F1044R1.VOB",6650,6.2211e-05,1.300178e-05,0.004586848
"6651","F1044R1.VOB",6651,4.76951e-05,9.75134e-06,0.006598958
"6652","F1044R1.VOB",6652,3.11055e-05,9.75134e-06,0.008525236
"6653","F1044R1.VOB",6653,2.48844e-05,0,0.009431162
"6654","F1044R1.VOB",6654,1.65896e-05,0,0.00900204
"6655","F1044R1.VOB",6655,8.2948e-06,0,0.007943536
"6656","F1044R1.VOB",6656,1.03685e-05,0,0.006026786
"6657","F1044R1.VOB",6657,1.03685e-05,0,0.00402422
"6658","F1044R1.VOB",6658,2.28107e-05,3.25044e-06,0.0025461294
"6659","F1044R1.VOB",6659,3.11055e-05,9.75134e-06,0.0015162334
"6660","F1044R1.VOB",6660,4.56214e-05,9.75134e-06,0.0008582454
"6661","F1044R1.VOB",6661,5.39162e-05,9.75134e-06,0.0004958754
"6662","F1044R1.VOB",6662,5.39162e-05,9.75134e-06,0.0001907214
"6663","F1044R1.VOB",6663,4.1474e-05,6.5009e-06,1.907214e-05
"6664","F1044R1.VOB",6664,2.90318e-05,0,8.582454e-05
"6665","F1044R1.VOB",6665,1.24422e-05,0,0.00011443274
"6666","F1044R1.VOB",6666,2.0737e-06,0,0.00018118514
"6667","F1044R1.VOB",6667,2.0737e-06,0,0.00025747374
"6668","F1044R1.VOB",6668,4.1474e-06,3.25044e-06,0.00024793768
"6669","F1044R1.VOB",6669,4.1474e-06,6.50088e-06,0.00022886568
"6670","F1044R1.VOB",6670,1.86633e-05,6.50088e-06,0.00020025748
"6671","F1044R1.VOB",6671,2.69581e-05,6.50088e-06,0.00017164928
"6672","F1044R1.VOB",6672,3.11055e-05,9.75132e-06,9.536068e-05
"6673","F1044R1.VOB",6673,8.2948e-05,6.50088e-06,0.0001621132
"6674","F1044R1.VOB",6674,0.0001016113,3.25044e-06,0.0001144328
"6675","F1044R1.VOB",6675,9.12428e-05,3.25044e-06,0.000152577
"6676","F1044R1.VOB",6676,0.0001472326,3.25044e-06,0.00013350494
"6677","F1044R1.VOB",6677,0.0001472326,0,0.00013350494
"6678","F1044R1.VOB",6678,0.0001016112,0,5.721634e-05
"6679","F1044R1.VOB",6679,8.9169e-05,0,5.721634e-05
"6680","F1044R1.VOB",6680,9.12427e-05,0,1.907214e-05
"6681","F1044R1.VOB",6681,2.69581e-05,0,9.53608e-06
"6682","F1044R1.VOB",6682,2.0737e-05,0,0.00018118528
"6683","F1044R1.VOB",6683,1.24422e-05,0,0.00018118528
"6684","F1044R1.VOB",6684,6.2211e-06,0,0.00018118528
"6685","F1044R1.VOB",6685,0,0,0.00023840168
"6686","F1044R1.VOB",6686,0,3.25044e-06,0.00024793774
"6687","F1044R1.VOB",6687,2.0737e-06,3.25044e-06,0.00011443274
"6688","F1044R1.VOB",6688,4.1474e-06,3.25044e-06,0.00011443274
"6689","F1044R1.VOB",6689,4.1474e-06,3.25044e-06,0.00011443274
