"","video","frame_index","slidedFather","slidedMother","slidedPatient"
"11818","F1044D2.VOB",11818,0.008811348,9.3544e-06,0.011343158
"11819","F1044D2.VOB",11819,0.009691928,9.3544e-06,0.01234558
"11820","F1044D2.VOB",11820,0.009942342,4.053566e-05,0.01345352
"11821","F1044D2.VOB",11821,0.008467372,0.0003679394,0.012811622
"11822","F1044D2.VOB",11822,0.007881224,0.0013813314,0.012398342
"11823","F1044D2.VOB",11823,0.008698516,0.0031399574,0.011932302
"11824","F1044D2.VOB",11824,0.008673756,0.0054005974,0.011176082
"11825","F1044D2.VOB",11825,0.007509736,0.007817158,0.010683662
"11826","F1044D2.VOB",11826,0.007801428,0.010186938,0.01130798
"11827","F1044D2.VOB",11827,0.007980298,0.011811486,0.010349522
"11828","F1044D2.VOB",11828,0.007355634,0.01213888,0.009004178
"11829","F1044D2.VOB",11829,0.008767314,0.011789654,0.008362284
"11830","F1044D2.VOB",11830,0.013098694,0.010885386,0.007606072
"11831","F1044D2.VOB",11831,0.017394292,0.009139232,0.007192788
"11832","F1044D2.VOB",11832,0.01822259,0.007012666,0.008019346
"11833","F1044D2.VOB",11833,0.02020666,0.005250932,0.008652452
"11834","F1044D2.VOB",11834,0.0197994,0.003691866,0.008362278
"11835","F1044D2.VOB",11835,0.016486196,0.002438378,0.008379866
"11836","F1044D2.VOB",11836,0.013354616,0.0016557274,0.00791383
"11837","F1044D2.VOB",11837,0.013715116,0.0013158506,0.00677072
"11838","F1044D2.VOB",11838,0.011786082,0.0012160706,0.006506926
"11839","F1044D2.VOB",11839,0.009824024,0.0011973626,0.008001754
"11840","F1044D2.VOB",11840,0.00894344,0.0015684206,0.009391078
"11841","F1044D2.VOB",11841,0.007553774,0.0025194512,0.010868318
"11842","F1044D2.VOB",11842,0.00641726,0.004390334,0.012521428
"11843","F1044D2.VOB",11843,0.007113474,0.007283968,0.01318092
"11844","F1044D2.VOB",11844,0.008327032,0.010436388,0.01254782
"11845","F1044D2.VOB",11845,0.00873155,0.013217766,0.010428664
"11846","F1044D2.VOB",11846,0.009843296,0.01516348,0.009399874
"11847","F1044D2.VOB",11847,0.01073489,0.01562184,0.009188834
"11848","F1044D2.VOB",11848,0.01094127,0.014293506,0.009892274
"11849","F1044D2.VOB",11849,0.009191106,0.01193621,0.010789174
"11850","F1044D2.VOB",11850,0.008808602,0.009133004,0.01284677
"11851","F1044D2.VOB",11851,0.00776565,0.006438938,0.0135854
"11852","F1044D2.VOB",11852,0.005520158,0.004140876,0.012582986
"11853","F1044D2.VOB",11853,0.005148666,0.0024414958,0.010956258
"11854","F1044D2.VOB",11854,0.00726207,0.0013532674,0.009496598
"11855","F1044D2.VOB",11855,0.009301164,0.0007202878,0.008142454
"11856","F1044D2.VOB",11856,0.010880716,0.00035546632,0.006779512
"11857","F1044D2.VOB",11857,0.013195008,0.00016837898,0.006559684
"11858","F1044D2.VOB",11858,0.01455442,9.04257e-05,0.006665202
"11859","F1044D2.VOB",11859,0.01695126,8.41895e-05,0.006234338
"11860","F1044D2.VOB",11860,0.02140922,0.0001153707,0.00596175
"11861","F1044D2.VOB",11861,0.02658816,0.00013719758,0.00582106
"11862","F1044D2.VOB",11862,0.03152768,0.00014967012,0.006225544
"11863","F1044D2.VOB",11863,0.03609296,0.00015278826,0.007905034
"11864","F1044D2.VOB",11864,0.03716066,0.00014343386,0.009435038
"11865","F1044D2.VOB",11865,0.03378142,0.00012472526,0.01044625
"11866","F1044D2.VOB",11866,0.02800258,0.00011225286,0.011774022
"11867","F1044D2.VOB",11867,0.021285374,0.00010601666,0.01233678
"11868","F1044D2.VOB",11868,0.013701332,9.666226e-05,0.0120466
"11869","F1044D2.VOB",11869,0.007845454,7.795352e-05,0.01190592
"11870","F1044D2.VOB",11870,0.004083712,7.48353e-05,0.01262696
"11871","F1044D2.VOB",11871,0.002325294,5.924456e-05,0.012266432
"11872","F1044D2.VOB",11872,0.00225925,4.677196e-05,0.01073643
"11873","F1044D2.VOB",11873,0.003648922,4.677196e-05,0.00998902
"11874","F1044D2.VOB",11874,0.00540734,5.300822e-05,0.00965488
"11875","F1044D2.VOB",11875,0.007567522,4.677196e-05,0.008415044
"11876","F1044D2.VOB",11876,0.00932044,4.365384e-05,0.009452632
"11877","F1044D2.VOB",11877,0.010338616,3.741758e-05,0.009901082
"11878","F1044D2.VOB",11878,0.010432178,3.118132e-05,0.009540564
"11879","F1044D2.VOB",11879,0.009914834,2.182694e-05,0.010331944
"11880","F1044D2.VOB",11880,0.008954448,9.35442e-06,0.01143108
"11881","F1044D2.VOB",11881,0.008387568,9.35442e-06,0.01099142
"11882","F1044D2.VOB",11882,0.008384816,2.182694e-05,0.013216092
"11883","F1044D2.VOB",11883,0.008891144,3.74176e-05,0.012908332
"11884","F1044D2.VOB",11884,0.009716688,4.989012e-05,0.01173884
"11885","F1044D2.VOB",11885,0.009870792,6.548078e-05,0.01160694
"11886","F1044D2.VOB",11886,0.009562586,6.85989e-05,0.010841944
"11887","F1044D2.VOB",11887,0.008260972,5.300824e-05,0.009953824
"11888","F1044D2.VOB",11888,0.007347374,4.053572e-05,0.011650892
"11889","F1044D2.VOB",11889,0.009389234,2.494506e-05,0.01044623
"11890","F1044D2.VOB",11890,0.015660636,1.559066e-05,0.008388644
"11891","F1044D2.VOB",11891,0.025600242,9.3544e-06,0.006972948
"11892","F1044D2.VOB",11892,0.036805682,9.3544e-06,0.004774668
"11893","F1044D2.VOB",11893,0.04803588,9.3544e-06,0.003367772
"11894","F1044D2.VOB",11894,0.05270298,2.182692e-05,0.005091226
"11895","F1044D2.VOB",11895,0.05040522,2.494506e-05,0.007157612
"11896","F1044D2.VOB",11896,0.04605182,2.80632e-05,0.008731584
"11897","F1044D2.VOB",11897,0.04172044,3.118134e-05,0.011650904
"11898","F1044D2.VOB",11898,0.03717994,2.80632e-05,0.011290386
"11899","F1044D2.VOB",11899,0.03537474,1.559068e-05,0.010041762
"11900","F1044D2.VOB",11900,0.03503902,6.23628e-06,0.008459
"11901","F1044D2.VOB",11901,0.03141762,3.11814e-06,0.008133654
"11902","F1044D2.VOB",11902,0.02714128,3.11814e-06,0.007869854
"11903","F1044D2.VOB",11903,0.02346758,6.23628e-06,0.009461408
"11904","F1044D2.VOB",11904,0.0210157,6.23628e-06,0.011290372
"11905","F1044D2.VOB",11905,0.02042956,1.247254e-05,0.011712442
"11906","F1044D2.VOB",11906,0.02168714,1.559068e-05,0.010622092
"11907","F1044D2.VOB",11907,0.02309884,1.87088e-05,0.008116054
"11908","F1044D2.VOB",11908,0.0235474,1.87088e-05,0.005917774
"11909","F1044D2.VOB",11909,0.02363822,2.182694e-05,0.003728292
"11910","F1044D2.VOB",11910,0.0235419,2.182694e-05,0.003508464
"11911","F1044D2.VOB",11911,0.02336578,1.87088e-05,0.004633986
"11912","F1044D2.VOB",11912,0.02290346,1.559068e-05,0.004598814
"11913","F1044D2.VOB",11913,0.021844,1.247254e-05,0.004466916
"11914","F1044D2.VOB",11914,0.02042404,9.3544e-06,0.005478126
"11915","F1044D2.VOB",11915,0.01881972,3.11814e-06,0.006647606
"11916","F1044D2.VOB",11916,0.01687418,3.11814e-06,0.00728072
"11917","F1044D2.VOB",11917,0.014625942,0,0.00831831
"11918","F1044D2.VOB",11918,0.013142702,3.11814e-06,0.009118486
"11919","F1044D2.VOB",11919,0.013263782,6.23628e-06,0.008837106
"11920","F1044D2.VOB",11920,0.015445982,6.23628e-06,0.007720384
"11921","F1044D2.VOB",11921,0.018288622,6.23628e-06,0.006207956
"11922","F1044D2.VOB",11922,0.02122482,6.23628e-06,0.005390194
"11923","F1044D2.VOB",11923,0.02131012,3.11814e-06,0.004827434
"11924","F1044D2.VOB",11924,0.018621594,0,0.003956914
"11925","F1044D2.VOB",11925,0.013863688,3.11814e-06,0.00296329
"11926","F1044D2.VOB",11926,0.01012671,6.23628e-06,0.003112774
"11927","F1044D2.VOB",11927,0.006846534,1.247254e-05,0.002866566
"11928","F1044D2.VOB",11928,0.00575682,1.247254e-05,0.002382942
"11929","F1044D2.VOB",11929,0.005553186,1.559068e-05,0.002725874
"11930","F1044D2.VOB",11930,0.00613107,1.559068e-05,0.003684326
"11931","F1044D2.VOB",11931,0.00598247,1.87088e-05,0.004695536
"11932","F1044D2.VOB",11932,0.005066112,3.429954e-05,0.005337436
"11933","F1044D2.VOB",11933,0.0040672,4.365394e-05,0.005900198
"11934","F1044D2.VOB",11934,0.00387182,4.05358e-05,0.005504506
"11935","F1044D2.VOB",11935,0.003395754,5.300832e-05,0.005917784
"11936","F1044D2.VOB",11936,0.0021959586,6.236272e-05,0.006251918
"11937","F1044D2.VOB",11937,0.001609819,4.365386e-05,0.007641228
"11938","F1044D2.VOB",11938,0.001598811,3.74176e-05,0.009901072
"11939","F1044D2.VOB",11939,0.001309869,4.365386e-05,0.011985044
"11940","F1044D2.VOB",11940,0.000976897,2.80632e-05,0.01286436
"11941","F1044D2.VOB",11941,0.0013621524,1.559068e-05,0.012222466
"11942","F1044D2.VOB",11942,0.001664854,1.247254e-05,0.011140916
"11943","F1044D2.VOB",11943,0.0015024966,1.247254e-05,0.00952297
"11944","F1044D2.VOB",11944,0.0013291316,6.23628e-06,0.008080898
"11945","F1044D2.VOB",11945,0.0010539498,9.35442e-06,0.006093646
"11946","F1044D2.VOB",11946,0.0006466798,9.35442e-06,0.00498571
"11947","F1044D2.VOB",11947,0.0006329198,1.559068e-05,0.004554846
"11948","F1044D2.VOB",11948,0.0005366058,1.559068e-05,0.005003296
"11949","F1044D2.VOB",11949,0.0007017148,1.870882e-05,0.006243128
"11950","F1044D2.VOB",11950,0.0011502626,1.559068e-05,0.00837106
"11951","F1044D2.VOB",11951,0.001144759,1.559068e-05,0.01040227
"11952","F1044D2.VOB",11952,0.0008695766,1.559068e-05,0.010894686
"11953","F1044D2.VOB",11953,0.001164022,1.247254e-05,0.009707612
"11954","F1044D2.VOB",11954,0.001337388,9.3544e-06,0.00832709
"11955","F1044D2.VOB",11955,0.001133752,9.3544e-06,0.00786985
"11956","F1044D2.VOB",11956,0.0014887376,6.23626e-06,0.00843261
"11957","F1044D2.VOB",11957,0.001948292,6.23626e-06,0.009786748
"11958","F1044D2.VOB",11958,0.002204212,1.870878e-05,0.011378298
"11959","F1044D2.VOB",11959,0.00221522,3.741756e-05,0.01311934
"11960","F1044D2.VOB",11960,0.002311534,4.365382e-05,0.01440314
"11961","F1044D2.VOB",11961,0.002220724,4.989008e-05,0.01504504
"11962","F1044D2.VOB",11962,0.001865739,5.300822e-05,0.01551988
"11963","F1044D2.VOB",11963,0.001590557,4.98901e-05,0.014042642
"11964","F1044D2.VOB",11964,0.001741907,3.118132e-05,0.011923494
"11965","F1044D2.VOB",11965,0.002429865,2.494506e-05,0.010015386
"11966","F1044D2.VOB",11966,0.003120573,1.87088e-05,0.007562106
"11967","F1044D2.VOB",11967,0.00359939,2.182692e-05,0.004774676
"11968","F1044D2.VOB",11968,0.004290098,1.247252e-05,0.00459002
"11969","F1044D2.VOB",11969,0.004438696,1.870878e-05,0.004932952
"11970","F1044D2.VOB",11970,0.004389162,2.494504e-05,0.004493294
"11971","F1044D2.VOB",11971,0.004177272,2.494504e-05,0.004915366
"11972","F1044D2.VOB",11972,0.003819536,1.247252e-05,0.005671576
"11973","F1044D2.VOB",11973,0.00304352,1.870878e-05,0.006137612
"11974","F1044D2.VOB",11974,0.003093052,1.247252e-05,0.006058474
"11975","F1044D2.VOB",11975,0.003574622,6.23626e-06,0.005697956
"11976","F1044D2.VOB",11976,0.0049863,1.559066e-05,0.005363816
"11977","F1044D2.VOB",11977,0.008241704,2.182692e-05,0.006260716
"11978","F1044D2.VOB",11978,0.012182314,2.182692e-05,0.007623654
"11979","F1044D2.VOB",11979,0.015811978,2.494506e-05,0.009197628
"11980","F1044D2.VOB",11980,0.01882248,2.80632e-05,0.010076942
"11981","F1044D2.VOB",11981,0.02060292,2.80632e-05,0.00970763
"11982","F1044D2.VOB",11982,0.02309608,2.80632e-05,0.0083359
"11983","F1044D2.VOB",11983,0.02420232,2.494508e-05,0.006480546
"11984","F1044D2.VOB",11984,0.022964,2.182694e-05,0.004546054
"11985","F1044D2.VOB",11985,0.02305206,2.182694e-05,0.003112772
"11986","F1044D2.VOB",11986,0.02366846,1.559068e-05,0.002681908
"11987","F1044D2.VOB",11987,0.0212331,1.247256e-05,0.002585184
"11988","F1044D2.VOB",11988,0.01778231,4.365382e-05,0.002497252
"11989","F1044D2.VOB",11989,0.015894552,5.924448e-05,0.00257639
"11990","F1044D2.VOB",11990,0.012537318,5.924448e-05,0.00274346
"11991","F1044D2.VOB",11991,0.011183438,7.1717e-05,0.002532424
"11992","F1044D2.VOB",11992,0.011238478,7.795326e-05,0.002673114
"11993","F1044D2.VOB",11993,0.012358468,4.365386e-05,0.003174324
"11994","F1044D2.VOB",11994,0.012485052,3.118134e-05,0.003622774
"11995","F1044D2.VOB",11995,0.013420666,3.429946e-05,0.004211914
"11996","F1044D2.VOB",11996,0.012925326,1.87088e-05,0.005187954
"11997","F1044D2.VOB",11997,0.011720026,1.247254e-05,0.00582106
"11998","F1044D2.VOB",11998,0.010432174,1.559068e-05,0.00596175
"11999","F1044D2.VOB",11999,0.012710688,1.247254e-05,0.00626951
"12000","F1044D2.VOB",12000,0.014504888,9.35442e-06,0.007421412
"12001","F1044D2.VOB",12001,0.015253388,1.870882e-05,0.008028138
"12002","F1044D2.VOB",12002,0.01459294,1.559068e-05,0.007693998
"12003","F1044D2.VOB",12003,0.014846108,1.247254e-05,0.008247966
"12004","F1044D2.VOB",12004,0.012845528,1.247254e-05,0.00963729
"12005","F1044D2.VOB",12005,0.009870802,2.182692e-05,0.01012971
"12006","F1044D2.VOB",12006,0.008343538,1.247252e-05,0.010542984
"12007","F1044D2.VOB",12007,0.008992966,2.182692e-05,0.011545402
"12008","F1044D2.VOB",12008,0.00847012,2.182692e-05,0.010806778
"12009","F1044D2.VOB",12009,0.007994054,3.118132e-05,0.009118488
"12010","F1044D2.VOB",12010,0.0095048,1.87088e-05,0.007562098
"12011","F1044D2.VOB",12011,0.010286324,3.118132e-05,0.00596175
"12012","F1044D2.VOB",12012,0.010212024,3.741758e-05,0.004774676
"12013","F1044D2.VOB",12013,0.010363374,4.677198e-05,0.005733128
"12014","F1044D2.VOB",12014,0.011012804,6.236258e-05,0.007016918
"12015","F1044D2.VOB",12015,0.010462446,9.978018e-05,0.008353468
"12016","F1044D2.VOB",12016,0.009430504,0.00015902466,0.009769156
"12017","F1044D2.VOB",12017,0.010291824,0.00015902466,0.01100899
"12018","F1044D2.VOB",12018,0.012784984,0.00016214278,0.010428644
"12019","F1044D2.VOB",12019,0.01441406,0.00015278844,0.008494162
"12020","F1044D2.VOB",12020,0.013599518,0.00019956044,0.007430198
"12021","F1044D2.VOB",12021,0.0143095,0.00037417544,0.006568478
"12022","F1044D2.VOB",12022,0.012685928,0.00065168878,0.005434162
"12023","F1044D2.VOB",12023,0.010327608,0.00096350226,0.005434162
"12024","F1044D2.VOB",12024,0.010044168,0.0012098336,0.005689162
"12025","F1044D2.VOB",12025,0.012306168,0.001290905,0.00503847
"12026","F1044D2.VOB",12026,0.012779468,0.0010664,0.004080018
"12027","F1044D2.VOB",12027,0.01373436,0.00077953226,0.00383381
"12028","F1044D2.VOB",12028,0.01746858,0.00045524626,0.003464498
"12029","F1044D2.VOB",12029,0.0179364,0.00019956052,0.004378984
"12030","F1044D2.VOB",12030,0.01693198,3.741766e-05,0.00475709
"12031","F1044D2.VOB",12031,0.01835192,2.182692e-05,0.005029676
"12032","F1044D2.VOB",12032,0.0198434,2.494506e-05,0.0048714
"12033","F1044D2.VOB",12033,0.015811982,2.80632e-05,0.004308638
"12034","F1044D2.VOB",12034,0.015955082,2.182694e-05,0.003376566
"12035","F1044D2.VOB",12035,0.018335422,2.182694e-05,0.00274346
"12036","F1044D2.VOB",12036,0.018140042,1.870882e-05,0.00251484
"12037","F1044D2.VOB",12037,0.017892382,9.35442e-06,0.002286218
"12038","F1044D2.VOB",12038,0.01925728,6.23628e-06,0.002251046
"12039","F1044D2.VOB",12039,0.017275958,6.23628e-06,0.002075184
"12040","F1044D2.VOB",12040,0.015531298,3.11814e-06,0.002629152
"12041","F1044D2.VOB",12041,0.014331518,6.23626e-06,0.003042428
"12042","F1044D2.VOB",12042,0.011769566,1.870878e-05,0.00341174
"12043","F1044D2.VOB",12043,0.011937426,2.182692e-05,0.003701914
"12044","F1044D2.VOB",12044,0.013434428,2.182692e-05,0.004247088
"12045","F1044D2.VOB",12045,0.013756388,3.429944e-05,0.004062432
"12046","F1044D2.VOB",12046,0.013208768,3.429944e-05,0.004299848
"12047","F1044D2.VOB",12047,0.01428748,2.494506e-05,0.004713126
"12048","F1044D2.VOB",12048,0.01549278,2.182692e-05,0.004686746
"12049","F1044D2.VOB",12049,0.01668982,2.494506e-05,0.004132778
"12050","F1044D2.VOB",12050,0.01749336,1.559068e-05,0.00400088
"12051","F1044D2.VOB",12051,0.01813178,1.870882e-05,0.003930534
"12052","F1044D2.VOB",12052,0.01812078,1.559068e-05,0.003693118
"12053","F1044D2.VOB",12053,0.01702282,1.870882e-05,0.004018464
"12054","F1044D2.VOB",12054,0.01551206,1.559068e-05,0.004080016
"12055","F1044D2.VOB",12055,0.01346744,1.559068e-05,0.004335018
"12056","F1044D2.VOB",12056,0.011480622,9.35442e-06,0.00380743
"12057","F1044D2.VOB",12057,0.013021642,1.870882e-05,0.003490878
"12058","F1044D2.VOB",12058,0.015580822,1.559068e-05,0.003279842
"12059","F1044D2.VOB",12059,0.016521942,2.182694e-05,0.0030776
"12060","F1044D2.VOB",12060,0.015605592,3.118132e-05,0.003253462
"12061","F1044D2.VOB",12061,0.01812077,2.806318e-05,0.00375467
"12062","F1044D2.VOB",12062,0.01802171,2.494504e-05,0.003499668
"12063","F1044D2.VOB",12063,0.01549829,3.11813e-05,0.003042426
"12064","F1044D2.VOB",12064,0.01343718,3.741756e-05,0.003657946
"12065","F1044D2.VOB",12065,0.01598261,2.806318e-05,0.002989668
"12066","F1044D2.VOB",12066,0.01624677,3.429944e-05,0.002391736
"12067","F1044D2.VOB",12067,0.014378272,2.806318e-05,0.002391736
"12068","F1044D2.VOB",12068,0.01277121,2.806318e-05,0.002435702
"12069","F1044D2.VOB",12069,0.011483356,1.559066e-05,0.001987252
"12070","F1044D2.VOB",12070,0.009188342,1.559066e-05,0.002805014
"12071","F1044D2.VOB",12071,0.006912588,9.3544e-06,0.00343812
"12072","F1044D2.VOB",12072,0.005773332,1.247254e-05,0.00349088
"12073","F1044D2.VOB",12073,0.006876814,6.23628e-06,0.003517258
"12074","F1044D2.VOB",12074,0.009724958,6.23628e-06,0.003561224
"12075","F1044D2.VOB",12075,0.012061252,3.11814e-06,0.002980876
"12076","F1044D2.VOB",12076,0.013621546,6.23628e-06,0.003033634
"12077","F1044D2.VOB",12077,0.014215942,9.3544e-06,0.002945702
"12078","F1044D2.VOB",12078,0.014645222,1.247254e-05,0.00293691
"12079","F1044D2.VOB",12079,0.014994702,1.559068e-05,0.002998462
"12080","F1044D2.VOB",12080,0.014100362,1.870882e-05,0.002778634
"12081","F1044D2.VOB",12081,0.011761302,2.182694e-05,0.002699496
"12082","F1044D2.VOB",12082,0.01332984,1.559068e-05,0.003253464
"12083","F1044D2.VOB",12083,0.01214656,1.87088e-05,0.003816224
"12084","F1044D2.VOB",12084,0.01087796,1.559066e-05,0.004862606
"12085","F1044D2.VOB",12085,0.01119718,1.870878e-05,0.006199164
"12086","F1044D2.VOB",12086,0.01304916,2.806318e-05,0.006797098
"12087","F1044D2.VOB",12087,0.01216858,3.118132e-05,0.007016926
"12088","F1044D2.VOB",12088,0.0130932,2.80632e-05,0.00657727
"12089","F1044D2.VOB",12089,0.01332986,3.74176e-05,0.005759508
"12090","F1044D2.VOB",12090,0.011659496,3.118134e-05,0.004484502
"12091","F1044D2.VOB",12091,0.010561516,1.559068e-05,0.003517256
"12092","F1044D2.VOB",12092,0.010644076,1.247254e-05,0.003200704
"12093","F1044D2.VOB",12093,0.010344116,1.247254e-05,0.003684326
"12094","F1044D2.VOB",12094,0.009449776,3.11814e-06,0.004352606
"12095","F1044D2.VOB",12095,0.009661666,6.23628e-06,0.004633986
"12096","F1044D2.VOB",12096,0.00874806,6.23628e-06,0.005302264
"12097","F1044D2.VOB",12097,0.01030008,9.35442e-06,0.00596175
"12098","F1044D2.VOB",12098,0.0118989,6.23628e-06,0.006032096
"12099","F1044D2.VOB",12099,0.0125731,9.35442e-06,0.005434162
"12100","F1044D2.VOB",12100,0.012350202,9.35442e-06,0.005267092
"12101","F1044D2.VOB",12101,0.01346194,1.247256e-05,0.004519676
"12102","F1044D2.VOB",12102,0.01214382,9.35442e-06,0.003420532
"12103","F1044D2.VOB",12103,0.0103744,1.559068e-05,0.003675532
"12104","F1044D2.VOB",12104,0.009191112,1.247254e-05,0.004581226
"12105","F1044D2.VOB",12105,0.009251652,1.559066e-05,0.006445374
"12106","F1044D2.VOB",12106,0.009529586,1.247252e-05,0.00871401
"12107","F1044D2.VOB",12107,0.008101386,1.247252e-05,0.010701258
"12108","F1044D2.VOB",12108,0.008483886,6.23626e-06,0.011026604
"12109","F1044D2.VOB",12109,0.011464114,1.247252e-05,0.00998022
"12110","F1044D2.VOB",12110,0.015495546,9.3544e-06,0.007790726
"12111","F1044D2.VOB",12111,0.01923528,1.247254e-05,0.00672675
"12112","F1044D2.VOB",12112,0.02454906,1.87088e-05,0.00721917
"12113","F1044D2.VOB",12113,0.02691562,2.80632e-05,0.00850296
"12114","F1044D2.VOB",12114,0.0255397,3.429946e-05,0.009355894
"12115","F1044D2.VOB",12115,0.021775196,3.429946e-05,0.010727624
"12116","F1044D2.VOB",12116,0.016868688,3.118132e-05,0.009786758
"12117","F1044D2.VOB",12117,0.01112012,2.494506e-05,0.007227952
"12118","F1044D2.VOB",12118,0.006860298,1.87088e-05,0.004976918
"12119","F1044D2.VOB",12119,0.005583456,6.23628e-06,0.003816224
"12120","F1044D2.VOB",12120,0.005564192,3.11814e-06,0.003086394
"12121","F1044D2.VOB",12121,0.00612006,6.23628e-06,0.00343812
"12122","F1044D2.VOB",12122,0.006945608,9.35442e-06,0.003825018
"12123","F1044D2.VOB",12123,0.007487718,6.23628e-06,0.003965708
"12124","F1044D2.VOB",12124,0.00796104,1.247254e-05,0.004836228
"12125","F1044D2.VOB",12125,0.010143248,1.559068e-05,0.004774676
"12126","F1044D2.VOB",12126,0.013739888,1.247254e-05,0.0039745
"12127","F1044D2.VOB",12127,0.017386048,1.247254e-05,0.003992086
"12128","F1044D2.VOB",12128,0.02143674,1.559068e-05,0.004123982
"12129","F1044D2.VOB",12129,0.0249921,1.559068e-05,0.003693118
"12130","F1044D2.VOB",12130,0.02641754,1.559068e-05,0.003455702
"12131","F1044D2.VOB",12131,0.02644506,1.559068e-05,0.004167946
"12132","F1044D2.VOB",12132,0.02651662,1.247254e-05,0.004071222
"12133","F1044D2.VOB",12133,0.02706698,9.3544e-06,0.003341392
"12134","F1044D2.VOB",12134,0.02660466,3.11814e-06,0.00266432
"12135","F1044D2.VOB",12135,0.02581764,3.11814e-06,0.00235656
"12136","F1044D2.VOB",12136,0.0250719,6.23628e-06,0.001749834
"12137","F1044D2.VOB",12137,0.02341254,1.247254e-05,0.001398108
"12138","F1044D2.VOB",12138,0.02269982,1.247254e-05,0.001371728
"12139","F1044D2.VOB",12139,0.02346758,1.247254e-05,0.001890524
"12140","F1044D2.VOB",12140,0.024494,2.182692e-05,0.001714662
"12141","F1044D2.VOB",12141,0.02466736,2.494504e-05,0.0014156948
"12142","F1044D2.VOB",12142,0.0260873,1.870878e-05,0.0014860408
"12143","F1044D2.VOB",12143,0.02602676,1.870878e-05,0.0015475928
"12144","F1044D2.VOB",12144,0.02345932,2.182692e-05,0.0011431088
"12145","F1044D2.VOB",12145,0.02333,1.247254e-05,0.0016970768
"12146","F1044D2.VOB",12146,0.02517648,9.35442e-06,0.002382942
"12147","F1044D2.VOB",12147,0.02662394,9.35442e-06,0.00305122
"12148","F1044D2.VOB",12148,0.027832,9.35442e-06,0.003613982
"12149","F1044D2.VOB",12149,0.03125252,6.23628e-06,0.003798638
"12150","F1044D2.VOB",12150,0.03211658,3.11814e-06,0.003499672
"12151","F1044D2.VOB",12151,0.0332751,3.11814e-06,0.003191912
"12152","F1044D2.VOB",12152,0.03599942,6.23628e-06,0.002717082
"12153","F1044D2.VOB",12153,0.03923006,9.35442e-06,0.0021807
"12154","F1044D2.VOB",12154,0.04159112,1.870882e-05,0.001881732
"12155","F1044D2.VOB",12155,0.0435752,1.870882e-05,0.001697076
"12156","F1044D2.VOB",12156,0.04266708,1.559068e-05,0.0015388
"12157","F1044D2.VOB",12157,0.0405234,1.559068e-05,0.001336558
"12158","F1044D2.VOB",12158,0.03840724,1.559068e-05,0.00123104
"12159","F1044D2.VOB",12159,0.03523438,9.35442e-06,0.001318972
"12160","F1044D2.VOB",12160,0.03203674,9.35442e-06,0.001362936
"12161","F1044D2.VOB",12161,0.02991234,1.559068e-05,0.0012837972
"12162","F1044D2.VOB",12162,0.02586716,1.247254e-05,0.0012310392
"12163","F1044D2.VOB",12163,0.02066896,9.3544e-06,0.0016355232
"12164","F1044D2.VOB",12164,0.0165715,6.23626e-06,0.0014684538
"12165","F1044D2.VOB",12165,0.01389122,6.23626e-06,0.0013453506
"12166","F1044D2.VOB",12166,0.01255108,3.11814e-06,0.0020312154
"12167","F1044D2.VOB",12167,0.01337938,6.23628e-06,0.0025324234
"12168","F1044D2.VOB",12168,0.01411412,9.35442e-06,0.0023917334
"12169","F1044D2.VOB",12169,0.0151433,9.35442e-06,0.0028753568
"12170","F1044D2.VOB",12170,0.014191178,9.35442e-06,0.003543636
"12171","F1044D2.VOB",12171,0.013849958,9.35442e-06,0.00378105
"12172","F1044D2.VOB",12172,0.014174678,6.23628e-06,0.004502088
"12173","F1044D2.VOB",12173,0.015173598,9.3544e-06,0.005979336
"12174","F1044D2.VOB",12174,0.015236878,2.182692e-05,0.007368656
"12175","F1044D2.VOB",12175,0.01627706,2.494506e-05,0.008960214
"12176","F1044D2.VOB",12176,0.01760068,3.429944e-05,0.009751598
"12177","F1044D2.VOB",12177,0.01919948,4.365384e-05,0.010050566
"12178","F1044D2.VOB",12178,0.02049558,3.741758e-05,0.009786772
"12179","F1044D2.VOB",12179,0.02198158,2.494506e-05,0.009074524
"12180","F1044D2.VOB",12180,0.02329696,2.182692e-05,0.007790726
"12181","F1044D2.VOB",12181,0.02342354,1.247254e-05,0.007025722
"12182","F1044D2.VOB",12182,0.02204488,6.23628e-06,0.006093648
"12183","F1044D2.VOB",12183,0.0206497,9.35442e-06,0.005029678
"12184","F1044D2.VOB",12184,0.01917746,1.559068e-05,0.00400088
"12185","F1044D2.VOB",12185,0.01750986,1.559068e-05,0.00310398
"12186","F1044D2.VOB",12186,0.01455165,1.247254e-05,0.002769842
"12187","F1044D2.VOB",12187,0.01502771,1.247254e-05,0.002435702
"12188","F1044D2.VOB",12188,0.01779331,9.3544e-06,0.00341174
"12189","F1044D2.VOB",12189,0.02196509,3.11814e-06,0.004792262
"12190","F1044D2.VOB",12190,0.02714127,6.23628e-06,0.005873818
"12191","F1044D2.VOB",12191,0.03331362,1.559068e-05,0.006577268
"12192","F1044D2.VOB",12192,0.03544354,1.559068e-05,0.007957792
"12193","F1044D2.VOB",12193,0.0344859,2.182694e-05,0.00925038
"12194","F1044D2.VOB",12194,0.03194596,2.182694e-05,0.010727624
"12195","F1044D2.VOB",12195,0.02810716,2.494506e-05,0.012662106
"12196","F1044D2.VOB",12196,0.022240264,1.559066e-05,0.014016246
