"","video","frame_index","slidedFather","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"115","F1044C2",115,0.0049617536,7.19303e-05,NA,0.002840672,14.2239332125259,10.4136322259307,NA,14.102462301972
"116","F1044C2",116,0.0022568782,7.61615e-05,NA,0.002674658,13.318646152705,10.4947254051124,NA,14.0542297497971
"117","F1044C2",117,0.0012805878,8.039268e-05,NA,0.002951348,12.8973624076247,10.5522616620427,NA,14.1546485107247
"118","F1044C2",118,0.0013397578,9.308628e-05,NA,0.002914456,12.9278566324719,10.6462623878919,NA,14.1419457639509
"119","F1044C2",119,0.0013017198,0.00010154872,NA,0.002683882,12.9152206142079,10.7273558821932,NA,14.055138041282
"120","F1044C2",120,0.0019018642,0.00011424234,NA,0.002905234,13.2538847450589,10.8659856334249,NA,14.1455354415286
"121","F1044C2",121,0.0024512916,0.00013539836,NA,0.00298824,13.8486985944739,11.0621517991469,NA,14.1711019055518
"122","F1044C2",122,0.00345294,0.00013116718,NA,0.00289601,14.2744937755944,11.0046155422166,NA,14.1428860994365
"123","F1044C2",123,0.00550695,0.00011001116,NA,0.003098916,14.6297919543984,10.8084493764945,NA,14.2044797308416
"124","F1044C2",124,0.008765472,9.308634e-05,NA,0.003098916,15.0068100619164,10.5887264460812,NA,14.2044797308416
"125","F1044C2",125,0.011888764,0.00010577994,NA,0.0030528,15.3383464987121,10.6698194677028,NA,14.1887231459166
"126","F1044C2",126,0.013968132,9.308634e-05,NA,0.003126584,15.6431762969007,10.5758187418537,NA,14.2089937283735
"127","F1044C2",127,0.013334178,0.00010154876,NA,0.002785334,15.4800589768274,10.6779841817266,NA,14.0445218553281
"128","F1044C2",128,0.010908248,9.731756e-05,NA,0.00246253,14.6853158825563,10.5968910025449,NA,13.9349938162039
"129","F1044C2",129,0.007535614,0.00010154876,NA,0.002785334,14.26475298559,10.6779841817266,NA,14.0481555075185
"130","F1044C2",130,0.0037149712,7.193034e-05,NA,0.002868342,13.3408498242252,10.3771682296916,NA,14.0756802299979
"131","F1044C2",131,0.0011622504,5.500554e-05,NA,0.00264699,12.6957991495376,10.0552806472048,NA,14.0074192783875
"132","F1044C2",132,0.0009678364,5.500554e-05,NA,0.003108138,12.5980656963457,10.0552806472048,NA,14.2078496071612
"133","F1044C2",133,0.0013989264,7.616156e-05,NA,0.003255706,13.0639645862361,10.3058337135836,NA,14.265386247537
"134","F1044C2",134,0.0011707024,8.462398e-05,NA,0.003089692,12.9306683507772,10.4079991534564,NA,14.2151231324098
"135","F1044C2",135,0.0014073792,0.0001015488,NA,0.003080468,13.3261015364278,10.6277220838698,NA,14.2122450616646
"136","F1044C2",136,0.002007522,0.0001227048,NA,0.003062024,13.7059247213576,10.9860739777154,NA,14.2053485486389
"137","F1044C2",137,0.002540044,0.000126936,NA,0.002776112,13.9064940651899,11.0225382890742,NA,14.1056991002664
"138","F1044C2",138,0.003757236,0.0001227048,NA,0.002785334,14.1598084276574,10.9917081531087,NA,14.1087996143835
"139","F1044C2",139,0.00417142,0.00011847356,NA,0.00258243,14.3598836902454,10.9470789701662,NA,14.0228875861627
"140","F1044C2",140,0.004023497,0.00010577994,NA,0.00236108,14.2052455912604,10.8084492189345,NA,13.9373992441345
