"","video","frame_index","slidedFather","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"64","F1044R2",64,5.136114e-05,1.85182e-05,NA,0.0006532388,10.3567716159695,9.56534159467896,NA,12.4318684102085
"65","F1044R2",65,5.136114e-05,1.111092e-05,NA,0.0009501648,10.3567716159695,9.44981706458564,NA,12.6429767889625
"66","F1044R2",66,5.45712e-05,3.70364e-06,NA,0.0012668874,10.4919263058724,9.10324347430567,NA,13.0121423752179
"67","F1044R2",67,5.778126e-05,3.70364e-06,NA,0.0024051062,10.1089989751607,9.10324347430567,NA,13.4998195387597
"68","F1044R2",68,4.815106e-05,1.111092e-05,NA,0.00352353,10.1257215173823,9.44981706458564,NA,14.1749955657564
"69","F1044R2",69,1.605032e-05,1.111092e-05,NA,0.004879496,9.32642177151596,9.44981706458564,NA,14.4544645039088
"70","F1044R2",70,2.889058e-05,2.96291e-05,NA,0.00660167,9.58144455407392,9.87077147863063,NA,14.8378493433184
"71","F1044R2",71,2.247044e-05,3.703638e-05,NA,0.00753204,9.30679096270634,9.85217627268938,NA,15.086892125268
"72","F1044R2",72,1.926038e-05,4.444366e-05,NA,0.008482208,9.42231562259984,9.84101914912462,NA,15.2001714629788
"73","F1044R2",73,1.926038e-05,4.444366e-05,NA,0.010966494,9.42231562259984,9.84101914912462,NA,15.4293532392484
"74","F1044R2",74,1.605032e-05,4.81473e-05,NA,0.012461018,9.65336494238683,9.97964858523661,NA,15.5501799370475
"75","F1044R2",75,3.21006e-06,2.962912e-05,NA,0.012520398,8.96021698302585,9.79639065486561,NA,15.5559769350007
"76","F1044R2",76,0,2.962912e-05,NA,0.01399514,NA,9.79639065486561,NA,15.7070878776814
"77","F1044R2",77,0,2.222184e-05,NA,0.01392586,NA,9.79639065486561,NA,15.70068028635
"78","F1044R2",78,0,1.85182e-05,NA,0.01241154,NA,9.56534159467896,NA,15.5931918508906
"79","F1044R2",79,0,1.111092e-05,NA,0.01166924,NA,9.44981706458564,NA,15.5421564693996
