,Interval,Time_min,video,SSI_mo_pa,SSI_mo_pa_th,SSI_mo_th,SSI_pa_th
70,71,11.6666666667,F1044O.VOB,0.00825178386544,0.0297950012317,0.035936388629,0.029507671817
71,72,11.8333333333,F1044O.VOB,0.06359679763,0.136720887551,0.16402966147,0.127826613864
72,73,12.0,F1044O.VOB,0.00968132193727,0.0356875947527,0.0524663800365,0.0181434637365
73,74,12.1666666667,F1044O.VOB,0.0351625162424,0.0165185956332,0.000236351150911,0.00402212146186
74,75,12.3333333333,F1044O.VOB,0.0133417452994,0.0158002007098,0.0241389539342,1.52754380025e-05
75,76,12.5,F1044O.VOB,0.0456534116604,0.198667148983,0.422997294104,0.003579928991
76,77,12.6666666667,F1044O.VOB,0.00108734609018,0.00243546174275,0.000626390771385,0.00401118486356
77,78,12.8333333333,F1044O.VOB,0.019403393197,0.012647239952,0.0103105064938,0.000698098892934
78,79,13.0,F1044O.VOB,0.00272553092248,0.020255611705,0.00475315515349,0.0414115178208
79,80,13.1666666667,F1044O.VOB,0.00173083162783,0.0307038285693,0.00420624273731,0.0677250446676
80,81,13.3333333333,F1044O.VOB,0.00571120303715,0.00509754902554,0.00640351043445,1.59158945938e-05
81,82,13.5,F1044O.VOB,0.0216602194551,0.0141519119491,0.00392848810773,0.00700500662959
82,83,13.6666666667,F1044O.VOB,0.00840846560185,0.00779953290265,0.00523022279193,0.00433635483891
83,84,13.8333333333,F1044O.VOB,0.00385785043941,0.0841195375854,0.150077001877,0.0488858690135
84,85,14.0,F1044O.VOB,0.00291177827244,0.025743863095,0.0319904774019,0.0277557558489
85,86,14.1666666667,F1044O.VOB,0.00145125230834,0.108257572182,0.253770296744,0.002991134832
86,87,14.3333333333,F1044O.VOB,1.32401879512e-05,0.024002808041,0.0406355092482,0.0162146470149
87,88,14.5,F1044O.VOB,0.0635843248015,0.0433045314701,0.0235198969974,0.021263761784
